행정구역,인구수,,,,
경기도 평택시 청북읍(4122025900),"27,057",,,,
경기도 평택시 진위면(4122031000),"11,263",,,,
경기도 평택시 서탄면(4122032000),"3,637",,,,
경기도 평택시 고덕면(4122033000),"24,709",,,,
경기도 평택시 오성면(4122034000),"6,684",,,,
경기도 평택시 현덕면(4122037000),"5,238",,,,
경기도 평택시 중앙동(4122051000),"44,019",,,,
경기도 평택시 서정동(4122052000),"25,299",,,,
경기도 평택시 송탄동(4122053500),"20,103",,,,
경기도 평택시 지산동(4122055000),"12,720",,,,
경기도 평택시 송북동(4122056000),"22,003",,,,
경기도 평택시 신장1동(4122057000),"7,341",,,,
경기도 평택시 신장2동(4122058000),"5,741",,,,
경기도 평택시 신평동(4122059000),"22,683",,,,
경기도 평택시 원평동(4122060000),"10,583",,,,
경기도 평택시 통복동(4122061000),"4,095",,,,
경기도 평택시 비전1동(4122062000),"87,450",,,,
경기도 평택시 비전2동(4122063000),"54,075",,,,
경기도 평택시 용이동(4122063500),"25,472",,,,
경기도 평택시 세교동(4122064000),"29,177",,,,
경기도 송탄출장소 (4122200000),0,,,,
경기도 안중출장소 (4122400000),0,,,,
경기도 동두천시 (4125000000),"93,351",,,,
경기도 동두천시 생연1동(4125051000),"6,879",,,,
경기도 동두천시 생연2동(4125052000),"11,945",,,,
경기도 동두천시 중앙동(4125053500),"4,984",,,,
경기도 동두천시 보산동(4125055000),"2,941",,,,
경기도 동두천시 불현동(4125056500),"27,245",,,,
경기도 동두천시 송내동(4125056600),"25,300",,,,
경기도 동두천시 소요동(4125058000),"8,716",,,,
경기도 동두천시 상패동(4125060000),"5,341",,,,
경기도 안산시 (4127000000),"655,859",,,,
경기도 안산시 상록구 (4127100000),"353,508",,,,
경기도 안산시 상록구 일동(4127151000),"24,908",,,,
경기도 안산시 상록구 이동(4127151500),"23,951",,,,
경기도 안산시 상록구 사동(4127152500),"32,806",,,,
경기도 안산시 상록구 사이동(4127153200),"32,920",,,,
경기도 안산시 상록구 해양동(4127153700),"40,594",,,,
경기도 안산시 상록구 본오1동(4127154000),"37,850",,,,
경기도 안산시 상록구 본오2동(4127155000),"26,647",,,,
경기도 안산시 상록구 본오3동(4127156000),"19,983",,,,
경기도 안산시 상록구 부곡동(4127157000),"21,804",,,,
경기도 안산시 상록구 월피동(4127158000),"38,498",,,,
경기도 안산시 상록구 성포동(4127159000),"26,609",,,,
경기도 안산시 상록구 반월동(4127160000),"17,888",,,,
경기도 안산시 상록구 안산동(4127161000),"9,050",,,,
경기도 안산시 단원구 (4127300000),"302,351",,,,
경기도 안산시 단원구 와동(4127351000),"38,837",,,,
경기도 안산시 단원구 고잔동(4127352500),"21,769",,,,
경기도 안산시 단원구 중앙동(4127353200),"25,198",,,,
경기도 안산시 단원구 호수동(4127353500),"44,100",,,,
경기도 안산시 단원구 원곡동(4127354500),"6,196",,,,
경기도 안산시 단원구 백운동(4127355500),"18,358",,,,
경기도 안산시 단원구 신길동(4127356500),"22,672",,,,
경기도 안산시 단원구 초지동(4127357000),"46,976",,,,
경기도 안산시 단원구 선부1동(4127358000),"17,935",,,,
경기도 안산시 단원구 선부2동(4127359000),"16,314",,,,
경기도 안산시 단원구 선부3동(4127360000),"35,107",,,,
경기도 안산시 단원구 대부동(4127361000),"8,889",,,,
경기도 고양시 (4128000000),"1,080,845",,,,
경기도 고양시 덕양구 (4128100000),"479,323",,,,
경기도 고양시 덕양구 주교동(4128151000),"14,935",,,,
경기도 고양시 덕양구 원신동(4128152000),"23,580",,,,
경기도 고양시 덕양구 흥도동(4128153000),"46,291",,,,
경기도 고양시 덕양구 성사1동(4128154000),"21,844",,,,
경기도 고양시 덕양구 성사2동(4128155000),"11,417",,,,
경기도 고양시 덕양구 효자동(4128156000),"13,343",,,,
경기도 고양시 덕양구 삼송동(4128157500),"23,850",,,,
경기도 고양시 덕양구 창릉동(4128158000),"21,719",,,,
경기도 고양시 덕양구 고양동(4128159000),"30,162",,,,
경기도 고양시 덕양구 관산동(4128160000),"36,647",,,,
경기도 고양시 덕양구 능곡동(4128161000),"15,584",,,,
경기도 고양시 덕양구 화정1동(4128162100),"37,897",,,,
경기도 고양시 덕양구 화정2동(4128162200),"33,223",,,,
경기도 고양시 덕양구 행주동(4128163000),"19,078",,,,
경기도 고양시 덕양구 행신1동(4128164000),"21,974",,,,
경기도 고양시 덕양구 행신2동(4128165000),"32,177",,,,
경기도 고양시 덕양구 행신3동(4128165500),"45,803",,,,
경기도 고양시 덕양구 화전동(4128166000),"27,342",,,,
경기도 고양시 덕양구 대덕동(4128167000),"2,457",,,,
경기도 고양시 일산동구 (4128500000),"300,350",,,,
경기도 고양시 일산동구 식사동(4128551000),"36,822",,,,
경기도 고양시 일산동구 중산동(4128552000),"47,080",,,,
경기도 고양시 일산동구 정발산동(4128553000),"23,588",,,,
경기도 고양시 일산동구 풍산동(4128554000),"38,987",,,,
경기도 고양시 일산동구 백석1동(4128555100),"30,774",,,,
경기도 고양시 일산동구 백석2동(4128555200),"20,910",,,,
경기도 고양시 일산동구 마두1동(4128556000),"24,226",,,,
경기도 고양시 일산동구 마두2동(4128557000),"16,549",,,,
경기도 고양시 일산동구 장항1동(4128558000),"11,262",,,,
경기도 고양시 일산동구 장항2동(4128559000),"26,966",,,,
경기도 고양시 일산동구 고봉동(4128560000),"23,186",,,,
경기도 고양시 일산서구 (4128700000),"301,172",,,,
경기도 고양시 일산서구 일산1동(4128751000),"27,446",,,,
경기도 고양시 일산서구 일산2동(4128752000),"18,603",,,,
경기도 고양시 일산서구 일산3동(4128753000),"35,790",,,,
경기도 고양시 일산서구 탄현동(4128754000),"51,879",,,,
경기도 고양시 일산서구 주엽1동(4128755000),"28,086",,,,
경기도 고양시 일산서구 주엽2동(4128756000),"29,235",,,,
경기도 고양시 일산서구 대화동(4128757000),"36,482",,,,
경기도 고양시 일산서구 송포동(4128758000),"21,867",,,,
경기도 고양시 일산서구 송산동(4128759000),"51,784",,,,
경기도 과천시 (4129000000),"68,399",,,,
경기도 과천시 중앙동(4129051000),"10,983",,,,
경기도 과천시 갈현동(4129052000),"14,498",,,,
경기도 과천시 별양동(4129053000),"10,790",,,,
경기도 과천시 부림동(4129054000),"14,957",,,,
경기도 과천시 과천동(4129055000),"9,451",,,,
경기도 과천시 문원동(4129056000),"7,720",,,,
경기도 구리시 (4131000000),"195,804",,,,
경기도 구리시 갈매동(4131051000),"31,223",,,,
경기도 구리시 동구동(4131052000),"37,930",,,,
경기도 구리시 인창동(4131053000),"23,303",,,,
경기도 구리시 교문1동(4131054100),"16,362",,,,
경기도 구리시 교문2동(4131054200),"22,115",,,,
경기도 구리시 수택1동(4131057000),"17,505",,,,
경기도 구리시 수택2동(4131058000),"25,639",,,,
경기도 구리시 수택3동(4131059000),"21,727",,,,
경기도 남양주시 (4136000000),"720,282",,,,
경기도 남양주시 와부읍(4136025000),"61,734",,,,
경기도 남양주시 진접읍(4136025300),"92,897",,,,
경기도 남양주시 화도읍(4136025600),"104,062",,,,
경기도 남양주시 화도읍동부출장소(4136025700),"14,813",,,,
경기도 남양주시 진건읍(4136025900),"24,044",,,,
경기도 남양주시 오남읍(4136026200),"53,525",,,,
경기도 남양주시 퇴계원읍(4136026500),"29,517",,,,
경기도 남양주시 별내면(4136031000),"19,740",,,,
경기도 남양주시 수동면(4136034000),"8,973",,,,
경기도 남양주시 조안면(4136036000),"4,181",,,,
경기도 남양주시 호평동(4136051000),"56,075",,,,
경기도 남양주시 평내동(4136052000),"36,571",,,,
경기도 남양주시 금곡동(4136053000),"18,744",,,,
경기도 남양주시 양정동(4136054000),"4,509",,,,
경기도 남양주시 다산1동(4136054500),"80,129",,,,
경기도 남양주시 다산2동(4136056500),"36,061",,,,
경기도 남양주시 별내동(4136057000),"74,707",,,,
경기도 풍양출장소 (4136200000),0,,,,
경기도 오산시 (4137000000),"230,604",,,,
경기도 오산시 중앙동(4137051000),"36,023",,,,
경기도 오산시 남촌동(4137053000),"20,394",,,,
경기도 오산시 신장동(4137054000),"61,106",,,,
경기도 오산시 세마동(4137055000),"32,117",,,,
경기도 오산시 초평동(4137056000),"16,287",,,,
경기도 오산시 대원동(4137057000),"64,677",,,,
경기도 시흥시 (4139000000),"509,115",,,,
경기도 시흥시 대야동(4139051000),"44,725",,,,
경기도 시흥시 신천동(4139052000),"36,301",,,,
경기도 시흥시 신현동(4139053100),"9,978",,,,
경기도 시흥시 은행동(4139054000),"55,731",,,,
경기도 시흥시 매화동(4139055000),"12,133",,,,
경기도 시흥시 목감동(4139057000),"42,229",,,,
경기도 시흥시 군자동(4139058100),"22,052",,,,
경기도 시흥시 월곶동(4139058200),"16,026",,,,
경기도 시흥시 정왕본동(4139058900),"20,328",,,,
경기도 시흥시 정왕1동(4139059100),"22,571",,,,
경기도 시흥시 정왕2동(4139059200),"32,064",,,,
경기도 시흥시 정왕3동(4139059300),"22,935",,,,
경기도 시흥시 정왕4동(4139059400),"21,371",,,,
경기도 시흥시 배곧동(4139059500),"71,063",,,,
경기도 시흥시 과림동(4139062100),"1,988",,,,
경기도 시흥시 연성동(4139063000),"23,771",,,,
경기도 시흥시 장곡동(4139063100),"30,895",,,,
경기도 시흥시 능곡동(4139064000),"22,954",,,,
경기도 군포시 (4141000000),"271,392",,,,
경기도 군포시 군포1동(4141051000),"33,419",,,,
경기도 군포시 군포2동(4141052000),"53,407",,,,
경기도 군포시 산본1동(4141054000),"15,972",,,,
경기도 군포시 산본2동(4141055000),"27,072",,,,
경기도 군포시 금정동(4141056000),"17,388",,,,
경기도 군포시 재궁동(4141057000),"18,938",,,,
경기도 군포시 오금동(4141058000),"21,888",,,,
경기도 군포시 수리동(4141059000),"16,648",,,,
경기도 군포시 궁내동(4141060000),"20,885",,,,
경기도 군포시 대야동(4141061000),"20,600",,,,
경기도 군포시 광정동(4141062000),"25,175",,,,
경기도 의왕시 (4143000000),"162,443",,,,
경기도 의왕시 고천동(4143051000),"14,433",,,,
경기도 의왕시 부곡동(4143052000),"29,529",,,,
경기도 의왕시 오전동(4143053000),"37,413",,,,
경기도 의왕시 내손1동(4143054000),"21,002",,,,
경기도 의왕시 내손2동(4143055000),"23,095",,,,
경기도 의왕시 청계동(4143056000),"36,971",,,,
경기도 하남시 (4145000000),"300,187",,,,
경기도 하남시 천현동(4145051000),"7,631",,,,
경기도 하남시 신장1동(4145052000),"6,659",,,,
경기도 하남시 신장2동(4145053000),"45,136",,,,
경기도 하남시 덕풍1동(4145054000),"16,047",,,,
경기도 하남시 덕풍2동(4145055000),"19,348",,,,
경기도 하남시 덕풍3동(4145056000),"25,641",,,,
경기도 하남시 풍산동(4145057000),"29,985",,,,
경기도 하남시 감북동(4145058000),"2,770",,,,
경기도 하남시 감일동(4145058200),"20,584",,,,
경기도 하남시 위례동(4145058500),"20,303",,,,
경기도 하남시 춘궁동(4145059000),"4,007",,,,
경기도 하남시 초이동(4145060000),"3,641",,,,
경기도 하남시 미사1동(4145061000),"50,449",,,,
경기도 하남시 미사2동(4145062000),"47,986",,,,
경기도 용인시 (4146000000),"1,075,421",,,,
경기도 용인시 처인구 (4146100000),"258,130",,,,
경기도 용인시 처인구 포곡읍(4146125000),"33,330",,,,
경기도 용인시 처인구 모현읍(4146125300),"26,592",,,,
경기도 용인시 처인구 이동읍(4146125600),"20,316",,,,
경기도 용인시 처인구 남사읍(4146125900),"23,705",,,,
경기도 용인시 처인구 원삼면(4146134000),"8,208",,,,
경기도 용인시 처인구 백암면(4146135000),"8,410",,,,
경기도 용인시 처인구 양지면(4146136000),"18,921",,,,
경기도 용인시 처인구 중앙동(4146151000),"24,769",,,,
경기도 용인시 처인구 역삼동(4146152000),"44,677",,,,
경기도 용인시 처인구 유림동(4146153000),"36,152",,,,
경기도 용인시 처인구 동부동(4146154000),"13,050",,,,
경기도 용인시 기흥구 (4146300000),"440,164",,,,
경기도 용인시 기흥구 신갈동(4146351000),"38,625",,,,
경기도 용인시 기흥구 영덕1동(4146351600),"30,590",,,,
경기도 용인시 기흥구 영덕2동(4146351700),"17,580",,,,
경기도 용인시 기흥구 구갈동(4146352000),"41,945",,,,
경기도 용인시 기흥구 상갈동(4146353000),"13,295",,,,
경기도 용인시 기흥구 보라동(4146353500),"33,640",,,,
경기도 용인시 기흥구 기흥동(4146354000),"21,572",,,,
경기도 용인시 기흥구 서농동(4146355000),"26,262",,,,
경기도 용인시 기흥구 구성동(4146356000),"39,284",,,,
경기도 용인시 기흥구 마북동(4146357000),"32,261",,,,
경기도 용인시 기흥구 동백1동(4146357200),"32,966",,,,
경기도 용인시 기흥구 동백2동(4146357500),"27,294",,,,
경기도 용인시 기흥구 동백3동(4146357700),"23,456",,,,
경기도 용인시 기흥구 상하동(4146358600),"24,921",,,,
경기도 용인시 기흥구 보정동(4146359000),"36,473",,,,
경기도 용인시 수지구 (4146500000),"377,127",,,,
경기도 용인시 수지구 풍덕천1동(4146551000),"36,647",,,,
경기도 용인시 수지구 풍덕천2동(4146552000),"41,467",,,,
경기도 용인시 수지구 신봉동(4146553000),"38,045",,,,
경기도 용인시 수지구 죽전1동(4146554000),"56,661",,,,
경기도 용인시 수지구 죽전2동(4146555000),"18,432",,,,
경기도 용인시 수지구 동천동(4146556000),"49,575",,,,
경기도 용인시 수지구 상현1동(4146557000),"48,529",,,,
경기도 용인시 수지구 상현2동(4146558000),"33,811",,,,
경기도 용인시 수지구 성복동(4146559000),"53,960",,,,
경기도 파주시 (4148000000),"468,501",,,,
경기도 파주시 문산읍(4148025000),"48,286",,,,
경기도 파주시 파주읍(4148025300),"13,148",,,,
경기도 파주시 법원읍(4148025600),"10,545",,,,
경기도 파주시 조리읍(4148026200),"29,980",,,,
경기도 파주시 월롱면(4148031000),"9,009",,,,
경기도 파주시 탄현면(4148032000),"13,273",,,,
경기도 파주시 광탄면(4148035000),"11,334",,,,
경기도 파주시 파평면(4148036000),"3,872",,,,
경기도 파주시 적성면(4148037000),"7,511",,,,
경기도 파주시 군내면(4148038000),0,,,,
경기도 파주시 장단출장소(4148038700),551,,,,
경기도 파주시 진동면(4148040000),166,,,,
경기도 파주시 금촌1동(4148051000),"22,217",,,,
경기도 파주시 금촌2동(4148052000),"33,029",,,,
경기도 파주시 금촌3동(4148053000),"27,427",,,,
경기도 파주시 교하동(4148054000),"42,187",,,,
경기도 파주시 운정1동(4148055000),"48,561",,,,
경기도 파주시 운정2동(4148056000),"62,975",,,,
경기도 파주시 운정3동(4148057000),"84,430",,,,
경기도 이천시 (4150000000),"218,565",,,,
경기도 이천시 장호원읍(4150025000),"14,633",,,,
경기도 이천시 부발읍(4150025300),"36,127",,,,
경기도 이천시 신둔면(4150031000),"13,798",,,,
경기도 이천시 백사면(4150032000),"11,276",,,,
경기도 이천시 호법면(4150033000),"5,739",,,,
경기도 이천시 마장면(4150034000),"14,585",,,,
