상호,대표자,업종,법인설립등기일,사업자등록일,대표번호,대표팩스 번호,주소,사업자유형,법인등록번호,사업자등록번호,2020년 자산,2020년 부채,2020년 자본,2020년 매출액,2020년 영업이익,2020년 당기순이익,2019년 자산,2019년 부채,2019년 자본,2019년 매출액,2019년 영업이익,2019년 당기순이익,2018년 자산,2018년 부채,2018년 자본,2018년 매출액,2018년 영업이익,2018년 당기순이익,2017년 자산,2017년 부채,2017년 자본,2017년 매출액,2017년 영업이익,2017년 당기순이익,2020년 개점,2020년 폐지,2020년 명의변경,2019년 개점,2019년 폐지,2019년 명의변경,2018년 개점,2018년 폐지,2018년 명의변경,2017년 개점,2017년 폐지,2017년 명의변경,공정거래위원회의 시정조치,민사소송 패소 및 민사상 화해,형의 선고,
(주)더글로벌코리아,유동일,한식,2019.12.17,2020.01.03,02  -  0000  -  0000,070  -  4300  -  5994,"우 : 14548 경기도 부천시 길주로 300 10층(중동, 롯데백화점)",법인,121111  -  0379454,308  -  87  -  01618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(주)더글로벌코리아,유동일,한식,2019.12.17,2020.01.03,00  -  0000  -  0000,070  -  4300  -  5994,우 : 14548 경기도 부천시 길주로 300 10층,법인,121111  -  0379454,308  -  87  -  01618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
다사라에프엔비(F&B),이영진,한식,..,2019.10.10,031  -  755  -  8935,00  -  000  -  0000,우 : 13647 경기도 성남시 수정구 위례광장로 45 지앤지프라자 3층 305호,개인,  -  ,181  -  26  -  00819,0,0,0,297908,0,0,0,0,0,4298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(주)서래스터,박철,치킨,2009.04.29,2009.05.01,02  -  1688  -  3450,02  -  2216  -  3450,우 : 02438 서울특별시 동대문구 망우로21길 52 C동 203호,법인,110111  -  4087981,209  -  81  -  48371,0,0,0,0,0,0,2413322,883440,1529882,2144884,520739,587725,1776355,834199,942156,1682798,-246077,-176777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(주)서래스터,박철,기타 외식,2009.04.29,2009.05.01,02  -  1688  -  3450,02  -  2216  -  3450,우 : 02438 서울특별시 동대문구 망우로21길 52 C동 203호,법인,110111  -  4087981,209  -  81  -  48371,0,0,0,0,0,0,2413322,883440,1529882,2144884,520739,587725,1776355,834199,942156,1682798,-246077,-176777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(주)아름드리원,오경록,한식,2020.07.22,2020.08.15,  -  1544  -  5812,070  -  4647  -  2412,우 : 10393 경기도 고양시 일산동구 연리지로 50 상가동 805호,법인,285011  -  0447214,839  -  81  -  01779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
우인푸드시스템,박찬만,한식,..,2009.09.07,0  -  1688  -  0354,032  -  672  -  5856,우 : 14407 경기도 부천시 역곡로490번길 17 501호,개인,  -  ,218  -  19  -  05189,0,0,0,0,0,0,251029,26014,225015,479303,50262,51612,284391,32020,252371,503313,26561,28138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
진푸드서비스,허진,기타 외식,..,2021.01.01,00  -  1566  -  9592,031  -  829  -  9335,우 : 11653 경기도 의정부시 범골로 152 진미빌딩 2층 (의정부동),개인,  -  ,405  -  31  -  00913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,2,0,0,0,0,0,0,0,0,
(주)럭키스톤,김재철,주점,2020.09.28,2020.10.07,02  -  867  -  7775,0502  -  407  -  7775,우 : 08773 서울특별시 관악구 남부순환로 1568 6층 603호,법인,110111  -  7637585,308  -  87  -  01879,0,0,0,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(주)티에스푸드,정경문,한식,2018.05.11,2018.05.11,02  -  899  -  6285,02  -  899  -  6284,우 : 14341 경기도 광명시 가학로 93 주식회사 티에스푸드,법인,121111  -  0346172,496  -  86  -  01086,0,0,0,12504480,0,0,868514,376333,492181,5746647,474510,402697,157558,68074,89484,938599,43790,39483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(주)오케이컴퍼니,옥지호,한식,2020.08.11,2020.12.09,  -  1661  -  7895,070  -  4354  -  7896,우 : 12774 경기도 광주시 오포읍 오포로448번길 8-12 1층,법인,110111  -  7585031,741  -  86  -  02011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
밸라다(BELLADA),박준영,커피,..,2020.02.20,070  -  4647  -  2330,  -    -  ,우 : 47304 부산광역시 부산진구 동성로 55 1층(전포동),개인,  -  ,277  -  17  -  01325,0,0,0,79830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(주)더뉴웨이스,곽철화,커피,2018.07.16,2018.07.23,02  -  2088  -  0151,02  -  2088  -  0152,"우 : 02582 서울특별시 동대문구 왕산로 22 지하1층, 지상2층(신설동, 라마다앙코르동대문호텔)",법인,110111  -  6813235,722  -  81  -  01068,0,0,0,0,0,0,847185,680794,166391,2165236,159918,145981,528953,508543,20410,277703,12409,10409,0,0,0,0,0,0,0,0,0,6,1,1,5,0,0,0,0,0,0,0,0,
달마설렁탕숯불갈비연수,설증재,한식,..,2010.01.04,043  -  910  -  6950,043  -  911  -  6950,우 : 27347 충청북도 충주시 연원로 18 1층(연수동),개인,  -  ,217  -  03  -  74358,0,0,0,1082741,0,0,0,0,0,1042544,0,0,0,0,0,685666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
알찬떡볶이,윤기철,분식,..,2020.08.20,010  -  4772  -  7025,0000  -  0000  -  0000,우 : 41487 대구광역시 북구 매전로4길 32 104동 1404호,개인,  -  ,513  -  67  -  00358,0,0,0,6576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
권미현꽃예술원,권미현,커피,..,1996.01.01,054  -  000  -  0000,000  -  000  -  0000,우 : 38144 경상북도 경주시 화랑로 61 권미현꽃예술원,개인,  -  ,505  -  94  -  07278,0,0,0,43111,0,0,0,0,0,51607,0,0,0,0,0,47817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(주)위메이드잇,최혜지,기타 외식,2018.10.25,2018.10.29,02  -  844  -  6442,  -    -  ,우 : 07367 서울특별시 영등포구 영신로9다길 5-3 (도림동),법인,110111  -  6906668,677  -  86  -  01180,0,0,0,0,0,0,5000,0,5000,0,0,0,5000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
국민감자탕(하이커피갤러리),김현서,한식,..,2020.01.09,055  -  761  -  1172,  -    -  ,우 : 52849 경상남도 진주시 내동면 순환로 375-1 1층일부 주1동,개인,  -  ,334  -  20  -  00954,0,0,0,121016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(주)만쿠라,황진,기타 외식,2019.01.08,2019.01.20,02  -  338  -  3548,02  -  338  -  3549,우 : 04074 서울특별시 마포구 독막로14길 4 2층,법인,110111  -  6977346,208  -  87  -  01303,0,0,0,0,0,0,119351,35967,83384,553522,81854,82384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
신솔에프앤비,신용식,한식,..,2018.07.26,  -  1666  -  6276,0000  -  0000  -  0000,"우 : 07938 서울특별시 양천구 신정중앙로 85 3층 302호 (신정동, 로데오프라자)",개인,  -  ,764  -  66  -  00212,0,0,0,894002,0,0,55416,17261,38155,392744,21151,21151,0,0,0,69518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
신솔에프앤비,신용식,한식,..,2018.07.26,  -  1666  -  6276,000  -  000  -  0000,"우 : 07938 서울특별시 양천구 신정중앙로 85 3층 302호 (신정동, 로데오프라자)",개인,  -  ,764  -  66  -  00212,0,0,0,894002,0,0,55416,17261,38155,392744,21151,21151,0,0,0,69518,0,0,0,0,0,0,0,0,11,0,0,5,0,0,1,0,0,0,0,0,0,0,0,
미소명가미역,손민영,한식,..,2017.09.20,070  -  0000  -  0000,0000  -  0000  -  0000,우 : 41171 대구광역시 동구 효동로6길 47-5 1층,개인,  -  ,431  -  65  -  00106,0,0,0,377461,0,0,0,0,0,453322,0,0,0,0,0,434359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
할매치맛집가맹본부,유성민,치킨,..,2021.02.01,070  -  0000  -  0000,0000  -  0000  -  0000,우 : 28742 충청북도 청주시 상당구 영운천로 53 2층 201~203호,개인,  -  ,232  -  44  -  00732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
김성구의성마늘치킨,김성구,치킨,..,2018.03.23,010  -  2787  -  0750,0504  -  080  -  7879,우 : 36728 경상북도 안동시 경동로 1339 1층(송천동),개인,  -  ,212  -  66  -  00220,0,0,0,925447,0,0,0,0,0,830771,0,0,0,0,0,596588,0,0,0,0,0,0,0,0,5,2,2,7,1,2,4,0,3,0,0,0,0,0,0,
38선넘은짱닭,노요창,한식,..,2020.01.01,054  -  256  -  1123,00  -  000  -  0000,우 : 37587 경상북도 포항시 북구 천마로89번길 7 1층,개인,  -  ,208  -  24  -  67300,0,0,0,305012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(주)위너스에프앤디,"이호성, 양철환",분식,2019.10.22,2019.11.12,070  -  0000  -  0000,02  -  3012  -  4848,우 : 05804 서울특별시 송파구 동남로 124 2층,법인,110111  -  7267043,817  -  88  -  01439,0,0,0,0,0,0,228141,242358,-14217,10000,-15220,-15216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(주)해지온,조두희,분식,2015.12.17,2016.01.04,031  -  1566  -  0963,0  -  0  -  0,"우 : 13229 경기도 성남시 중원구 둔촌대로 400 511호(상대원동, 스타우드아파트형공장)",법인,134211  -  0171407,616  -  87  -  00242,0,0,0,0,0,0,89298,149873,-60575,346232,-52798,-43758,94889,111706,-16817,347423,-122921,-126469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
잉쓰(YINGSS),김영희,일식,..,2017.05.07,02  -  761  -  9288,  -    -  ,우 : 07336 서울특별시 영등포구 여의나루로 117 2층 201호,개인,  -  ,290  -  09  -  00552,0,0,0,0,0,0,1700052,1670176,29876,213317,2656,-4146,46120,12097,34023,168238,-19059,-17320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
잉쓰(YINGSS),김영희,한식,..,2017.05.07,02  -  761  -  9288,  -    -  ,우 : 07336 서울특별시 영등포구 여의나루로 117 2층 201호,개인,  -  ,290  -  09  -  00552,0,0,0,0,0,0,1700052,1670176,29876,213317,2656,-4146,46120,12097,34023,168238,-19059,-17320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
잉쓰(YINGSS),김영희,기타 외식,..,2017.05.07,02  -  761  -  9288,  -    -  ,우 : 07336 서울특별시 영등포구 여의나루로 117 2층 201호,개인,  -  ,290  -  09  -  00552,0,0,0,0,0,0,1700052,1670176,29876,213317,2656,-4146,46120,12097,34023,168238,-19059,-17320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
잉쓰(YINGSS),김영희,치킨,..,2017.05.07,02  -  761  -  9288,  -    -  ,우 : 07336 서울특별시 영등포구 여의나루로 117 2층 201호,개인,  -  ,290  -  09  -  00552,0,0,0,0,0,0,1700052,1670176,29876,213317,2656,-4146,46120,12097,34023,168238,-19059,-17320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
잉쓰(YINGSS),김영희,주점,..,2017.05.07,02  -  761  -  9288,  -    -  ,우 : 07336 서울특별시 영등포구 여의나루로 117 2층 201호,개인,  -  ,290  -  09  -  00552,0,0,0,0,0,0,1700052,1670176,29876,213317,2656,-4146,46120,12097,34023,168238,-19059,-17320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(주)양산도,김대원,한식,2015.07.14,2019.03.22,051  -  803  -  1092,  -    -  ,우 : 47297 부산광역시 부산진구 동천로 58 A동 102호(전포동),법인,180111  -  0982595,117  -  86  -  01086,0,0,0,0,0,0,457792,253394,204398,416549,4317,4397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(주)더온에프앤비,천정효,피자,2016.04.25,2016.04.27,02  -  491  -  7755,02  -  434  -  7751,"우 : 02013 서울특별시 중랑구 동일로143길 18 3층(묵동, 민준빌딩)",법인,110111  -  6043048,440  -  86  -  00371,0,0,0,0,0,0,592260,655632,-63372,2907737,-135447,-138156,240497,214355,26142,641423,-25185,-25210,0,0,0,0,0,0,0,0,0,20,1,1,10,0,0,0,0,0,0,0,0,
(주)조선현방,안지선,일식,2017.09.07,2017.09.15,02  -  582  -  0676,02  -  000  -  0000,우 : 06224 서울특별시 강남구 논현로 404 403호,법인,150111  -  0240923,537  -  87  -  00783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
케이비엠(KBM),한석균,한식,..,2010.06.10,  -  1661  -  5052,051  -  664  -  6246,"우 : 48058 부산광역시 해운대구 센텀서로 30 2101,2102,2103호 (우동,KNN타워)",개인,  -  ,607  -  13  -  74550,0,0,0,0,0,0,5926649,185507,5741142,3899773,875534,871288,5118911,249058,4869853,7350201,404406,701629,0,0,0,0,0,0,0,0,0,16,40,48,17,32,48,0,0,0,0,0,0,
우지(OOZY),이강원,커피,..,2018.10.18,  -  1811  -  9024,02  -  414  -  0242,"우 : 05550 서울특별시 송파구 오금로17길 14 201호(방이동, 월드빌딩)",개인,  -  ,619  -  17  -  75657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(주)신스티엔디,이현수,일식,2017.01.10,2017.01.11,02  -  3667  -  5535,0504  -  044  -  4148,우 : 04068 서울특별시 마포구 독막로 97 1층 102호,법인,110111  -  6283339,232  -  81  -  04183,0,0,0,0,0,0,237107,496087,-258980,341999,-68375,-67387,273580,465172,-191592,258336,-153689,-157859,0,0,0,0,0,0,7,0,0,4,0,0,1,0,0,0,0,0,0,0,0,
고기명인김삼관,정수진,한식,..,2017.08.20,031  -  903  -  9114,00  -  000  -  0000,"우 : 10401 경기도 고양시 일산동구 중앙로1275번길 60-30 1층 121호(장항동, 일산라페스타B)",개인,  -  ,425  -  70  -  00177,0,0,0,237644,0,0,0,0,0,568931,0,0,0,0,0,827544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
서이원에프앤비,이승주,한식,..,2020.09.25,02  -  0000  -  0000,02  -  0000  -  0000,우 : 04137 서울특별시 마포구 숭문길 53 지층,개인,  -  ,378  -  33  -  00861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(주)다담에프앤비,한학수,한식,2020.02.24,2020.02.24,  -  1566  -  3792,031  -  607  -  3751,"우 : 13646 경기도 성남시 수정구 위례광장로 19 409, 410호",법인,131111  -  0583392,522  -  88  -  01619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(주)브로스고,"박대우, 박영우",기타 외식,2020.09.14,2017.09.07,02  -  953  -  9095,0  -  0000  -  0000,우 : 02844 서울특별시 성북구 보문로32길 84 3층(동선동2가),법인,110111  -  7594975,242  -  86  -  01892,0,0,0,739714,0,0,0,0,0,1120841,0,0,18556,1314,17242,141958,17221,17241,0,0,0,0,0,0,9,1,2,7,0,2,5,1,1,0,0,0,0,0,0,
(주)다울에프앤비,김근태,커피,2014.04.18,2014.04.18,02  -  6240  -  0228,02  -  6240  -  0210,"우 : 05836 서울특별시 송파구 정의로8길 9 14층, (문정동,AJ빌딩)",법인,120111  -  0705296,122  -  86  -  39298,7224837,1471848,5752989,13179848,-215829,-63841,8199167,651135,7548032,13035936,1702752,1220975,7215156,888099,6327057,14080924,2172402,1774441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
갑부유통,강은정,한식,..,2021.02.01,  -  4826  -  1118,  -    -  ,우 : 08795 서울특별시 관악구 인헌1가길 38-4 2층(봉천동),개인,  -  ,546  -  14  -  01666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장인푸드,황보철,치킨,..,2017.01.01,  -  1522  -  8592,0  -  0  -  0,"우 : 16239 경기도 수원시 팔달구 팔달문로153번길 7 1층 102호(우만동, 스타맨션)",개인,  -  ,740  -  64  -  00100,0,0,0,0,0,0,312157,22367,289790,1116128,141114,154409,321491,159891,161600,994414,198258,205448,0,0,0,0,0,0,0,0,0,10,4,1,11,0,0,0,0,0,0,0,0,
(주)위스피크푸드,황동익,피자,2019.12.10,2019.12.12,031  -  211  -  9099,031  -  8014  -  5977,"우 : 16517 경기도 수원시 영통구 광교호수공원로 277 판매시설 지2동 비2-173호(원천동, 광교중흥에스클래)",법인,135811  -  0380823,670  -  87  -  01454,0,0,0,0,0,0,30127,583,29544,0,-530,-455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(주)맛있는에프앤비,문성훈,한식,2017.12.19,2018.01.01,02  -  1800  -  9209,031  -  393  -  1630,"우 : 14055 경기도 안양시 동안구 시민대로327번길 6 407호, 408호",법인,134111  -  0483804,206  -  88  -  00789,0,0,0,0,0,0,2178595,629801,1548794,5533171,694658,658966,1966931,1005504,961427,5708107,1060892,911427,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
헬로크랩본사,손기종,기타 외식,..,2020.10.27,02  -  897  -  8288,02  -  896  -  1117,우 : 14344 경기도 광명시 덕안로77번길 5 112호,개인,  -  ,413  -  03  -  52442,0,0,0,0,0,0,259422,212712,46710,2112117,-28827,-29528,258254,103503,154751,2002263,307928,300060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(주)긱스에프앤비,신영오,서양식,2019.04.02,2019.04.15,  -  1811  -  9618,0  -  0  -  0,우 : 13609 경기도 성남시 분당구 백현로150번길 17-4 (정자동),법인,131111  -  0550474,539  -  87  -  01207,0,0,0,0,0,0,67512,44592,22920,85872,13607,12920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(주)긱스에프앤비,신영오,피자,2019.04.02,2019.04.15,  -  1811  -  9618,0  -  0  -  0,우 : 13609 경기도 성남시 분당구 백현로150번길 17-4 긱스피자,법인,131111  -  0550474,539  -  87  -  01207,0,0,0,0,0,0,67512,44592,22920,85872,13607,12920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,1,0,0,0,0,0,0,0,0,
(주)한상차림코다리명가,박순옥,한식,2019.07.23,2019.08.02,  -  1668  -  0513,02  -  3679  -  3790,우 : 13944 경기도 안양시 동안구 관악대로 272 1층,법인,134111  -  0529533,173  -  81  -  01529,0,0,0,0,0,0,280093,263449,16644,424845,10361,6644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,6,0,0,0,0,0,0,0,0,
(주)우주에프앤디,이우성,커피,2016.12.06,2016.12.06,  -  1661  -  6352,070  -  8129  -  7454,"우 : 11619 경기도 의정부시 호국로 1049 102호(가능동, 스타파크빌)",법인,280211  -  0161427,540  -  88  -  00544,0,0,0,0,0,0,1388017,1175536,212481,3230676,416215,397843,594338,779700,-185362,3798409,587321,578717,0,0,0,0,0,0,0,0,0,41,9,2,57,4,0,0,0,0,0,0,0,
롯데제과(주),민명기,아이스크림/빙수,2017.10.12,2017.10.01,02  -  2670  -  6180,02  -  2670  -  6184,우 : 07207 서울특별시 영등포구 양평로21길 10 롯데제과(주),법인,110111  -  6536481,186  -  81  -  00924,0,0,0,0,0,0,2327038486,1130641102,1196397384,1530146290,63509158,11059278,2239784221,1044279121,1195505100,1586113347,59902414,16815028,0,0,0,0,0,0,0,0,0,3,11,0,7,11,4,0,0,0,0,0,0,
국가대패,박수연,한식,..,2020.02.10,051  -  711  -  8295,  -    -  ,우 : 46015 부산광역시 기장군 정관읍 정관8로 15 1층,개인,  -  ,718  -  28  -  00842,0,0,0,574094,0,0,0,0,0,493061,0,0,0,0,0,421416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
안서동야곱집,"조지은, 노건우",한식,..,2018.04.09,041  -  566  -  4511,00  -  00  -  000,우 : 31066 충청남도 천안시 동남구 중암샛길 2 1층(안서동),개인,  -  ,474  -  04  -  00999,0,0,0,314649,0,0,55593,8132,47461,495876,37767,46795,0,0,0,298614,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
농업회사법인(주)돈마유통,김진욱,한식,2005.08.04,2006.06.01,064  -  712  -  2222,064  -  744  -  7032,우 : 63078 제주특별자치도 제주시 주르레길 1 (노형동),법인,220111  -  0215575,616  -  81  -  53733,0,0,0,0,0,0,4298754,1441509,2857245,7526937,292158,175375,4065991,1384121,2681870,8361047,556819,456478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
농업회사법인(주)돈마유통,김진욱,한식,2005.08.04,2006.06.01,064  -  712  -  2222,064  -  744  -  7032,우 : 63078 제주특별자치도 제주시 주르레길 1 (노형동),법인,220111  -  0215575,616  -  81  -  53733,0,0,0,0,0,0,4298754,1441509,2857245,7526937,292158,175375,4065991,1384121,2681870,8361047,556819,456478,0,0,0,0,0,0,0,0,0,0,3,0,0,3,1,0,0,0,0,0,0,
생고기제작소(주),서현석,한식,2017.03.31,2017.03.31,02  -  2661  -  2314,02  -  2662  -  2315,"우 : 07222 서울특별시 영등포구 당산로51길 11 502(당산동 6가, 금창빌딩)",법인,110111  -  6362696,175  -  87  -  00703,0,0,0,1624120,0,0,1340744,1864912,-524168,6308916,-106265,-101341,285478,708304,-422826,936859,-348709,-656996,0,0,0,0,0,0,0,16,0,9,36,0,20,28,3,0,0,0,1,0,0,
모인식품,김도경,기타 외식,..,2018.11.01,0507  -  1336  -  2328,00  -  0000  -  0000,우 : 37541 경상북도 포항시 북구 흥해읍 흥해로74번길 15 1층,개인,  -  ,378  -  77  -  00190,0,0,0,177640,0,0,0,0,0,96733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(유)장미에프앤씨,윤민우,주점,2020.01.29,2020.06.01,  -  1588  -  0615,030  -  720  -  5452,우 : 54999 전라북도 전주시 완산구 전주객사1길 46-10 2층(다가동3가),법인,210114  -  0140778,605  -  87  -  01557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
완뽕,노병민,중식,..,2020.05.08,00  -  1833  -  8799,0000  -  000  -  0000,우 : 42627 대구광역시 달서구 와룡로53길 72-18 1층(죽전동),개인,  -  ,603  -  28  -  55050,0,0,0,696665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
타코파파컴퍼니,남재민,일식,..,2020.03.12,052  -  245  -  7777,00  -  00  -  0000,우 : 44532 울산광역시 중구 젊음의거리 41 1층(성남동),개인,  -  ,609  -  44  -  62961,0,0,0,262799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
꼬꼬뽀끼,이지혜,치킨,..,2020.10.13,  -  2522  -  6980,0504  -  245  -  9333,우 : 37585 경상북도 포항시 북구 새천년대로1259번길 9-1 301호,개인,  -  ,412  -  08  -  31357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(주)제이제이푸드시스템,장상욱,패스트푸드,2011.11.24,2011.12.05,043  -  292  -  3570,043  -  292  -  3569,우 : 28182 충청북도 청주시 서원구 남이면 저산척북로 636-36 .,법인,150111  -  0154108,317  -  81  -  26402,0,0,0,3872867,0,0,1328837,901626,427211,768585,728348,728348,1732417,1096099,636318,4722273,156936,128590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
이동유통(주),이종미,주점,2020.01.16,2020.01.16,02  -  2038  -  8813,02  -  6902  -  0260,우 : 06075 서울특별시 강남구 영동대로 738 비1호,법인,110111  -  7359618,523  -  81  -  01739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SMS푸드,손석하,치킨,..,2018.03.27,070  -  0000  -  0000,0000  -  0000  -  0000,우 : 38602 경상북도 경산시 삼성현로91길 9 1006동 1503호,개인,  -  ,771  -  19  -  00666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
현대옥프랜차이즈,오상현,한식,..,2009.04.27,063  -  228  -  5577,063  -  228  -  5530,우 : 54974 전라북도 전주시 완산구 효자로 285 3층 (중화산동2가),개인,  -  ,402  -  20  -  39975,0,0,0,0,0,0,3290671,2167503,1123168,11109796,2934789,1799234,3576948,2387014,1189934,10699842,2656196,2539845,0,0,0,0,0,0,0,0,0,5,10,13,2,5,7,0,0,0,0,0,0,
(주)에스앤에스천하,이성민,한식,2020.08.25,2020.09.01,070  -  4610  -  0246,053  -  791  -  4950,우 : 42125 대구광역시 수성구 수성로 354 4층 402호,법인,170111  -  0784795,267  -  87  -  01864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
우수한형제들,하세종,한식,..,2019.01.11,031  -  213  -  5993,031  -  211  -  5994,우 : 16525 경기도 수원시 영통구 매봉로35번길 24-14 (매탄동),개인,  -  ,515  -  68  -  00201,0,0,0,0,0,0,216792,195179,21613,1134219,74720,78613,16630,19038,-2408,716136,39245,46633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
