업종,브랜드,상호,평균매출액
주점,짱큰대구대가리,짱큰FNC,107076
주점,오말짜비어,(주)엠제이인터내셔널,97252
주점,코키펍(COCKY-PUB),(주)엘브라더스,738211
주점,주민상회,(주)시선프랜차이즈,177170
주점,김작가의 이중생활,(주)에스에프이노베이션,402472
주점,코젤다크하우스(KOZELDARKHAUS),(주)케이디코리아,320825
주점,오사카부루스,(주)오성푸드,419157
주점,비턴,(주)비원에프앤씨,169936
주점,개집비어,(주)개집비어,236542
주점,필스너하우스(PILSNER HOUSE),(주)엔디홀딩스,541036
주점,왕빈자삼파전,(주)왕부라더스,199480
주점,와인주막차차,(주)차차,448400
주점,79대포,(주)더벗,274438
주점,땡초우동,(주)다온에프앤에스,244545
주점,달빛한모금,(주)달빛가족,384158
주점,수맥집,㈜와이케이코리아,160823
기타 외식,포아이니(PHOINI),(주)아이윈,220968
기타 외식,은하철도 곱곱곱,(주)금표에프앤씨,143167
기타 외식,용호동낙지,(주)봉푸드,818082
기타 외식,해산물직화구이전문점삼바리,삼바리,407336
기타 외식,본죽,본아이에프(주),205300
기타 외식,불닭발땡초동대문엽기떡볶이,(주)핫시즈너,590211
기타 외식,장인닭갈비,(주)다이닝팩토리,589725
기타 외식,고양이부엌,(주)교동컴퍼니,223266
기타 외식,장혁민의 부대찌개,오름푸드,410216
기타 외식,콩심,(주)맛있는푸드,457584
기타 외식,김가네김밥,(주)김가네,361808
기타 외식,어사출또,(주)어판왕,757756
기타 외식,종로할머니칼국수 수(手),(주)종로에프엔씨,162003
기타 외식,미스코다리 미스터황태,쿠잉에프엔씨(CooingF&C),366101
기타 외식,브라운돈까스,(주)브라운에프앤씨,233415
기타 외식,뚜띠쿠치나,지엘라온(주),509630
기타 외식,마늘은약이다 보쌈&족발,(주)하늘푸드시스템,664346
기타 외식,만복국수집,(주)은혜푸드,312301
기타 외식,79네수육국밥,79푸드컴퍼니(주),560387
기타 외식,인근주민,모든F&C,507239
기타 외식,삼육칠하우스,(주)유원에프앤비,861301
기타 외식,미쓰족발,보승FC,416074
기타 외식,전원숯불,전원숯불갈비,1522405
기타 외식,돈까스짱,(주)먹깨비푸드,89819
기타 외식,이흥선참치,웃는돌참치,456364
기타 외식,이차돌,(주)다름플러스,902888
기타 외식,포메인,(주)데일리킹,506346
기타 외식,제주도그릴,(주)코라이징에프앤비,434845
기타 외식,비에뜨반미,(주)비에뜨반미,176563
기타 외식,수철이네왕새우튀김,(주)수철에프앤비,266046
기타 외식,어처구니없는두릉도원북촌순두부,이제이피(주),571074
기타 외식,안동한우곱창,(주)제이오푸드,177215
기타 외식,개성집,(주)바름,409468
기타 외식,바르미샤브칼국수,(주)즐거운세상,319886
기타 외식,바르미샤브샤브n칼국수,(주)즐거운세상,807930
기타 외식,통큰갈비,(주)해성외식,449755
기타 외식,육장갈비,(주)마루에프씨,392775
기타 외식,우마루,(주)마루에프씨,346117
기타 외식,꽃담은소,(주)아리솔에프씨,309713
기타 외식,청춘연가,(주)에쓰와이프랜차이즈,326006
기타 외식,명동찌개마을,(주)정다원식품점,505523
기타 외식,화화,(주)미소에프엔씨,740491
기타 외식,우쿠야,(주)지엔에스에프앤비,199218
기타 외식,닭익는마을,(주)지엔에스에프앤비,166746
기타 외식,병천황토방순대,(주)병천아우내식품,137636
기타 외식,에그드랍(EGG DROP),(주)골든하인드,288224
기타 외식,곱창이야기,(주)기성피제이에스,441626
기타 외식,후쿠오카모츠나베,푸드리퍼블릭(주),436243
기타 외식,청춘감성쌀핫도그,(주)청춘감성쌀핫도그,70342
기타 외식,달곰김밥,달곰푸드,200270
기타 외식,배달돼지,(주)배달돼지,288935
기타 외식,세광교대이층집,(주)세광그린푸드리테일,1388640
기타 외식,미방,㈜미방,243484
기타 외식,맛쭈서해쭈꾸미,(주)맛쭈,280223
기타 외식,하우돈곱창,하우돈곱창,221320
기타 외식,종로맥가,(주)종로맥가,201209
기타 외식,붐바타,해마로푸드서비스(주),182867
기타 외식,꼬치선생101,(주)제이에스패밀리,559622
기타 외식,구슬함박,(주)구슬함박,600735
기타 외식,아그집쭈꾸미,(주)아그집쭈꾸미,434209
기타 외식,제주은희네해장국,(주)하솔에프앤비,440537
기타 외식,아자부,(주)에스와이인터네셔날,214175
기타 외식,꼬꼬아찌,(주)세경에프앤비,191284
기타 외식,노군꼬치,(주)리앤브라더스컴퍼니,260899
기타 외식,뿅가야채곱창,원에프씨(주),108392
기타 외식,웅이네 오돌뼈,(주)웅자네푸드,303360
기타 외식,코코샤브,(주)오리엔탈푸드코리아,684728
기타 외식,멘무샤,(주)오리엔탈푸드코리아,412687
기타 외식,마리웨일237,(주)루시카토,182442
기타 외식,싸움의고수,(주)란체스터에프앤비,306811
기타 외식,블랙스테이크,(주)더블유에스컴퍼니,365930
기타 외식,고베규카츠,(주)더블유에스컴퍼니,442492
기타 외식,바비박스,(주)다온에프앤씨,143487
기타 외식,장금수부대찌개,금수식품,264955
기타 외식,타코비,(주)타코비코리아,122270
기타 외식,디저트39,(주)디저트메이커스,151313
기타 외식,곱창제작소,(주)더나은에프앤디,291292
기타 외식,리얼안심탕수육,(주)록원에프엔비,111981
기타 외식,은화수식당,(주)한경기획,249451
기타 외식,순수치킨,에스티씨프랜차이저,260747
기타 외식,투고샐러드(TO GO salad),브로스고,204315
기타 외식,33떡볶이,성백F&S,275260
기타 외식,설원칡냉면&푸짐보쌈,입안에행복,84265
기타 외식,신복관,신복관,577070
기타 외식,닥엔돈스,FC푸드,177347
기타 외식,얼큰이찌개마을,한울프랜차이즈,310290
기타 외식,심야스테이크,심야,202210
기타 외식,더족발,더족발,299286
기타 외식,최동민양푼갈비,최동민양푼갈비,340168
기타 외식,하노이별,하노이별기흥점,284621
기타 외식,배터지는갈비,배터지는갈비,644065
기타 외식,배가네동태탕찜전문점,배가네동태탕,164649
기타 외식,아낙촌,아낙촌FC,314718
기타 외식,오늘김해생뒷고기,오늘김해뒷고기,388159
기타 외식,싱글벙글복어,싱글벙글,134801
기타 외식,황홀한막창,디오디시스템,96930
기타 외식,포36거리,포36거리가맹사업부,240283
기타 외식,jay coffee,제이에이치푸드,124333
기타 외식,옹헤야,씨에프,155222
기타 외식,최용찬의불노리,"한성푸드,한성컨설팅",96321
기타 외식,버금새우,(주)버금에프앤비,198002
기타 외식,카츠젠,카츠젠,473639
기타 외식,고굽남 고기굽는남자,고기굽는남자,897042
기타 외식,55온족발,55온푸드,149389
기타 외식,새우꺾기,새우꺾기,169453
기타 외식,왓삼,왓삼푸드,419119
기타 외식,호천당,푸드피알,419391
기타 외식,가리미김밥,정연푸드시스템,45218
기타 외식,마루샤브,마루앤F/D,1350439
기타 외식,매반생면,매반생면,20603
기타 외식,공릉동원조멸치국수,원조멸치국수,157106
기타 외식,고마담치킨,씨케이프랜즈,85405
기타 외식,풍국면,(주)진담,651042
기타 외식,백남옥달인손만두,다라온푸드,349059
기타 외식,맥쓰(MEXX)세계치킨,맥쓰(MEXX)세계치킨,240308
기타 외식,더램(THE램),더램,370478
기타 외식,닭이봉춘천닭갈비,진푸드서비스,209280
기타 외식,설화참숯닭갈비,다원푸드,139314
기타 외식,바이젠하우스,(주)금강브루어리,402314
기타 외식,신사소곱창,(주)에스에스에프앤비,588321
기타 외식,엑소엑소 푸드카페,(주)세컨드찬스,28029
기타 외식,더돈까스(the돈까스),(주)폴스타파트너스,196539
기타 외식,남가네설악추어탕,(주)미라지식품,332048
기타 외식,다채,(주)폴스타파트너스,218318
기타 외식,돈탐라제주,(주)돈탐라제주,246855
기타 외식,육회한 감전통닭,(주)스타프렌차이즈,432047
기타 외식,장충당,(주)장충당,362299
기타 외식,곱창가,(주)푸드하우스,517887
기타 외식,맘마미야,사과나무(주),116112
기타 외식,지짐이,(주)우용에프앤비,165321
기타 외식,목우촌웰빙마을,(주)농협목우촌,274191
기타 외식,통큰무한삼겹,프렌차이즈통큰,379125
기타 외식,우마이살몬,히노아스카(주),299498
기타 외식,육봉달,(주)티아이코스모스,645679
기타 외식,봉추찜닭,(주)봉추푸드시스템,279028
기타 외식,코코이찌방야,(주)농심,331631
기타 외식,토마토도시락,(주)다채원,159385
기타 외식,육전면사무소,(주)인지상정에이치엔,249095
기타 외식,화통집,(주)조은세상에프엔씨,395326
기타 외식,백정,(주)육칠팔,811016
기타 외식,홍대개미,(주)후니에프앤비,721588
기타 외식,쇼부,(주)티엠홀딩스,169310
기타 외식,홍수계찜닭,(주)마루퍼슨스,350521
기타 외식,콩사돈,(주)지엠푸드,257357
기타 외식,소한마리몽땅무쏘,(주)바른미트,626357
기타 외식,더오니기리플러스,(주)더원코리아,199325
기타 외식,펍피맥,(주)씨엔에프알티에스,323174
기타 외식,도쿄스테이크,해피브릿지협동조합,516007
기타 외식,숨비소리,(주)춘자외식,800339
기타 외식,육회한연어,(주)씨앤에이치글로벌,232631
기타 외식,엉클부대찌개,(주)엉클컴퍼니,279649
기타 외식,수내닭꼬치,(주)현풍,142705
기타 외식,깐깐한족발,(주)깐깐한패밀리,727581
기타 외식,퇘랑숯돌생고기,(주)지엔에스엠엔에프,20347
기타 외식,샌드리아,(주)엘에이치지,57059
기타 외식,등갈비달인,(주)마스터푸드,455794
기타 외식,풀잎채,(주)풀잎채,1424832
기타 외식,죽이야기,(주)대호가,123154
기타 외식,밀겨울,(주)오니규,190375
기타 외식,밥스테이크,(주)더꿈,195864
기타 외식,오니기리와이규동,(주)오니규,220387
기타 외식,연어로만,(주)거룩한일오삼,268110
기타 외식,하랑은상자초밥&모밀,하랑은(주),175388
기타 외식,북촌손만두,(주)북촌사람들,310232
기타 외식,쏘쏘맥주집,가야푸드,133753
기타 외식,배달5삼겹,(주)피에프에스,310474
기타 외식,완백부대찌개,씨엘카이로스(주),466566
기타 외식,육회공작소,(주)피에프에스,474576
기타 외식,샌드프레소,(주)동원홈푸드,44248
기타 외식,혜화동돈까스극장,골든카우보이,132464
기타 외식,어다리,(주)어다리,760013
기타 외식,킨지(KINJI),(주)킨지(KINJI),481364
기타 외식,달려라팬,달려라팬,624084
기타 외식,농부애갈비,(주)농부애푸드,1119951
기타 외식,미스터빠삭,(주)마코푸드시스템,167553
기타 외식,메고지고,(주)라이스파이,84025
기타 외식,하남돼지집,(주)하남에프앤비,658267
기타 외식,오징어청춘,(주)청춘,761980
기타 외식,치폴레옹,(주)해피존에프앤비,243984
기타 외식,노가리&BEER,(주)티엘에프앤씨,161576
기타 외식,순곱이네,(주)순곱이네프랜차이즈,164377
기타 외식,연타발,(주)행복한구이세상,4353491
기타 외식,오징어나라,(주)신창NC,238417
기타 외식,더블핸드스테이크,(주)제이에스케이에프앤비,14091
기타 외식,콩샌,(유)콩샌,106975
기타 외식,에쎄레젤라또,(주)에쎄레,176384
기타 외식,델리(Delhi),(주)델리푸드,369520
기타 외식,강남교자,(주)강남로하스,414405
기타 외식,코바코,(주)호경에프씨,230422
기타 외식,바다양푼이 동태탕 찜,(주)예진희알이에프,20818
기타 외식,바푸리뽕앤까스,(주)비피알,239148
기타 외식,이름없는 파스타,(주)한평의꿈,249794
기타 외식,카툰공감,(주)라이온에프지,99294
기타 외식,가마치통닭,(주)티지와이,116723
기타 외식,육회지존,인터푸드플래닝,293654
기타 외식,빅다방,(주)제이엔에프,71623
기타 외식,커피스미스,커피스미스에프씨(주),408430
기타 외식,숯불의 향기,해피소스,215811
기타 외식,짬뽕상회,(주)짬뽕상회,343253
기타 외식,케이콜라보김밥∙떡볶이,(주)해지온,190046
기타 외식,오리엔탈101,오리엔탈101,493254
기타 외식,달테이블,(주)비본코리아,436232
기타 외식,가츠린,(주)쿡앤리빙,353518
기타 외식,리원,(주)리원에프앤씨,150192
기타 외식,스푼더마켓,(주)오리지날스푼,844902
기타 외식,구이가,(주)가업에프씨,287231
기타 외식,우리집다음에맛있는집양평해장국,(주)우리집다음에맛있는집,276755
기타 외식,지훈남닭발,지훈남에프앤이(주),168628
기타 외식,정직한푸줏간육화몽,(주)일미락푸드네트웍스,718805
기타 외식,삼돈이,(주)알앤씨,302805
기타 외식,김부삼,(주)제이에스와이푸드,656852
기타 외식,니뽕내뽕,(주)제이테이블,437104
기타 외식,그라찌에,(주)풍전에프앤비,106066
기타 외식,나드리김밥,(주)나드리에프에스,189295
기타 외식,쉐프의부대찌개,(주)케이더블유프랜차이즈,212060
기타 외식,메밀나라,(주)메밀나라,443895
기타 외식,숙달돼지,(주)아이언미트,499419
기타 외식,화로상회,(주)하마에프씨,569772
기타 외식,곱창고,(주)제이엔케이패밀리,487457
기타 외식,소담촌,(주)웰빙코리아,906640
기타 외식,돈까스클럽,(주)일승식품,741689
기타 외식,무보까,(주)다담,363379
기타 외식,회덮밥전문점인마루,(주)마루에프앤씨,183695
기타 외식,오쭈,(주)엔씨코리아푸드,397804
기타 외식,징기스,(주)이에이치컴퍼니,652894
기타 외식,후라이드참잘하는집,(주)후라이드참잘하는집,33209
기타 외식,MH백년갈비,(주)만호미트농업회사법인,374748
기타 외식,버거앤프라이즈(Burger&Friez),(주)비엔에프시리즈,195304
기타 외식,꼬챙이,(주)제이에스인터푸드,1155371
기타 외식,맛나슈퍼,(주)조은음식드림,196025
기타 외식,인기명,(주)인에프앤씨,774713
기타 외식,유달리,(유)유달리,168065
기타 외식,빨봉분식,(주)비엔피푸드,211114
기타 외식,밀숲,(주)한소반,314998
기타 외식,불불이족발,(주)비앤비푸드시스템,214415
기타 외식,포차끝판왕,(주)투애니시스템(2NESystem),1168835
기타 외식,최고당 돈가스,(주)빅토리어스,249580
기타 외식,서소문족발,서소문(주),658000
기타 외식,오공복이,(주)남쪽나라,411651
기타 외식,캠토토스트,(주)주안,86677
기타 외식,떼루와,(주)떼루와,134144
기타 외식,남도술상,(주)남도에프앤씨,328196
기타 외식,팔삼닭발,TheHoon코퍼레이션,183602
기타 외식,불난술집,(주)화력발전소,360164
기타 외식,강창구찹쌀진순대,(주)창구식품,438905
기타 외식,샐러디,(주)샐러디,165418
기타 외식,칼리가리 박사의 밀실,(주)올모스트페이머스,349762
기타 외식,몽뜨레셰프,(주)제이앤피몽뜨레,364859
기타 외식,쿡1015,(주)홍익푸드,245341
기타 외식,다이닝센,(주)더센코리아,340513
기타 외식,누룩꽃 피는날,(주)노른자팩토리,302973
기타 외식,꼽창꼽창,(주)바른맘푸드,400867
기타 외식,아비꼬,쿠산코리아(주),546281
기타 외식,불소식당,(주)불소,131211
기타 외식,그램그램,(주)빅투,284848
기타 외식,더코드,(주)더만듦,55180
기타 외식,대갈탕6949,파워푸드(유),229099
기타 외식,엉뚱한상상,파워푸드(유),112712
기타 외식,한우궁,파워푸드(유),227639
기타 외식,부엉이돈가스,(주)부엉이에프엔비,487371
기타 외식,라무진,(주)라무진,350970
기타 외식,족발야시장,(주)족발야시장,716611
기타 외식,소담비빔국수,(주)태강에프앤씨,174944
기타 외식,진1926,더진코리아(THEJINKOREA),288762
기타 외식,WITCH COFFEE & Witch's Stick,(주)위치,53910
기타 외식,바푸리pho베트남쌀국수,(주)비피알,259475
기타 외식,원조전통명가 통큰할매순대국,(주)로드썬,291267
기타 외식,바오밥(BAOBAB),(주)바오밥아이엔씨,340566
기타 외식,어묵나라,(주)사모,440834
기타 외식,박은자맛사랑,(주)다나,304962
기타 외식,토스트럭(TOAST LUCK),(주)토스트럭,117219
기타 외식,굴세상,(유)굴세상,201144
기타 외식,말자네약속다방,(주)금탑에프앤비,94364
기타 외식,목우촌미소와돈,(주)농협목우촌,184197
기타 외식,청담동말자싸롱,(주)금탑에프앤비,149386
기타 외식,보리네생고깃간,보리네협동조합,638870
기타 외식,뭐양,농업회사법인(주)사천노마,280333
기타 외식,닭코치 비어선수,(주)알피,178254
기타 외식,대패가1900,대패가1900,162467
기타 외식,단지네,(주)전주단지네,288760
기타 외식,고반식당,(주)고반에프앤비,791226
기타 외식,돈수백,(주)푸디안,445873
기타 외식,코나야,(주)세진푸드,128933
기타 외식,종로김밥,(주)제이알에프앤로지스,325793
기타 외식,공룡고기,(주)다이노에프에스,624010
기타 외식,아라쭈꾸미,(주)중원에프씨,258305
기타 외식,샤브향,(주)샤브향,652651
기타 외식,연막술,(주)푸드리아,715904
기타 외식,백년회관서서갈비,(주)다이노에프에스,439641
기타 외식,반하는보쌈&밥상,(주)바른식,402975
기타 외식,이시봉 족발보쌈,(주)현백,254574
기타 외식,바른식시골보쌈&감자옹심이,(주)바른식,960829
기타 외식,월남선생,(주)이든에프엔씨,197074
기타 외식,월남쌈김상사,(주)웰빙푸드에프씨,638223
기타 외식,돈스락,(주)에스제이코리아,22586
기타 외식,화포식당,(주)다이닝에스엠,94380
기타 외식,호토모토(HottoMotto),(주)와이케이푸드서비스,236682
기타 외식,대구반야월막창,(주)대구반야월막창,167720
기타 외식,봉구스밥버거,(주)부자이웃,99455
기타 외식,펄스맥커피,(주)펄맨,154220
기타 외식,원조설악추어탕,(주)케리온,247007
기타 외식,곱선생,(주)리더스코리아코퍼레이션,160618
기타 외식,종로상회,(주)씨엠씨에프씨,529961
기타 외식,깨순이김밥,(유)대성물류,60157
기타 외식,대구우야지막창,(주)대구우야지막창,446634
기타 외식,플랩잭팬트리(Flapjack Pantry),(주)플랩잭팬트리(FlapjackPantry),188662
기타 외식,현죽,(주)한길에프씨,78512
기타 외식,고기굽는짬장,(주)한국창업경제연구소,190623
기타 외식,꼬꼬씨참숯불닭갈비,(주)꼬꼬씨에프,21474
기타 외식,산쪼메,(주)산쪼메,249456
기타 외식,오리도니,(주)이엔에프,84672
기타 외식,한씨네대가추어탕,농업회사법인(주)한씨네,258169
기타 외식,추오정,(주)아정푸드시스템,599781
기타 외식,곽두리쪽갈비,(주)곽두리,145548
기타 외식,로니로티,(주)엘케이푸드글로벌,855554
기타 외식,명동칼국수,(주)명동푸드,247320
기타 외식,유천냉면,(주)유천대가,268583
기타 외식,굴천지&초계국수,제이앤에스,236428
기타 외식,치즈밥있슈?,치즈밥있슈,132000
기타 외식,미친고기,미친고기,429135
기타 외식,양연화로,(주)양연에프엔비,958563
기타 외식,애플블러썸,애플블러썸,99857
기타 외식,정든닭발,(주)정든,341184
기타 외식,황가네꼼닭,(유)지앤에스,178155
기타 외식,통돼지두루치기 한돈돈돈,(주)에스엠푸드,183637
기타 외식,라라코스트(raracost),(주)라라에프앤비(RARAF&B),836416
기타 외식,다기야,"(주)씨랩(C,REP)",152568
기타 외식,우리동네미미네,(주)예스미미,52017
기타 외식,직화락,어뮤징컴퍼니,168533
기타 외식,치주고고,브로에프씨,176390
기타 외식,바B큐맥덕,(주)상건,62400
기타 외식,국대오리,(주)상건,333584
기타 외식,맛있는 오칠구,(주)오칠구,179334
기타 외식,쭉심,(주)송상트레이딩,368363
기타 외식,아리노마마,(주)임정라인,681535
기타 외식,육감만족,(주)정담,430992
기타 외식,뽕잎사랑샤브칼국수보쌈냉면,(주)성신에프씨,386240
기타 외식,민트박스,(주)푸드리더,245462
기타 외식,갈매기먹짱,(주)씨엠월드에프앤씨,143374
기타 외식,다영신토불이,농업회사법인(주)다영푸드,363300
기타 외식,순남시래기,바른창업(주),384948
기타 외식,상 동양수산,(주)일센치,390766
기타 외식,정든낙지,정든푸드,584619
기타 외식,담락참치일잔,(주)담락,226452
기타 외식,쪽갈비전문점 예감,(주)와이지인더스트리,269151
기타 외식,국민닭발,국민푸드,304700
기타 외식,원당감자탕,(주)나운에프에스,420202
기타 외식,원조 김할머니 의령소바,(주)광개토에프에스,295833
기타 외식,별별치킨,농업회사법인(주)별난사람들,187555
기타 외식,경성함바그,(주)우리동네에프앤비,524504
기타 외식,칠프로칠백식당,(주)칠프로칠백식당,382803
기타 외식,오식야주육회관,(주)에이치제이컴퍼니,318209
기타 외식,신도세기,더에스지파트너스(주),1179517
기타 외식,수누리,(주)에스엔알푸드,659508
기타 외식,김이박부대찌개앤스테이크,(주)영광식품,46520
기타 외식,왕돈까스&왕냉면,오름푸드(주),320996
기타 외식,청주본가,(주)영광식품,303190
기타 외식,하늘보리피자,(주)웰가코리아,86495
기타 외식,심청아배고파,(주)서정,221219
기타 외식,이동근선산곱창.막창,(주)에이투지,377418
기타 외식,한스델리,(주)한스앤컴퍼니,275363
기타 외식,달구지막창,(주)달구지푸드,126533
기타 외식,무스쿠스(MUSCUS),(주)리향인터내셔널,3313888
기타 외식,푸릴리,(주)계경원,336739
기타 외식,싱싱난리부르스 5000냥,싱싱난리부르스5000냥,138526
기타 외식,막창도둑,(주)엠디푸드시스템,270601
기타 외식,농장사람들,농장사람들(주),1888280
기타 외식,담장옆에국화꽃,(주)담꽃,70000
기타 외식,번지농장돌판아구찜,화산상사영농조합법인,568808
기타 외식,화덕고깃간,(주)강남에프앤비,628870
기타 외식,여비내부잣집석쇠불고기,여비내푸드시스템,73340
기타 외식,삼겹시대1900,(주)비케이세븐코리아,270709
기타 외식,노량진의 전설 미스사이공(miss420),(주)엠푸드에스엔시,210208
기타 외식,김영희강남동태찜,(주)해피푸드,299480
기타 외식,빛나는바다,(주)빛나는바다,931447
기타 외식,더 포(THE PHO),(주)루아,632657
기타 외식,셰프의돈까스,이든푸드그룹,136213
기타 외식,온마리,온마리에프앤시,212222
기타 외식,"진가원 전주콩나물국밥,묵사발",(주)진가원푸드,322237
기타 외식,곱창폭식,(주)피플블라썸,519156
기타 외식,코이라멘,(주)코이,51676
기타 외식,비와별 닭갈비,(주)두빛나래,405116
기타 외식,착한전복,(주)두둑한행복,1648942
기타 외식,레시피#9,(주)레시피원,466281
기타 외식,보돌미역,(주)비엔에스에프앤비,678395
기타 외식,팬아시아(Pan Asia),(주)팬아시아다인힐,842106
기타 외식,노랑강정,(주)와이푸드,244896
기타 외식,서병장대김이병,(주)백호에프앤비,242084
기타 외식,굿맘할매순대국&양선지해장국,(주)인화티에프에스,410015
기타 외식,해초과메기,(주)해랑,51285
기타 외식,앗싸곱창,앗싸(주),214393
기타 외식,김덕후의 곱창조,(주)김덕후컴퍼니,934608
기타 외식,나따오비까,(주)대흥,904411
기타 외식,분짜라붐,(주)에스에프이노베이션,770101
기타 외식,산청자매훠궈,산청자매훠궈,289951
