업종,브랜드,상호,평균매출액
중식,마시내탕수육,(주)마시내,41456
중식,쫑구 항아리 짬뽕,이종구푸드(주),495584
중식,들르미짬뽕,(주)들르미푸드,314814
일식,25카츠,(주)토코,305884
일식,쿠우쿠우,(주)쿠우쿠우,2739452
일식,코미치,수기획,262799
일식,지구당,(주)지구당,143727
일식,담락참치일잔,(주)담락,264955
일식,미카도스시,(주)올바른에프앤비,433282
일식,스시웨이,(주)사보르웨이,490115
일식,겐로쿠우동,겐로쿠우동,256023
일식,쿡플,프런치코리아,113757
일식,오이시라멘,오이시라멘,236562
일식,오와스시,오와스시,704320
일식,아프로,(주)즐거운,340452
일식,미소야,(주)보우앤파트너스,344371
일식,멘무샤조이,(주)오리엔탈푸드코리아,161734
일식,키햐아,키햐아미포점,440187
일식,키무카츠,㈜키무카츠아시아,449508
일식,코코로벤또,(주)카모메호스피탈리티그룹,395962
일식,카모메,(주)카모메호스피탈리티그룹,123576
일식,스시한판,(주)제이알인터내셔널,456518
일식,스시오블랙컨테이너,(주)제이알인터내셔널,1063657
일식,호토모토(HottoMotto),(주)와이케이푸드서비스,242654
일식,키햐아,(주)우리우스,433270
일식,야미가,(주)제이더블유푸드코리아,607878
일식,사보텐,(주)캘리스코,742275
일식,동원참치,동원산업(주),532676
일식,부타돈카츠,(주)더기빙트리,188390
일식,마마돈,엠케이키친,318227
일식,미스터스시,(주)해운대엠에스,522519
일식,헬로피쉬,(주)아이비디써클,328914
일식,청담정스시,(주)리코플레이트,504587
일식,하즈벤(HAZBEN),(주)하즈키친,679102
일식,회전초밥전문점스시히로바,(주)스시히로바,733850
일식,후쿠오카함바그 익스프레스,(유)푸드리퍼블릭글로벌,555302
일식,가츠몽,(주)가츠몽,293098
일식,스시노백쉐프(스시노BackChef),(주)일성코퍼레이션,426206
일식,하루엔소쿠,(주)하루돈,220203
일식,토끼정,(주)에스앤에스코퍼레이션,1417544
일식,유리카모메,(주)광장,268359
일식,시오도메,(주)소담푸드,263633
일식,하코야,(주)엘에프푸드,257158
일식,멘야산다이메,(주)재팬푸드서비스,644177
일식,야끼화로,(주)야끼화로,540072
일식,신기소,(주)공영식품,268974
일식,소노야,(주)공영식품,256462
일식,멘타로,(주)공영식품,343560
일식,기소야,(주)공영식품,181733
일식,金太郞,(주)예가,309468
일식,돈돈정,(주)제이에스푸드컴퍼니,634061
일식,고베규카츠,(주)더블유에스컴퍼니,529816
일식,마싰는끼니,(주)최고식품카페아라,124768
일식,쿠벤(KUBEN),(주)아이딜홈,183791
일식,홍대돈부리,(주)홍대돈부리,496656
일식,도꼬돈카츠,(주)도꼬야,218820
일식,배터지는생동까스,(주)진진에프씨,70816
일식,스시야마,(주)스시야마,621590
일식,아오리의행방불명,(주)아오리에프앤비,1272172
서양식,파스토보이(pastoboy),(주)우주소년,247268
서양식,시로이돈까스,(주)정호물산,163108
서양식,서가앤쿡,(주)에스앤에스컴퍼니,1095392
서양식,클램(CLAM),(주)씨에프씨(CFC),1000032
서양식,스파게티스토리까르보네,(주)인토외식산업,174579
서양식,하와이얌,(주)하와이얌코리아,60260
서양식,2046팬스테이크,(주)2046팬스테이크,600080
서양식,쏘렌토,(주)쏘렌토푸드,362288
서양식,닐리,(주)엔아이에프앤씨,372899
서양식,빈체로,(주)에스씨케이,450897
서양식,샤이바나,(주)태그린,546773
서양식,홍익돈까스,(주)홍익,722832
서양식,젓가락 스테이크 굽다,(주)젓가락스테이크굽다,443203
서양식,온더블랙(ON THE BLACK),(주)온더블랙,471588
서양식,몽뜨레셰프 인더키친 패밀리 레스토랑,(주)제이앤피몽뜨레,773001
서양식,스탠딩스테이크,(주)푸디아,186200
서양식,파티오42,파티오코퍼레이션,328951
서양식,봉대박스파게티,(주)에프씨봉대박,226115
서양식,바네스,바네스코리아(주),422288
서양식,핵스테이크,(주)핵가족,187739
서양식,동성로매콩돈까스와 냉면,동성로매콩돈까스와냉면,277143
서양식,컨트리맨즈,(주)촌놈인터내셔널,844649
서양식,보나베띠,(주)꼬레뱅,529420
서양식,후쿠오카함바그,푸드리퍼블릭코리아(유),465817
서양식,루스트플레이스,㈜메이크어베러(Makeabetter),1071993
서양식,셰프리푸드트럭,(주)프렌즈리,347405
서양식,설해돈,(주)설해돈,214236
서양식,갈매기브루잉,갈매기브루잉(주),298293
서양식,삐사감러브스테이크,삐사감김밥앤러브스테이크(주),200626
서양식,쿠치나디카사(CUCINA DI CASA),(주)디앤드앤코리아,180740
서양식,플랫바이에이프릴마켓,(주)에스에프이노베이션,219100
서양식,라메짜루나,(주)라메짜루나,158063
서양식,모모스테이크,(주)시작,385965
서양식,블랙스테이크,(주)더블유에스컴퍼니,506032
서양식,플라잉볼,(주)플라잉테이블,249374
서양식,GODAM 2015,(주)끼니,734238
서양식,리틀파스타,(주)쉐프코리아,287962
서양식,1987루프탑&라운지,1987라운지,705492
서양식,한끼맛있다,(주)쉐프마인드,948852
기타 외국식,호아빈,(주)오리엔탈푸드코리아,444012
기타 외국식,핵스테이크,(주)핵가족,187739
기타 외국식,램플러스,(주)제이에이치,425507
기타 외국식,월남국수,(주)와이낫,225125
기타 외국식,징기스,(주)이에이치컴퍼니,640747
기타 외국식,우마이라무,에이비씨팜(ABCFARM),234530
기타 외국식,포베이,(주)포베이,486378
기타 외국식,포세븐,(주)오리엔탈푸드코리아,121599
기타 외국식,리틀파파포(Little PAPA Pho),(주)피엠씨에프앤비,409807
기타 외국식,르번미<Lebunmie>,(주)세지푸드,417884
기타 외국식,도스타코스,(주)도스타코스,258966
기타 외국식,포보스,(주)아시아푸드리퍼블릭,332194
기타 외국식,숑숑돈까스,(주)에스에스피씨(SSPC),263124
기타 외국식,그린하노이,(주)바로에프에스,576174
기타 외국식,Emoi(에머이),에머이(주),1267550
기타 외국식,메콩타이,(주)메콩타이컴퍼니,680303
기타 외국식,양꽃이피는밤,(주)행복한상상에프앤비,489732
기타 외국식,포호아,포호아코리아(주),490273
기타 외국식,베트남노상식당,(주)트리플에이컴퍼니,314430
기타 외국식,반포식스,(주)테이스티컴퍼니,736706
기타 외국식,그릴타이,(주)테이스티컴퍼니,637563
기타 외국식,PHO38,(주)트렌차이즈,196739
기타 외국식,다구오,(주)이랜드파크,757648
기타 외국식,아시아문,(주)이랜드파크,595974
기타 외국식,iPho 아이포,(주)바른에프씨,222961
기타 외국식,부리또 인,부리또인,197183
기타 외국식,호우양꼬치 플러스,(주)건호,416665
기타 외국식,방콕익스프레스,(주)와이에스에프엔비,302100
기타 외국식,chefdog,(주)개집컴퍼니,353323
기타 외국식,생어거스틴,(주)늘솜,721619
기타 외국식,포로이,(주)포로이,284828
기타 외국식,미각양꼬치,(주)미각,233453
기타 외국식,경성양꼬치,(주)천지,404076
기타 외국식,도스마스,(주)도스마스,248701
기타 외국식,태양부양꼬치,태양부,606784
기타 외국식,스몰하노이,지에스에프엔씨,245332
패스트푸드,롯데리아,롯데지알에스(주),645958
패스트푸드,마미쿡(MOMMYCOOK),(주)훌랄라,91492
패스트푸드,쑤와리질러,(주)영원푸드,193285
패스트푸드,스테프핫도그,(주)스테프코리아,107492
패스트푸드,도이첸,(주)아라리,117415
패스트푸드,쉐이크포테이토,(주)도남에프앤에프,103752
패스트푸드,버거307,버거307,271624
패스트푸드,비엔나핫도그,(주)제이스타임,59363
패스트푸드,뉴욕핫도그앤커피,(주)뉴욕핫도그앤커피,20130
패스트푸드,퀴즈노스서브,(주)유썸,265545
패스트푸드,델리아메리칸,(주)까스또로,227500
패스트푸드,맘스터치,해마로푸드서비스(주),393387
패스트푸드,도니버거,(주)도니버거,195352
패스트푸드,대니버거(DANNY BURGER),(주)비앤엠에프씨,156242
패스트푸드,파파이스,(주)티에스푸드앤시스템,339282
패스트푸드,밀플랜비,(주)밀플랜비식품,284774
패스트푸드,피제리아 나인로드,(주)씨엠월드에프앤씨,1203595
패스트푸드,미스터톡톡(Mr TokTok),(주)두손커머스,140736
패스트푸드,뉴욕버거,(주)수혁,202854
패스트푸드,코끼리가 반한 핫도그,티에고(주),58773
패스트푸드,쏭쓰클럽핫도그,(주)쏭앤킴푸드,63810
패스트푸드,미스터빅,(주)아이원에프엔씨,70741
패스트푸드,버거킹(Burger King),(주)비케이알,883302
패스트푸드,미스앤미스터포테이토,(주)도연에프엔씨,145388
패스트푸드,카페샌앤토,(주)에스엘비코리아,69939
패스트푸드,팔팔핫도그,(주)프로젝트비,23459
패스트푸드,더제이케이키친박스,(주)더제이케이푸드스토리,304802
패스트푸드,토스피아,(주)푸드넷시스템,95209
치킨,비에이치씨(BHC),(주)비에이치씨,309304
치킨,놀부옛날통닭,(주)놀부,148768
치킨,치킨매니아,(주)코리아델로스케이디,164163
치킨,60계,(주)장스푸드,244170
치킨,하우스홀드,푸드피아,57938
치킨,별별치킨,농업회사법인(주)별난사람들,165981
치킨,브라보치킨피자,(주)브라보이노베이션,281641
치킨,철인7호,(주)철인에프앤비,255323
치킨,멕시카나,(주)멕시카나,205114
치킨,국제통닭,국제통닭에프씨(FC),172320
치킨,코리엔탈깻잎두마리치킨,(주)채움푸드,154513
치킨,훌랄라참숯바베큐,(주)훌랄라,35615
치킨,아침닭,(주)홈앤치킨,150810
치킨,오븐마루,(주)오엠푸드,229400
치킨,위드치킨,위드치킨,33784
치킨,깜닭치킨,(주)성심푸드,137606
치킨,쌀통닭,(주)퐁텐,212169
치킨,오븐에꾸운닭,계림F&C,172099
치킨,한앤둘치킨,(주)더콥,36239
치킨,BBQ,(주)제너시스비비큐,418982
치킨,치르치르,리치푸드(주),274809
치킨,노랑통닭,(주)노랑푸드,390232
치킨,치킨처럼,(주)비제이씨코리아,243630
치킨,티바두마리치킨,(주)신라외식개발,125895
치킨,치킨마루,다인에프씨(주),152137
치킨,이춘봉인생치킨,(주)마스터아이디,319734
치킨,용달통닭,용달푸드,217418
치킨,깐부치킨,(주)깐부,400424
치킨,모던통닭,(주)모던키친컴퍼니,506902
치킨,두리아,(주)두리아,130895
치킨,상문이두마리숯불양념치킨,푸드메이트,136343
치킨,치킨커플,(주)비엘앤에프,167526
치킨,디디치킨(DD치킨),(주)디디에프엔비,143688
치킨,태권치킨,(주)성민,245082
치킨,만년닭강정,(주)만년푸드,410612
치킨,네네치킨,(주)혜인식품,212068
치킨,농부치킨,(주)참이맛,140722
치킨,야들리애,(주)제이케이글로벌,233402
치킨,치킨뱅이,(주)원우푸드,235192
치킨,충만치킨,(주)충만,340380
치킨,오마이치킨,(주)이수푸드빌,27479
치킨,꾸꾸루꾸바베큐,유진물산,133247
치킨,범벅치킨,(주)마리푸드,230000
치킨,불촌두마리치킨,신미푸드시스템,72606
치킨,동근이숯불두마리치킨,동근이숯불두마리치킨,211114
치킨,VFC 치킨파티,선진VFC,132408
치킨,더블플레이치킨,더블플레이치킨,241939
치킨,마슬랜,마슬랜,137677
치킨,호식이두마리치킨,호식이두마리치킨,245760
치킨,치킨삼파전,이온유통,87519
치킨,꾸꾸치킨,부강유통,133553
치킨,오천사치킨,부강유통,146873
치킨,콩닥콩닭,케이디유통,142297
치킨,리얼후라이,(주)리얼피플컴퍼니,175388
치킨,지붕위에,지(G)1푸드,50965
치킨,리킨치킨,세음에프앤비,178032
치킨,꼬꼬시티앤제이빅,꼬꼬시티앤제이빅,106143
치킨,정직한 통닭,닭대표,130249
치킨,테트리스 찜닭,테트리스,181214
치킨,조선의 옛날통닭,제이에프앤씨,50882
치킨,팔칠(87')닭강정,팔칠(87')닭강정,166364
치킨,권석영의미스터짱닭치킨,미스터짱닭,173526
치킨,더후라이팬 후라이드 치킨,아이에스크리에이티브,212993
치킨,더후라이팬치킨클럽,아이에스크리에이티브,118747
치킨,무봤나 촌닭,(주)무촌식품,217310
치킨,장모님치킨,장모육계유통,84386
치킨,종국이두마리치킨,종국이두마리치킨체인본부,168071
치킨,닭권브이,닭권브이,62539
치킨,보드람 치킨,(주)보드람씨앤알,208861
치킨,구이오감치킨,(주)콜센,140934
치킨,꼬꼬팜,포맨에프엔씨,132212
치킨,본스치킨,(주)비에이지본스,78496
치킨,돈치킨,(주)압구정,138040
치킨,해두리치킨,(주)지와이푸드,202343
치킨,구어조은닭,(주)진진푸드시스템,33842
치킨,림스치킨,림스상사,112508
치킨,94번가,(주)디토코리아,219664
치킨,소보루치킨,(주)소보루에프씨,50110
치킨,필바든치킨,필푸드,136334
치킨,굽는치킨,계산씨케이,44800
치킨,아이벗치킨,아이프랜드,105610
치킨,굽네치킨,(주)지앤푸드,311080
치킨,마파치킨,(주)한국창업경제연구소,328811
치킨,맛데이치킨,(주)엘에이치지,69873
치킨,매드후라이치킨,(주)에스씨에프,337855
치킨,씨에프숯불바베큐치킨,(주)씨에프,45905
치킨,오늘통닭,(주)대현푸드빌,308343
치킨,사바사바치킨앤비어,(주)마세다린,191736
치킨,가마로강정,(주)마세다린,170549
치킨,못말리는파닭,(주)엠엔글로벌,109451
치킨,바보스,(주)바보스,141037
치킨,구어스,(주)델리핸즈,99607
치킨,교촌치킨,교촌에프앤비(주),577160
치킨,꿀닭,(주)델리핸즈,90102
치킨,도담치킨,(주)후인,333333
치킨,치킨퐁,(주)가르텐,272164
치킨,아주커,(주)에이에프씨코리아,186916
치킨,푸라닭,(주)아이더스코리아,270034
치킨,경아두마리치킨,(주)다시만난사람들,172195
치킨,알통떡강정,(주)알통컴퍼니,119808
치킨,두존치킨,(주)두존,59572
치킨,또래오래,(주)농협목우촌,125763
치킨,다기야,(주)씨랩,180620
치킨,코리안바베큐,(주)티비비씨,146780
치킨,사쿠사쿠,(주)계미락,163197
치킨,강정이기가막혀,(주)푸디노에프앤디,112459
치킨,처갓집플러스케이준치킨,(주)한국일오삼,109730
치킨,처갓집양념치킨,(주)한국일오삼,156095
치킨,파리에다녀온치킨,청년공작소,216748
치킨,달닭,(주)참여텍,64879
치킨,에디슨치킨,(주)참여텍,73279
치킨,계림원누릉지통닭구이,(주)계림원에프앤비,203380
치킨,신통치킨,(주)올치에프씨,58905
치킨,페리카나,(주)페리카나,121950
치킨,오닭꼬치,(주)오닭꼬치,47403
치킨,투마리치킨,(주)미나푸드,120193
치킨,대박나자 부자치킨,(주)알피,112729
치킨,땅땅치킨,(주)프랜푸드,210871
치킨,갑진치킨,브라더뉴브랜드(BrotherNewBrand),110818
치킨,치킨신드롬,(주)오앤씨웰푸드,137155
치킨,다사랑,(주)다사랑,306190
치킨,안심치킨,(주)안심푸드,148565
치킨,둘둘치킨,(주)일동인터내쇼날,51530
치킨,만땅치킨,만땅FC,205184
치킨,아웃닭,(주)테즈,568277
치킨,김진철동래통닭,(주)태진에프앤디,259070
치킨,하이꼬꼬,(주)귀남,219476
치킨,통닭가,(주)통닭가,131594
치킨,미쳐버린파닭,(주)수정,133641
치킨,코리아숯불바베큐,코리아숯불바베큐,110924
치킨,행복치킨,(주)행복드림,374757
치킨,836숯불바베큐치킨,팔삼육산업(주),279576
치킨,덤덤치킨,삼미유통,47465
치킨,호치킨,(주)다울에프앤비,345741
치킨,꼬꼬봉투통닭,(주)더콥,14208
치킨,바비후,(주)내일,325605
치킨,봉이치킨,(주)봉이에프엔씨,102421
치킨,오부장치킨,(주)본에스디코리아,227812
치킨,허대구 대구통닭,(주)디티에프앤비,363651
치킨,치킨89(치킨팔구),(주)우분트,141413
치킨,김스타치킨,김스타푸드,225145
치킨,양계장집아들,(주)양계장집아들,179153
치킨,박군치킨,(주)도도푸드,94285
치킨,바른치킨,(주)이루에프씨,73451
치킨,피니치니,(주)그린푸드존,99508
치킨,옛날장터치킨,(주)씨드트리,91182
치킨,치킨쥼,(주)제이케이푸드,84356
치킨,화통치킨,(주)제이케이푸드,78832
치킨,더기발한치킨(The기발한치킨),(주)더기발한,88363
치킨,치킨더비,(주)치킨더비,279837
치킨,지코바양념치킨,(주)지코바,190855
치킨,자담치킨,(주)웰빙푸드,224395
치킨,더썬치킨,(주)더썬컴퍼니,121721
치킨,치킨히어로,티오엘드림,144643
치킨,소담치킨,(주)선빈코리아,132452
치킨,그시절옛날통닭,상남씨엔델리,100300
치킨,꾼닭,(주)일이축산푸드,225503
치킨,치킨더홈,케이와이푸드(주),148453
치킨,투존치킨,(주)나도람에프씨,217081
치킨,고마담치킨,씨케이프랜즈,98585
치킨,조선CH.S치킨,(주)씨에스,133305
치킨,징기스칸치킨,(자)징기스칸,58106
치킨,맥시칸치킨,(주)맥시칸,84569
치킨,치킨버스,(주)푸드버스,353984
치킨,부어치킨,(주)참바른,119892
치킨,치킨678,(주)육칠팔,189103
치킨,화르화르,(주)에이치브라더스,97881
치킨,오븐에빠진닭,(주)에땅,286029
치킨,오후엔치킨,태현에프씨(주),202564
치킨,존슨켄터키,(주)비브라더스,88482
치킨,쏘닭,(주)더블유앤제이홀딩스,148522
치킨,치킨플러스,(주)바른,240303
치킨,브라운치킨,(주)비지씨푸드,175291
치킨,쭈노치킨가게,(주)쭈노에프앤비,149495
치킨,대한맥주집,대한컴퍼니,263239
치킨,꼬꼬씨참숯불닭갈비,(주)꼬꼬씨에프,96577
치킨,쌀쌀맞은닭,(주)바름,159087
치킨,누나홀닭,(주)티앤비코리아,357348
치킨,장터즉석치킨,(주)에스앤비푸드,119049
치킨,깜꼬치킨,이가인테리어,128182
치킨,숯불에닭,숯불에닭,270501
치킨,순수치킨,에스티씨프랜차이저,183271
치킨,호호닭발,(주)제이앤엠푸드,260944
치킨,맛닭꼬,(주)꼬꼬에프앤비,283025
치킨,부뚜막치킨,(주)태풍에프앤비,116293
치킨,컬투치킨,(주)컬투에프앤비,224612
치킨,치킨주막,(주)치킨주막,199631
치킨,아리아치킨,(주)현인에프앤디,89019
치킨,8800켄터키치킨,(주)현인에프앤디,221428
치킨,둘마니치킨,엠앤에이치에프씨,113833
치킨,방순남명인시골통닭,(주)유락,406266
치킨,거성치킨,(주)이수푸드빌,167686
치킨,치킨시대,주식회사시대푸드,208927
치킨,큰통치킨,(주)태산유통,58606
치킨,김성구의성마늘치킨,김성구의성마늘치킨,84493
치킨,쫄탁,(주)엠엔글로벌,33733
치킨,홍희통닭,(주)천수푸드,91290
치킨,또봉이통닭,또봉이에프앤에스(주),135988
치킨,앗싸마늘닭찜닭,앗싸마늘닭찜닭(가맹본부),132588
치킨,삼십구치킨,39치킨본부,65227
치킨,불로만치킨바베큐,(주)불로만,112160
치킨,본초불닭발,(주)미래원에프앤씨,57962
치킨,꿀딱,(주)케이원푸드,143509
치킨,모모치킨,(주)씨앤에스푸드,59804
치킨,모모닭강정,(주)씨앤에스푸드,56903
치킨,구워더존치킨,(주)씨앤에스푸드,57283
치킨,델리퀸,(주)델리퀸,260148
치킨,칠칠켄터키,(주)더쉐프,386296
치킨,한방닭강정,(주)세원,60707
치킨,맥켄치킨,(주)한일팜스,24946
치킨,치킨더치킨,(주)원진푸드,134223
치킨,꾸브라꼬 숯불 두마리 치킨,제이케이유통,294330
치킨,낭만치맥,(주)로맨틱에프엔비,374328
치킨,호수꼬치,호수코리아,232447
치킨,치킨빵야,(주)불로만,145708
피자,유로코피자(EUROKO PIZZA),엠제이컬쳐(MajestyJollyCulture),200960
피자,피자와치킨의러브레터,(주)디에스푸드,110853
피자,리골레토 시카고피자,(주)다이닝팩토리,436829
피자,미스터피자,(주)엠피그룹,375223
피자,피자헤븐,(주)피자헤븐코리아,298454
피자,뽕뜨락피자,(주)웰빙을만드는사람들,121806
피자,7번가피자,(주)7번가사람들,277933
피자,월간피자,컨시어지서비스코리아(주),112107
피자,피자명,(주)고스락에프씨,105069
피자,도미노피자,청오디피케이(주),816381
피자,피자마루,(주)푸드죤,167256
피자,피자알볼로,(주)알볼로에프앤씨,404325
피자,피자스쿨,(주)피자스쿨,163248
피자,류길상피자,류길상피자&카페테리아,304000
피자,옐로우피자(YELLOW PIZZA),옐로우피자,218548
피자,한명숙피자치킨,"한명숙피자,치킨",109090
피자,낙원스낵,(주)박낙원그룹,560550
피자,피자헛,한국피자헛(유),672301
피자,피자오래,피자오래,160462
피자,임실치즈피자,(유)승일푸드시스템,23487
피자,남자피자,(주)남자피자,316045
피자,임실N치즈피자,농업회사법인(주)엔케이로지스틱스,128088
피자,목우촌참피자,(주)농협목우촌,36765
피자,영구스피자,(주)영구스피자,172659
피자,미사랑 임실치즈피자,(주)세인에프앤씨,56631
피자,피자나라치킨공주,(주)리치빔,374332
피자,제임스시카고피자,(주)이프유원트,396720
피자,피자1번가,피자1번가,86647
피자,나루에프엔비톰스(나루F&B톰스),나루에프엔비,186590
피자,파파밸리 피자,(주)파파밸리,147069
피자,빨간모자피자,(주)레드캡,268005
피자,난타5000피자,(유)난타5000,105650
피자,김태호피자,김태호피자,94398
피자,오리지널시카고,(주)오리지널시카고피자,436944
피자,강정구의피자생각,(주)케이프랜즈,23833
피자,피자빅,(주)그린푸드존,130436
피자,파파존스피자,한국파파존스(주),409903
피자,지정환피자,(주)정담에프에스,139156
피자,피자스쿨,(주)씨에이치컴퍼니,151591
피자,자연임실치즈피자,자연임실치즈피자,203400
피자,화덕피자 파숑,(주)열정과배려,148439
피자,피자에땅,(주)에땅,203132
피자,피자애,(주)피자애,161885
피자,피자몰,(주)이랜드파크,181879
피자,오르새피자,(주)제이피케이컴퍼니,200055
피자,킹스타피자,(주)스타푸드코리아,219671
피자,아이러브피자,(주)더난푸드,104719
피자,JD아재피자,제이디아재피자,90421
피자,피자빙고,(주)신성마을,29738
피자,Port' Albs 피자굼터,(주)멀티푸드시스템,96081
피자,오구피자,(주)오구본가,147805
피자,김씨화덕,(주)김씨에프엔비,293544
피자,미스터파파임실치즈피자,외식그룹진밭,51221
피자,피자샵(PIZZA#),(주)반올림식품,275006
피자,왕서방왕치킨피자,"왕서방치킨피자,울트라강정(예찬)",70464
피자,후니피자,훈푸드,171106
제과제빵,아리랑수제핫도그,(주)아리랑에프앤비,114681
제과제빵,못난이꽈배기,(주)못난이푸드,71026
제과제빵,파리바게뜨,(주)파리크라상,666070
제과제빵,던킨도너츠,비알코리아(주),281210
제과제빵,CROCRO (크로크로),(주)키푸디,97579
제과제빵,케이크를부탁해,(주)케이크를부탁해,202463
제과제빵,블록베이커리,블럭베이커리,208885
제과제빵,오페뜨,(주)오페뜨,293940
제과제빵,또아식빵,(주)또아식빵,561400
제과제빵,갓식빵,(주)무진,371279
제과제빵,동빵,(주)코끼리와친구들,212864
제과제빵,맘스케익,영푸드시스템(주),193835
제과제빵,빵장수단팥빵,(주)피쉐프코리아,265731
제과제빵,오케이크(O'CAKE),H2(에이치2),204206
제과제빵,타르트팜,타르트팜,87392
제과제빵,보네스뻬,롯데제과(주),287516
제과제빵,크리스피크림,롯데지알에스(주),287990
제과제빵,내가만든미케익,케익타르트,85863
제과제빵,롤링핀,(주)롤링핀컴퍼니,605813
제과제빵,베이크스토리,(주)스토리뱅크,353770
제과제빵,브리오슈도레(BRIOCHE DOREE),대우산업개발(주),267871
제과제빵,정도너츠,농업회사법인(주)정담,120937
제과제빵,케이크만들기단하나(DANHANA),(주)파티시에,80366
제과제빵,쁘띠렌,(주)파티시에,237927
제과제빵,르뽀미에,(주)에스피씨삼립,142555
제과제빵,뚜레쥬르,씨제이푸드빌(주),459429
제과제빵,따삐오,(주)에스피씨삼립,87037
제과제빵,이앤바이(이n바이),(주)이지바이플러스,206645
제과제빵,LE BREAD LAB(르브레드랩),(주)르브레드랩,521346
제과제빵,스트릿츄러스,(주)스트릿츄러스,187599
제과제빵,곤트란쉐리에,(주)곤트란쉐리에코리아,809442
제과제빵,반월당고로케,(주)반고푸드시스템,163566
제과제빵,빵사부식빵공방,(주)바이영,761674
제과제빵,한나식빵,(주)한나에프엔비,363703
제과제빵,비어드파파,스위트밀(주),109534
제과제빵,언니의식빵가게,언니의식빵가게,175764
제과제빵,블럭제빵소,(주)블럭에프에스,230423
제과제빵,카페뉴욕치즈케익,(주)뉴욕치즈케익팩토리,250542
제과제빵,브레댄코(bread&co.DAILY-NEW),(주)브레댄코,377365
제과제빵,홍두당푸디아근대골목단팥빵,(주)푸디아,514918
제과제빵,쌀똑핫도그,(주)초베이,143629
제과제빵,엣지브라운,(주)엣지에프앤비,163052
제과제빵,코코호도,(주)샤마,140069
제과제빵,풍년제과,(주)강동오케익,319313
제과제빵,명랑시대쌀핫도그,명랑시대외식청년창업협동조합,214823
제과제빵,핫브레드,(주)에이치비푸드,319102
제과제빵,로띠번,(주)로띠번코리아,129597
제과제빵,호밀호두,(주)호밀호두,123810
제과제빵,정항우케익,(주)명품정항우케익,180387
제과제빵,신라명과,(주)신라명과,274514
제과제빵,앤티앤스,(주)재원푸드,260956
제과제빵,이츠굿베이커리카페,(주)엔조이굿,282854
제과제빵,심봉사도로케,(주)티엠드,119948
제과제빵,나나케이크,(주)나나드림,193934
제과제빵,타르타르,(주)바로만든,456071
제과제빵,파파호두,파파마인드,111848
제과제빵,한스(HANS),(주)한스제과,576101
제과제빵,미앤미케익전문점,(주)미앤미,278128
제과제빵,천안옛날호두과자,(주)능수제과옛날호두과자,172906
제과제빵,도쿄팡야,(주)구피,283656
제과제빵,그린브라우니(green brownie),(주)그린브라우니,265907
아이스크림/빙수,배스킨라빈스,비알코리아(주),477510
아이스크림/빙수,하겐다즈,한국하겐다즈(주),253619
아이스크림/빙수,파시야,(주)앤하우스,105279
아이스크림/빙수,나뚜루,롯데제과(주),122493
아이스크림/빙수,카페띠아모,(주)베모스,180421
아이스크림/빙수,아이스빈(ICE BEAN),(주)에프앤지코리아,149144
아이스크림/빙수,카페보라,(주)디저트픽코리아,126996
아이스크림/빙수,빙달,(주)빙달,53912
아이스크림/빙수,소프트리(SOFTREE),(주)소프트리,117796
아이스크림/빙수,바세츠 아이스크림 (BASSETTS ICE CREAM),(주)바세츠코리아,131520
아이스크림/빙수,빨라쪼델프레도,(주)빨라쪼,124579
아이스크림/빙수,카페라떼르,(주)트루프렌드에프앤씨,96928
아이스크림/빙수,눈꽃빙수 꽃빙,(주)트루프렌드에프앤씨,184163
아이스크림/빙수,설빙,(주)설빙,351240
아이스크림/빙수,브알라,(주)브알라,87705
커피,이디야커피,(주)이디야,209936
커피,카페인중독,(주)중독컴퍼니,126976
커피,포트오브모카(Port of Mocha),(주)알에이치에프앤비,103024
커피,더벤티,(주)더벤티코리아,235526
커피,카페라미떼(cafe LAMITTE),정명F/B,65598
커피,카페글렌,(주)글렌인터내셔널,96145
커피,모캄보,(주)마스터코리아,161577
커피,엔제리너스(Angel-in-us Coffee),롯데지알에스(주),285963
커피,커피온리,(주)커피만컴퍼니,200879
커피,더리터(THE LITER),(주)더,163944
커피,카페보노,(주)보노코리아,186709
커피,메가엠지씨커피(MEGA MGC COFFEE),(주)앤하우스,243146
커피,엑소엑소핫도그앤커피,(주)세컨드찬스,47549
커피,카페베네,(주)카페베네,226503
커피,라떼킹(latteking),블루빈컴퍼니(주),129802
커피,커피홀(coffee hole),(자)동명식품서울지점,95427
커피,달콤,(주)달콤,302402
커피,커피니(COFFEENIE),(주)커피니,166116
커피,청년다방,(주)한경기획,401823
커피,카페다빈치,(주)다빈치,147246
커피,다빈치커피,(주)다빈치,117300
커피,닐리스(Nilli's),(주)라파미코,139979
커피,커피101스트릿(COFFEE 101 STREET),엠제이코리아,162411
커피,까사밍고,(주)라이온에프지,243175
커피,라드커피(LAD COFFEE),라드커피,234701
커피,커피시장,커피시장상동점,81229
커피,데니스,데니스,148909
커피,카페앤스터프,카페앤스터프체인본부,134626
커피,부바스,서컴퍼니,485499
커피,마노핀,(주)엠피그룹,221729
커피,카페게이트,(유)에브라임이노베이션,223321
커피,나인어클락커피,(주)나인어클락,114115
커피,블랙라인커피,(주)카페발트,113332
커피,허니빈스(HoneyBean's),씨엔지글로벌(주),88256
커피,아마떼,(주)한국창업경제연구소,191766
커피,라떼떼,(주)엘에이치지,27315
