업종,브랜드,상호,평균매출액
치킨,도담치킨,(주)아지트메이커,262904
치킨,치르치르,리치푸드(주),293883
치킨,용달통닭,용달푸드,174788
치킨,페리카나,(주)페리카나,121270
치킨,꼬꼬시티앤제이빅,꼬꼬시티,110147
치킨,오닭꼬치,(주)오닭꼬치,122267
치킨,범프리카인생치킨,범프리카인생치킨,314520
치킨,836숯불바베큐치킨,팔삼육산업(주),123678
치킨,만년닭강정,(주)만년푸드,147377
치킨,아웃닭,(주)테즈,553944
치킨,매드후라이치킨,(주)에스씨에프,252559
치킨,치킨선수,(주)치킨선수,151896
치킨,무봤나 촌닭,(주)무촌식품,303731
치킨,치뽁(CHIPPOK),(주)제이투케이에프앤비,129487
치킨,빅원치킨,(주)빅원,107780
치킨,비비큐(BBQ),(주)제너시스비비큐,577875
치킨,명랑한찜닭,그레이프컴퍼니(주),172025
치킨,본스치킨,(주)비에이지본스,77857
치킨,쭈노치킨가게,(주)쭈노에프앤비,86727
치킨,투마리치킨,(주)에코리아,91641
치킨,전설의치킨,(주)시원전설의푸드,165538
치킨,호호닭발,(주)제이앤엠푸드,273990
치킨,앗싸마늘닭,앗싸푸드,142810
치킨,똥집의 달인,똥집의달인,87691
치킨,치킨뱅이,(주)원우푸드,285013
치킨,삼통치킨,(주)삼통치킨,357179
치킨,다사랑,(주)다사랑,345175
치킨,치킨의민족,(주)아이센스푸드,106167
치킨,브라운치킨,(주)비지씨푸드,163171
치킨,치특,치특,105287
치킨,봉이치킨,(주)봉이에프엔씨,87930
치킨,신진통닭,(주)신진푸드,477172
치킨,문진옥숯불바베큐치킨,문진옥숯불바베큐치킨,136905
치킨,칠칠켄터키,(주)더쉐프,356657
치킨,동근이숯불두마리치킨,동근이숯불두마리치킨,241231
치킨,꾼닭(koondak),(주)일이축산푸드,172263
치킨,두마리치킨마당,마당엘푸드,297079
치킨,치킨이남달라,(주)더기발한,368766
치킨,더기발한치킨(The기발한치킨),(주)더기발한,159737
치킨,청춘명랑치킨,(주)그루터기,342922
치킨,투존치킨,(주)나도람에프씨,176187
치킨,훌랄라숯불치킨,(주)훌랄라,130086
치킨,태권치킨,(주)티케이푸드,224523
치킨,두리아,(주)두리아,151908
치킨,토닭토닭양념치킨,대흥유통,72468
치킨,삼십구치킨,39치킨본부,58654
치킨,둘둘치킨,(주)일동인터내쇼날,48124
치킨,바비후,(주)내일,348528
치킨,피니치니,(주)그린푸드존,101271
치킨,오빠담치킨,호림푸드,109256
치킨,코리안바베큐,(주)티비비씨,119256
치킨,펀비어킹,(주)해리코리아,361400
치킨,닭깡,(주)네비스,98183
치킨,씨에프숯불바베큐치킨,(주)씨에프,53252
치킨,컬투치킨,(주)컬투에프앤비,177675
치킨,코리엔탈깻잎두마리치킨,(주)채움푸드,112883
치킨,수상한탕수육,(주)채움푸드,11269
치킨,마파치킨,(주)한국창업경제연구소,237760
치킨,치킨더홈,케이와이푸드(주),197242
치킨,존슨켄터키,(주)비브라더스,91332
치킨,치킨신드롬,(주)오앤씨웰푸드,133596
치킨,경아두마리치킨,(주)다시만난사람들,154867
치킨,치킨과 바람피자,치킨과바람피자,254014
치킨,파-닭에파무쳐,에스엠푸드(주),247278
치킨,치킨히어로,티오엘드림,159925
치킨,부뚜막치킨,(주)태풍에프앤비,125005
치킨,오늘통닭,(주)대현푸드빌,220328
치킨,김종용누룽지통닭,(주)유앤아이레시피,401812
치킨,김진철동래통닭,(주)태진에프앤디,247724
치킨,범벅치킨,(주)마리푸드,176133
치킨,철인7호,(주)철인에프앤비,214406
치킨,진미대왕통닭,대왕통닭,201686
치킨,무성구어바베큐치킨,(주)시즌푸드,70849
치킨,백년가마솥옛날통닭,현성식품(주),113316
치킨,아주커,(주)에이에프씨코리아,241479
치킨,허갈닭강정,(주)유성에프앤비,82338
치킨,온고지신 통닭元,민푸드,199439
치킨,계동치킨,(주)신성유통,36424
치킨,치킨커플,(주)비엘앤에프,161826
치킨,지코바양념치킨,(주)지코바,231124
치킨,조선CH.S치킨,(주)씨에스,161417
치킨,교촌치킨,교촌에프앤비(주),652690
치킨,1987금빛통닭,(주)금빛컴퍼니,173714
치킨,DDC치킨,삼미유통,40918
치킨,치킨처럼,(주)엠에스코리아,281107
치킨,투마리나,(주)삼정코리아,104511
치킨,아침닭,(주)홈앤치킨,109352
치킨,사바사바치킨앤비어,(주)마세다린,245644
치킨,가마로강정,(주)마세다린,201899
치킨,꼬레랑,(주)맛나푸드,136800
치킨,국제통닭,(주)국제에프씨,185356
치킨,낭만치킨,(주)로맨틱에프엔비,235941
치킨,또봉이통닭,또봉이에프앤에스(주),106444
치킨,해두리치킨,(주)지와이푸드,248112
치킨,맥켄치킨,(주)한일팜스,85527
치킨,허대구 대구통닭,(주)디티에프앤비,340911
치킨,치킨더비,(주)치킨더비,280200
치킨,보드람 치킨,(주)보드람씨앤알,219018
치킨,꼬꼬팜,포맨에프엔씨,90188
치킨,하이꼬꼬,(주)귀남,285721
치킨,독가마 숯불치킨,나라푸드서비스,78968
치킨,알통떡강정,(주)알통컴퍼니,107173
치킨,로타리치킨상회,(주)생활에프앤비,206032
치킨,본초불닭발,(주)미래원에프앤씨,63042
치킨,영 아맛나,아맛나찜닭분식야식,130303
치킨,지랄닭발,(주)더기푸드,301094
치킨,맥시칸치킨,(주)맥시칸,87952
치킨,못말리는파닭,(주)엠엔글로벌,151605
치킨,노랑통닭,(주)노랑푸드,433999
치킨,울통치킨,더블유(W)-푸드,279924
치킨,아리아리닭강정,(주)세원,46324
치킨,꿀딱,(주)케이원푸드,134707
치킨,숯양두마리치킨,다온푸드,201326
치킨,냠냠숯불두마리치킨,금화푸드.냠냠숯불두마리치킨,271714
치킨,치킨버스,(주)푸드버스,329287
치킨,오후엔치킨,태현에프씨(주),171980
치킨,둘마니치킨,엠앤에이치에프씨,106320
치킨,비에이치씨(BHC),(주)비에이치씨,435093
피자,미스터피자,(주)엠피그룹,349280
피자,아이러브피자,(주)더난푸드,98578
피자,피자나라 치킨공주,(주)리치빔,337438
피자,자가제빵 선명희피자,(주)더온에프앤비,379721
피자,피자닷,피자닷,178681
피자,미사랑임실치즈피자,(주)세인에프앤씨,57819
피자,도미노피자,청오디피케이(주),748081
피자,피자헛,한국피자헛(유),717028
피자,1830피자,1830피자협동조합,194673
피자,피자몰,(주)이랜드이츠,473914
피자,파파존스피자,한국파파존스(주),451966
피자,옐로우피자(YELLOW PIZZA),옐로우피자,285582
피자,임실치즈피자,(유)승일푸드시스템,47558
피자,피치랑,피치랑,198759
피자,PIZZA BOX(피자박스),피자박스,322286
피자,피자에땅,(주)에땅,160388
피자,7번가피자,(주)7번가사람들,237440
피자,피자헤븐,(주)피자헤븐코리아,229903
피자,피자파는집,(주)얌얌레시피,275366
피자,뽕뜨락피자,(주)웰빙을만드는사람들,134515
피자,59피자(오구피자),(주)오구본가,126663
피자,고피자(GOPIZZA),(주)고피자,262949
피자,오리지널시카고,(주)오리지널시카고피자,380343
피자,엘에이치씨피자탑(LHC PIZZA TOP),(주)탑에프앤씨,299964
피자,반올림피자샵,(주)반올림식품,422230
피자,자연임실치즈피자,자연임실치즈피자,199931
피자,나루에프엔비톰스(나루F&B톰스),나루에프엔비,121023
피자,후니피자,훈푸드,70949
피자,엘리펀트피자(ELEPHANT PIZZA),엘리펀트피자,256187
피자,청년피자,청년피자가맹본부,310145
피자,한명숙피자치킨,"한명숙피자,치킨",92040
피자,피제이(PJ)피자,골라먹는피제이(PJ)피자,303485
피자,피굽남피자,피굽남피자,209255
피자,피자알볼로,(주)알볼로에프앤씨,406608
피자,피자1번가,혜정,55576
피자,빨간모자피자,(주)레드캡,250921
피자,피자스쿨,(주)피자스쿨,149243
피자,피자스쿨,(주)씨에이치컴퍼니,132559
피자,피자마루,(주)푸드죤,150390
피자,남자피자,(주)남자피자,214096
피자,임실N치즈피자,(주)엔케이로지스틱스,149280
피자,킹스타피자,(주)스타푸드코리아,144877
피자,난타5000피자,(유)난타5000,102934
피자,낙원스낵,(주)낙원그룹,378630
피자,피맥하우스,㈜오엠케이컴퍼니,307083
피자,강정구의피자생각,(주)케이프렌즈,287981
피자,피자브라더스,(주)피자브라더스,323789
피자,파파밸리피자,(주)파파밸리,194740
피자,피자애,(주)피자애,139236
피자,리골레토 시카고피자,(주)다이닝팩토리,472854
피자,피스타키친(PISTAR KITCHEN),피스타키친(PISTARKITCHEN),176000
피자,화덕피자 파숑,(주)열정과배려,97935
피자,영구스피자,(주)영구스피자,146610
피자,빚짜(BEEZZA),(주)프라이데이컴퍼니,270290
피자,수피자,(주)스칼라,120372
피자,유로코피자(EUROKO PIZZA),(주)유로코푸드,246957
피자,피자빅,(주)그린푸드존,121372
피자,빅스타피자(Bigstar Pizza),(주)빅스타푸드,259250
피자,피자와 치킨의 러브레터,(주)디에스푸드,115709
피자,피자 비토랩,(주)비토랩,218777
피자,라오니피자,라오니,205056
피자,착한피자,(주)착한피자,292101
피자,피자베이,피자베이양천직영점,282083
피자,브로피자,업텐브로피자체인본부,152159
피자,네오피자,(주)네오에프앤비,261947
피자,피자빙고,(주)신성마을,27536
피자,미스터파파임실치즈피자,외식그룹진밭,33368
피자,피자명인,피자명인,144031
피자,긱스피자,(주)긱스에프앤비,327601
피자,Port' Albs 피자굼터,(주)멀티푸드시스템,70217
피자,오르새피자,(주)제이피케이컴퍼니,228800
제과제빵,명랑시대쌀핫도그,명랑시대외식청년창업협동조합,170002
제과제빵,이츠굿베이커리카페,케익타르트,158558
제과제빵,카페더치즈케익,케익CTC,273660
제과제빵,망원동티라미수,(주)망원동티라미수,594930
제과제빵,스트릿츄러스,(주)솔라벨,213055
제과제빵,홍루이젠,(주)타이웨이,306639
제과제빵,베러댄와플,베러댄와플협동조합,79484
제과제빵,대만샌드위치 티앙웨이,(주)와이비운용사업부,126771
제과제빵,빠아앙,(주)지에프네트웍스,280171
제과제빵,정도너츠,농업회사법인(주)정담,117251
제과제빵,파파도나스,(주)파파들,175519
제과제빵,롤링핀,(주)롤링핀컴퍼니,582905
제과제빵,르뽀미에,(주)에스피씨삼립,261937
제과제빵,따삐오,(주)에스피씨삼립,134419
제과제빵,브레댄코(bread&co.DAILY-NEW),(주)브레댄코,397371
제과제빵,신라명과,(주)신라명과,72655
제과제빵,바푸리수제식빵,(주)비피알,123628
제과제빵,그린브라우니(green brownie),(주)그린브라우니,210213
제과제빵,파리바게뜨,(주)파리크라상,665567
제과제빵,커피홀베이커리,(자)동명식품서울지점,138982
제과제빵,못난이꽈배기,(주)못난이푸드,140836
제과제빵,앤티앤스,(주)재원푸드,272533
제과제빵,호밀호두,(주)호밀호두,124948
제과제빵,더베이크,세영이지(주),379827
제과제빵,호두랑파이랑,호두랑파이랑,53847
제과제빵,모찌모찌브레드,(주)모찌모찌브레드,189353
제과제빵,크라상점,(주)에이브로,181945
제과제빵,마리웨일237,(주)루시카토,187071
제과제빵,고집불통 식빵싸부,고집불통식빵싸부,337585
제과제빵,내가만든미케익,케익타르트,78653
제과제빵,레인보우마카롱,레인보우마카롱,390839
제과제빵,슈케익하우스(Chou Cake House),슈케익하우스본사,210685
제과제빵,오케이크(O'CAKE),H2(에이치2),268772
제과제빵,노랑고래찹쌀꽈배기,노랑고래푸드,99277
제과제빵,오페뜨,(주)오페뜨,239690
제과제빵,더브라운,(주)프리스코,281881
제과제빵,갓식빵,(주)무진,135072
제과제빵,고구맘,영주농업회사법인(주),78827
제과제빵,트윗젤(Twitzel),(주)유정에프앤비,425159
제과제빵,뚜레쥬르,씨제이푸드빌(주),463103
제과제빵,크리스피크림,롯데지알에스(주),320257
제과제빵,데코르,(주)데코르,154006
제과제빵,던킨/던킨도너츠,비알코리아(주),287551
제과제빵,동빵,(주)코끼리와친구들,167824
제과제빵,시나본(CINNABON),블루빈컴퍼니(주),151286
제과제빵,웨즐스프레즐,(주)낙산에프앤비,3881
제과제빵,풍년제과,(주)강동오케익,217076
제과제빵,본가정항우케익,(주)본가정항우케익,154478
제과제빵,본정,본정초콜릿(주),243629
제과제빵,정항우케익,(주)명품정항우케익,179838
제과제빵,비어드파파,스위트밀(주),313882
제과제빵,나나케이크,(주)나나드림,120917
제과제빵,코코호도,(주)샤마,161990
제과제빵,한스브레드카페,대전광역시동네빵집협동조합,124955
제과제빵,빈스킹토스트,(주)빈스킹코리아,73787
제과제빵,케이크를부탁해,(주)케이크를부탁해,180225
제과제빵,빵장수단팥빵,(주)피쉐프코리아,274525
제과제빵,심봉사도로케,(주)티엠드,109606
제과제빵,토스트카페마리,(주)더블유엔씨,38723
제과제빵,블럭제빵소,(주)블럭에프에스,124312
제과제빵,마크빈,(주)훌랄라,201489
제과제빵,한스(HANS),(주)한스제과,487043
제과제빵,아리랑수제핫도그,(주)아리랑에프앤비,109437
제과제빵,곤트란쉐리에,(주)곤트란쉐리에코리아,701723
제과제빵,이앤바이(이n바이),(주)이지바이플러스,224483
제과제빵,맘스케익,(주)맘스푸드,91142
제과제빵,빵사부식빵공방,(주)엘케이글로벌,233612
제과제빵,로띠번,(주)로띠번코리아,149091
제과제빵,"오직, 그대만",(주)오직그대만,70173
제과제빵,타르타르,(주)바로만든,358381
제과제빵,홉슈크림,(주)홉슈크림코리아,188400
제과제빵,핫브레드,(주)에이치비푸드,475435
제과제빵,쌀똑핫도그,(주)초베이,150614
제과제빵,송사부수제쌀고로케,(주)마스터에프엔비,492560
제과제빵,또아식빵,(주)또아식빵,202040
제과제빵,WOO'Z,우즈(주),861763
제과제빵,청춘당 찹쌀 꽈배기,청춘당,252862
제과제빵,홍베이팡,(주)홍베이팡,63775
제과제빵,샌드그립(SANDGRIP),(주)디케이인코퍼레이션,70493
제과제빵,식빵이맛있는집 네모,(주)그린문컴퍼니,79010
제과제빵,고로케하우스,(주)에스지푸드,356100
제과제빵,천안옛날호두과자,(주)능수제과옛날호두과자,240863
아이스크림/빙수,오슬로(o'slo),(주)신세계푸드,166376
아이스크림/빙수,에맥앤볼리오스(Emack & Bolio's),(주)르뱅코리아,159322
아이스크림/빙수,프로즌브라이드,(주)에프비코리아,88377
아이스크림/빙수,소프트리(SOFTREE),(주)소프트리,91083
아이스크림/빙수,픽미픽미아이스크림할인점,올인원유통,93814
아이스크림/빙수,설빙,(주)설빙,316534
아이스크림/빙수,나뚜루,롯데제과(주),141442
아이스크림/빙수,브알라,(주)브알라,136297
아이스크림/빙수,빨라쪼델프레도,(주)빨라쪼,112513
아이스크림/빙수,배스킨라빈스,비알코리아(주),522863
아이스크림/빙수,빙달,(주)빙달,21232
아이스크림/빙수,젤라뚜또,(주)젤라뚜또,67307
아이스크림/빙수,바세츠 아이스크림(BASSETTS ICE CREAM),(주)바세츠코리아,92107
아이스크림/빙수,도쿄빙수,(주)에스에스에이푸드,118384
커피,마노핀,(주)엠피그룹,180301
커피,디초콜릿커피앤드,(주)할리스에프앤비,229680
커피,할리스커피,(주)할리스에프앤비,378299
커피,라떼떼,(주)엘에이치지,60949
커피,더벤티,(주)더벤티코리아,213240
커피,요거프레소,(주)요거프레소,107997
커피,아틀리에빈,아틀리에빈(주),175243
커피,셀렉토커피,(주)맥스원이링크,115175
커피,커스텀커피,(주)커스텀커피,107295
커피,휘드카페,커피거리,83989
커피,리프패럿(LIP Parrot),(주)리프래럿,102665
커피,탐앤탐스커피(TOMNTOMS COFFEE),(주)탐앤탐스,325424
커피,커피니(COFFEENIE),(주)커피니,168156
커피,히즈빈스(HISBEANS),(주)향기내는사람들,147913
커피,커피마마,티에고(주),87589
커피,만랩커피,(주)만랩,159063
커피,커피온리,(주)커피만컴퍼니,188011
커피,루고,(주)이랜드이츠,197649
커피,더카페,(주)이랜드이츠,140700
커피,카페게이트,(유)에브라임이노베이션,192450
커피,커피사피엔스,(주)커피사피엔스,112604
커피,워너커피(WANNA COFFEE),워너커피,164973
커피,더리터(THE LITER),(주)희천,176151
커피,까사밍고,(주)라이온에프지,230776
커피,커핀그루나루,(주)커핀그루나루,313025
커피,엑소엑소핫도그앤커피,(주)세컨드찬스,54624
커피,커피베이,(주)커피베이,99883
커피,케이엠엘리 갤러리카페,(주)케이엠엘리홀딩스,41389
커피,벨라빈스커피,(주)놀부,35521
커피,투썸플레이스,투썸플레이스(주),544844
커피,빨콩,(주)오구본가,126334
커피,커피101스트릿(COFFEE 101 STREET),㈜커피101스트릿,168016
커피,디에떼에스프레소,(주)디떼,43231
커피,파스쿠찌,(주)파리크라상,392607
커피,cafe65℃,(주)육십오도씨,166191
커피,커피홀(coffee hole),(자)동명식품서울지점,77041
커피,데일리에스프레소(Daily espresso),데일리에스프레소,187820
커피,메가엠지씨커피(MEGA MGC COFFEE),(주)앤하우스,275854
커피,카페글렌,조이풀컴퍼니(주),89114
커피,모캄보,(주)마스터코리아,149665
커피,아리스타,(주)아리스타,161100
커피,청자다방,(주)청자다방,138027
커피,콘레드커피,(주)케이디즈,214064
커피,에이바우트커피,㈜메이크어베러(Makeabetter),634916
커피,빌리엔젤,(주)그레닉스,178607
커피,백금당,백금당,196232
커피,팬도로시,(주)올리브홀딩스,163306
커피,라드커피(LAD COFFEE),라드커피,184611
커피,알리바바카페(ALIBABA CAFE),알리바바파트너스(주),66184
커피,탭플레이(TAPLAY),(주)해피랜드에프엔비,104110
커피,cafe051(카페051),051커피컴퍼니,195043
커피,고품격 커피공장,고품격커피공장,154011
커피,헤일리스커피,헤일리스커피,100122
커피,레이지모닝,레이지모닝,418408
커피,캔카페,"예스유캔에프앤비(Yes,youcanF&B)(캔카페)",22112
커피,매머드익스프레스(Mammoth Express),(주)매머드커피랩,252464
커피,매머드커피(Mammoth coffee),(주)매머드커피랩,259676
커피,블레스롤(Bless Roll),블레스롤가맹본부,237056
커피,블랙라인커피,(주)카페발트,145630
커피,1LiTER COFFEE,(주)카페원플러스원,101291
커피,카페원플러스원,(주)카페원플러스원,107182
커피,반반스프링스커피(BANBANSPRINGS COFFEE),반반스프링스,255035
커피,데니스,데니스,151600
커피,토리스타특별한커피,토리스타씨앤에스(toristarC&S),135231
커피,커피가예쁘다,BALENASIXCOFFEECOMPANY,131668
커피,달리는커피,(주)달리는커피코리아,141177
커피,카페루앤비,(주)루앤비,61010
커피,라크리마커피,(주)정명에프앤비,67115
커피,"지브릭커피(G,BRICK COFFEE)",(주)디자인포비,21759
커피,우주라이크(WOULDULIKE),(주)우주에프앤디,98065
커피,빈스빈스,(주)빈스앤로스터리코리아,183690
커피,바빈스,(주)퍼스트에이엔티,126324
커피,엔제리너스,롯데지알에스(주),280561
커피,크레이저커피(C.Razer coffee),(주)크레이저커피그룹,60795
커피,빽다방,(주)더본코리아,325010
커피,제퍼빈스(Zephyr Beans),(주)티엠홀딩스,57459
커피,일커피(iL COFFEE),일커피(주),352646
커피,컴포즈커피(COMPOSE COFFEE),(주)제이엠커피컴퍼니,260853
커피,베스트빈,(주)에스에이치네트웍스,63497
커피,아로이커피,아로이,153221
커피,카페보니또,에스프레소코리아(주),139152
커피,엘아르카,엘아르카,74775
커피,이디야커피,(주)이디야,216931
커피,주커피,태영에프앤비(주),170907
커피,일리 카페 (illy Caffe),(주)큐로에프앤비,201176
커피,라떼킹(latteking),블루빈컴퍼니(주),118040
커피,킹스빈,킹스빈코리아,134615
커피,커피명가,(주)커피명가,227722
커피,봄봄테이크아웃(봄봄TAKE-OUT),(주)봄봄,196274
커피,랭스터디카페(LANG STUDY CAFE),(주)더뉴웨이스,236417
커피,마린커피,마린커피로스터스,135152
커피,퀸즈브라운,대현패밀리(주),108658
커피,9cafe,(주)비비인터내셔널,141591
커피,카페인중독,(주)중독컴퍼니,144837
커피,에슬로우커피(ESLOW COFFEE),(주)에슬로우,225477
커피,텀브커피,(주)위드텀브,87402
커피,달콤,(주)달콤,207629
커피,아임일리터,㈜아임일리터,266211
커피,벌크커피(BULK COFFEE),(주)벌크커피,183451
커피,빌리브라운(BILLYBROWN),(주)빌리컴퍼니,145961
커피,하바나익스프레스,(주)주원에프앤비,119667
커피,카페리빈,(주)리빈코리아,115738
커피,전광수커피,(주)전광수커피,261898
커피,카페베네,(주)카페베네,196464
커피,다빈치커피,(주)다빈치,105789
커피,플라타너스(PLATANUS),(주)세화에프앤씨,85830
커피,커피펍스,(주)도남에프앤에프,49344
커피,라스베이글,(주)애채,183439
커피,카페다빈치,(주)다빈치,144411
커피,텐퍼센트스페셜티커피,(주)더쉐프,215617
커피,바리스타비,(주)바리스타비,55718
커피,카페라떼르,(주)커먼파트너스,87210
커피,마시그래이,(주)에스이엠,132610
커피,카페일루이스,카페일루이스(주),22344
커피,카페도헤이 왕의커피,(주)카페도헤이,85863
커피,뜰커피,뜰5커피,209653
커피,핸즈커피 (HANDS COFFEE),(주)지핸즈,272102
커피,꿀스커피GGUL'S COFFEE,(주)정직한,84639
커피,나인어클락커피,(주)나인어클락,227277
커피,터치카페,(주)더블유씨엠인터내셔널,53757
커피,아마떼,(주)한국창업경제연구소,120554
커피,감성커피,(주)비브라더스,137315
커피,아프리카커피초콜릿,(주)아프리카커피가게앤학원,101177
커피,카페브라우니30(CAFE BROWNY30),(주)브라우니30,175784
커피,브라우니70,(주)브라우니웍스,573151
커피,아마스빈,(주)비케이컴퍼니,403777
커피,커피더캠프,(주)씨티씨피,144262
커피,비엔나커피하우스,(주)제이엠케이,282835
커피,커피에반하다,(주)커피에반하다,109998
커피,커피나무,(주)커피나무,208784
커피,"오늘도, 카페일리터",카페일리터,117478
커피,CAFE 설렘주의보,설렘,127383
커피,베러먼데이,베러먼데이드링크코리아(주),118539
커피,포트오브모카(Port of Mocha),(주)에소코리아,91011
커피,더웨이닝커피(THE WAIN-ING COFFEE),(주)웨이닝코리아,235701
커피,더바움(The BAUM),(주)더바움코리아,216947
커피,아임홈,(주)아임홈팩토리,350425
커피,경성코페,(주)경성글로벌,241571
커피,플루800,에프씨푸드(FCFOOD),65532
커피,성별 에이유,성별에프터유,82857
커피,몬스터커피,㈜몬스터,212918
커피,라벨스하이디,(주)라벨스하이디,144157
커피,해리스카페,(주)해리스,118450
커피,카페아이엠티,(주)편안,213857
커피,커피코트,(주)커피코트,187676
커피,로반스윗,(주)로반스윗,84300
커피,카페띠아모,(주)베모스,154308
커피,슈퍼사이즈커피,(주)에스에이치리테일,76213
커피,토프레소,(주)에스앤큐플러스,92216
커피,아필코(APILCO),에이피씨(주),472542
커피,더마스터커피,(주)제이윈스(Jwins),111168
커피,어벤더치커피,(주)카페폴인,195280
커피,도노텀블,(주)도노텀블,128089
커피,커피나뜨래,커피나뜨래,37136
커피,쉬즈베이글 커피,(주)쉬즈베이글,319403
커피,프롬하츠(FROM HEARTS),(주)프롬하츠,209863
커피,카페홀릭(CAFE HOLIC),(주)카페홀릭,117152
커피,커피볶는집,(주)커피볶는집,114558
커피,슈퍼커피,(주)슈퍼커피,147302
커피,코페아커피(COFFEA COFFEE),(주)감성인터내셔널,136227
커피,카페코나퀸즈,카페코나퀸즈(주),281150
커피,록시드갸토(LOXID GATEAU),(주)지제이케이홀딩스,141829
음료(커피 외),매스커피,매스컴퍼니(주),208345
음료(커피 외),킹콩쥬스엔커피,(주)킹콩쥬스엔커피,46947
음료(커피 외),차얌,(주)프로젝트비,271762
음료(커피 외),타이거슈가(TIGER SUGAR),(주)타이거슈가코리아,1407209
음료(커피 외),호이차,(주)호이컴퍼니,206459
음료(커피 외),흑화당,(주)우남에프앤씨,397053
음료(커피 외),쥬씨(JUICY),쥬씨(주),155777
음료(커피 외),스무디킹(SMOOTHIEKING),스무디킹코리아(주),183189
음료(커피 외),쥬스팩토리,(주)쥬스팩토리,75507
음료(커피 외),팔공티,(주)팔공티,208663
음료(커피 외),공차,(주)공차코리아,448335
음료(커피 외),쩐주단,(주)쩐주단코리아,355134
음료(커피 외),곰브라더스,(주)제이스타임,84582
음료(커피 외),더퓨러,(주)퓨로에프앤비,120470
음료(커피 외),쥬스킹(JUICE KING),(주)엠투에프앤비,70375
음료(커피 외),쥬스스타,선우프로듀스(주),46925
음료(커피 외),fave,(주)페이브푸드,406008
음료(커피 외),차타임라운지,(주)차타임,175290
음료(커피 외),아마스빈코리아,(주)스토어하우스,425034
음료(커피 외),오가다,(주)오가다,119266
음료(커피 외),마이쥬스,(주)마이에프앤비,193882
음료(커피 외),요거트맨,컴퍼니맨(주),25886
음료(커피 외),19티(TEA),(주)참인포텍,119268
음료(커피 외),제주스,(주)제주스,125548
음료(커피 외),모리셔스브라운(Mauritius Brown),(주)씨앤딜,180455
주점,주식회사포차천국,(주)미트더석세스,316024
주점,전포로 미팅룸,(주)만만연구소,849022
주점,만만코코로,(주)만만연구소,531589
주점,청춘연가,(주)에쓰와이프랜차이즈,235245
주점,꼬지사께,(주)에쓰와이프랜차이즈,133504
주점,엘리팝,(주)에쓰와이프랜차이즈,191565
주점,작업반장,(주)비어프랜드,101227
주점,가르텐호프앤레스트,(주)비어프랜드,175765
주점,토대력,(주)이원,211517
주점,와사비,(주)모두가족,144924
주점,김양비어,(주)모두가족,92266
주점,코&타베,(주)비피알,734936
주점,김복남맥주,(유)맛쎈푸드,257286
주점,로얄자카르타,(주)청욱,262611
주점,투다리,(주)이원,121928
주점,포차고고(포차어게인),(주)가업에프씨,277169
주점,용구비어,(주)와이비운용사업부,133813
주점,갈매기브루잉,갈매기브루잉(주),248920
주점,KMGM HOLD’EM & EVENT PUB(케이엠지엠홀드이엠앤이벤트펍),(주)케이엠지엠,304192
주점,링코(RINKO),(주)드링코코리아,684178
주점,2도맥주 (2°C BEER),(주)이도코리아,183992
주점,비어첸,(주)케이더블유프랜차이즈,212601
주점,촌댁맥주,(주)촌댁,399945
주점,만복국수집,(주)은혜푸드,297360
주점,최군맥주,(주)빅브라더,130954
주점,오말짜비어,(주)엠제이인터내셔널,90000
주점,필스너하우스(PILSNER HOUSE),(주)엔디홀딩스,444405
주점,오호리준,오호리준,383315
주점,오땅비어,(주)트렌차이즈,131778
주점,와인주막차차,(주)차차,385984
주점,퍼스트비어,퍼스트프랜차이즈,102603
주점,브라더오뎅,프랜차이즈창업연구소올프랜즈,133312
주점,금별맥주,금별맥주,1008372
주점,붐비어,붐비어,130526
주점,79대포,(주)더벗,258630
주점,포차왕안춘배,(주)용형,193765
주점,오비베어(OB BEAR),(주)코리아엔에스,154470
주점,비어웍스,비어웍스,291142
주점,더한잔,맘에드는F&B,451211
주점,폼프리츠,폼프리츠,136924
주점,투사랑,오엔푸드,52537
주점,식감이야기,식감이야기석남점,316762
주점,구노포차,(주)디디프랜즈,209715
주점,포차35구역,미코에프씨(주),180165
주점,무한사케무사,미코에프씨(주),353154
주점,브로스비어,(주)엔에이치에프,212273
주점,3883 팔도실비집,삼정코리아,238105
주점,아벡 데 프리츠,아벡데프리츠,80075
주점,임창정의 소주한잔,칠삼비브라더스(주),633948
주점,1도씨맥주(1℃ 맥주),(주)우리듬,167184
주점,와인싸롱뱅뱅,(주)삼조에스피피,809385
주점,안춘배씨,(주)용형,103482
주점,리얼펍,(주)알피,142577
주점,생활맥주,(주)데일리비어,239228
주점,왕빈자전통주막,(주)왕부라더스,194983
주점,백스비어,(주)더본코리아,628184
주점,통파이브,(주)이루에프씨,232790
주점,포차스미스,(주)케이케이에프앤비(KKF&B),495225
주점,레드락,(주)제이스타임,170787
주점,개집비어,(주)개집비어,203452
주점,미술관,(주)디딤,485755
주점,시장통,(주)수에프씨,183476
주점,레드문,(주)디딤,373360
주점,옥탑방오봉자싸롱,(주)봉자체인본부,152114
주점,크라운호프보리장인,피에스피에프앤디(주),364020
주점,경성주막1929,피에스피에프앤디(주),479742
주점,브롱스(BRONX),(주)와이에프엔씨,268379
주점,피쉬앤그릴&치르치르,리치푸드(주),162965
주점,짚동가리쌩주,리치푸드(주),211836
주점,뉴욕야시장,리치푸드(주),302511
