업종,브랜드,상호,평균매출액
기타 외식,쪽갈비전문점 예감,(주)와이지인더스트리,189485
기타 외식,앗싸곱창,앗싸(주),168525
기타 외식,오주,월드린,87956
기타 외식,온마리,온마리에프앤시,212066
기타 외식,한우궁,파워푸드(유),1239092
기타 외식,레시피#9,(주)레시피원,288327
기타 외식,바이킹스,아시안키친(주),1669084
기타 외식,라무진,(주)라무진,372886
기타 외식,곱창폭식,(주)피플블라썸,618416
기타 외식,원웨이,아시안키친(주),318181
기타 외식,방콕익스프레스,(주)와이에스에프엔비,296829
기타 외식,김덕후의 곱창조,(주)김덕후컴퍼니,713086
기타 외식,제주돗통담,제주돗통담,202720
기타 외식,더램(THE램),더램,423233
기타 외식,뿅가야채곱창,원에프씨,31308
기타 외식,싱싱난리부르스 5000냥,싱싱난리부르스 5000냥,174263
기타 외식,다채쌈밥,에그트리,277278
기타 외식,국물아이가,친구FOOD,96666
기타 외식,불난술집,(주)화력발전소,377342
기타 외식,얼큰이찌개마을,한울프랜차이즈,354991
기타 외식,육회마을,한울프랜차이즈,466087
기타 외식,황소갈비,(주)명성에프앤비,800000
기타 외식,숯불의 향기,해피소스,189162
기타 외식,샤꼬,주식회사 도도에프알,233532
