123,한식,이천가든,(주)한국인,가맹사업 개시 전,0,0,5,0,0,0,0,0,0,11000,5500,3000,53350,72850,2933,20,17600
124,한식,수유땡초닭발,땡초닭발,가맹사업 개시 전,0,0,1,0,0,0,0,0,0,0,1650,1000,21010,23660,1320,33,13200
125,한식,손찬,㈜손찬,가맹사업 개시 전,0,0,0,0,0,0,0,0,0,5500,5500,1000,138600,150600,1650,99,49500
126,한식,김용덕의 소문난 부자국밥,알씨(RC)유통부자갈비탕찜,2008-09-09,18,40,0,20,0,0,0,183353,6668,5500,5500,2000,64900,77900,1320,99,39600
127,한식,오늘게장,(주)알제이,가맹사업 개시 전,0,0,0,0,0,0,0,0,0,1100,1100,1000,31900,35100,1650,33,16500
128,한식,김광석신촌칼국수,(주)김광석신촌칼국수,가맹사업 개시 전,0,0,11,0,0,0,0,0,0,11000,5500,3000,60500,80000,1650,66,33000
129,한식,찜닭의정석,(주)비어프랜드,가맹사업 개시 전,0,0,7,0,0,0,0,0,0,3300,2200,1000,51540,58040,2200,50,33000
130,한식,김혜경 제주항통갈치,제주항통칼치,가맹사업 개시 전,0,0,1,0,0,0,0,0,0,33000,3300,5000,108900,150200,2200,99,66000
131,한식,눈꽃육회,갓참치,가맹사업 개시 전,0,0,1,0,0,0,0,0,0,0,550,0,1100,1650,0,0,0
132,한식,조춘식동태탕찜,(주)조앤비컨설팅,2005-03-21,12,8,7,2,0,0,0,135921,5624,7700,4400,3000,74250,89350,1540,99,46200
133,한식,라면에주,그레야마더지,가맹사업 개시 전,0,0,0,0,0,0,0,0,0,5500,3300,3000,60115,71915,2145,50,32175
134,한식,양평두물머리 해장국,(주)나라찬에프엔비,2020-09-26,6,0,2,0,0,0,0,0,0,11000,3300,5000,103950,123250,1870,99,56100
135,한식,육남매,㈜바로푸드,가맹사업 개시 전,0,0,12,0,0,0,0,0,0,5500,1100,5000,8800,20400,0,0,0
136,한식,감성낙곱새,(주)에이치엔푸드,가맹사업 개시 전,0,0,9,0,0,0,0,0,0,0,0,0,3300,3300,0,0,0
137,한식,강순자옛맛김치찌개,강푸드,2017-01-04,50,0,0,0,0,0,0,0,0,5500,3300,2000,36000,46800,1320,33,13200
138,한식,대한민국 고기집,(주)바른푸드,가맹사업 개시 전,0,0,7,0,0,0,0,0,0,5500,3300,3000,34550,46350,990,66,19800
139,한식,지즐,(주)하나에프씨,2019-01-01,26,0,0,0,0,0,0,0,0,11000,5500,3000,29850,49350,1900,330,190000
140,한식,줄벼락,(주)줄벼락,2019-12-26,15,5,3,5,0,0,0,0,0,13200,0,3000,80740,96940,1690,82,42240
141,한식,백년갈비외 1,장만호에프씨협동조합,가맹사업 개시 전,0,0,7,0,0,0,0,0,0,11000,2200,3000,116600,132800,1650,165,82500
142,한식,약콩밀면,약콩세가,가맹사업 개시 전,0,0,0,0,0,0,0,0,0,5500,3300,2000,0,10800,2200,99,66000
143,한식,강릉장칼국수,(주)알에스푸드빌,가맹사업 개시 전,0,0,2,0,0,0,0,0,0,5500,3300,1000,110242,120042,1980,99,59400
144,한식,팔도족발,(주)얌얌레시피,가맹사업 개시 전,0,0,16,0,0,0,0,0,0,3300,5500,0,46560,55360,1100,66,22000
145,한식,팔도삼겹살,(주)얌얌레시피,가맹사업 개시 전,0,0,16,0,0,0,0,0,0,3300,5500,0,45650,54450,1100,66,22000
146,한식,LA에서 훔친 갈비,(주)오모가리컴퍼니,2020-10-16,5,0,0,0,0,0,0,0,0,16500,3300,3000,166320,189120,1485,132,59400
147,한식,뼈대장,(주)웅장한식탁,가맹사업 개시 전,0,0,0,0,0,0,0,0,0,13750,3300,0,75625,92675,1980,82,49500
148,한식,코봉이 해물찜,코봉이해물찜,2020-10-10,5,0,0,0,0,0,0,0,0,2200,1100,0,19250,22550,0,33,0
149,한식,배달삼겹 돼지되지,정담유통(주),2016-07-25,56,116,11,28,8,32,18,251514,0,3300,1100,3000,17100,24500,0,33,0
150,한식,정성88사골곰탕&육개장,도깨비Food(푸드),가맹사업 개시 전,0,0,0,0,0,0,0,0,0,1100,3300,2000,42900,49300,2200,33,22000
151,한식,마왕찜닭도리,도깨비Food(푸드),가맹사업 개시 전,0,0,1,0,0,0,0,0,0,1100,3300,2000,42900,49300,2200,33,22000
152,한식,마약돼지김치찌개,도깨비Food(푸드),가맹사업 개시 전,0,0,0,0,0,0,0,0,0,1100,3300,2000,42900,49300,2200,33,22000
153,한식,냉면왕,도깨비Food(푸드),가맹사업 개시 전,0,0,1,0,0,0,0,0,0,1100,3300,2000,42900,49300,2200,33,22000
