업종,브랜드,상호,가맹점수,신규개점,계약종료,계약해지,명의변경,"가맹점
평균매출액","가맹점
면적(3.3㎡)당
평균매출액"
한식,장인족발608,(주)제이엠케이에스,13,3,0,2,0,"722,716","5,824"
한식,가인채,(주)가인채,9,0,6,0,0,"953,401","7,761"
한식,밥장인돼지찌개,(주)밥장인,41,19,0,8,1,"250,017","16,956"
한식,한국순대,(주)한국에프앤디,9,6,0,1,2,0,0
한식,딜리버리쿡,(주)드림위드에프씨,0,0,0,0,0,0,0
한식,오빠부대,원에프씨(주),0,0,0,0,0,0,0
한식,동란 소문난 찜닭,동란소문난찜닭본점,0,0,0,0,0,0,0
한식,갈통삼,(주)드림위드에프씨,53,30,3,4,2,"186,212","11,606"
한식,용덕장코다리,용덕장코다리,0,0,0,0,0,0,0
한식,첫번째필족사랑,거성푸드(주),8,0,0,2,0,"131,997","6,202"
한식,김치도가,(주)한울김치도가,8,8,0,0,1,"330,195","6,865"
한식,바보돼지두마리,TASTYPLATFORM(테이스티플랫폼),11,3,3,0,0,"187,091","11,549"
한식,제이브이엘(JVL)부대찌개,(주)제이브이엘,8,2,0,1,0,"283,589","8,330"
한식,쌍다리돼지불백,(주)성북동이야기,9,2,0,0,0,0,0
한식,가락곰칼국수,(주)한밭에프앤지,4,1,0,0,0,0,0
한식,양철북,(주)마시명가,11,3,0,6,0,0,0
한식,착한명태,케이더블유에프,6,6,0,0,0,"256,667","6,999"
한식,부산칠칠집,(주)더쉐프,0,0,0,0,0,0,0
한식,일편등심,한결,0,0,0,2,0,0,0
한식,인생덮밥,제이케이컴퍼니,0,0,0,0,0,0,0
한식,완산골명가,(주)더드림에프에스,32,3,0,12,1,0,0
한식,정통집,(주)진담에프앤비,48,48,0,0,0,"516,535","25,128"
한식,육미트(6Meat),찬우축산(주),0,0,0,0,0,0,0
한식,진송추어탕,(주)우림에프씨,12,0,0,7,0,"45,301",758
한식,반반식당,(주)아라에프엔비,12,0,0,1,1,"280,436","16,185"
한식,장윤조가마솥국밥,(주)아라에프엔비,1,0,1,0,0,0,0
한식,장만호양지국밥,장만호에프씨협동조합,0,0,0,0,0,0,0
한식,인더그릴이백프로,돈토리,0,0,0,0,0,0,0
한식,막돼먹은막창,(주)엠디엠,5,0,0,0,0,"259,637","9,761"
한식,아구신랑콩나물색시,아콩수산,2,0,0,0,0,0,0
한식,술낭구,DONGJUND.home(동준디홈),2,0,3,0,0,0,0
한식,바보형제쭈꾸미,(주)바보형제스토리,21,1,2,0,0,"445,993","6,219"
한식,철판위에빨간쭈꾸미,(주)마당쇠,2,0,2,0,0,0,0
한식,마당쇠돼지갈비,(주)마당쇠,23,3,2,0,0,"199,716","6,667"
한식,마당쇠껍데기와소금구이,(주)마당쇠,21,18,0,0,1,"87,050","4,071"
한식,돈오락쪽갈비,(주)지강푸드,31,9,3,0,0,"247,682","13,518"
한식,김쉐프의족家,(주)제니스에프앤비,0,0,0,0,0,0,0
한식,대독장,(주)제니스에프앤비,24,3,2,0,0,"247,132","6,737"
한식,행복한찜닭,행복한가족(주),3,3,0,0,0,0,0
한식,배불뚝집,(유)토암,5,0,0,0,0,0,0
한식,두근두근숨쉬는숨두부,골든키본,0,0,0,0,0,0,0
한식,송주불냉면앤칼국수,(주)에스제이푸드시스템,46,11,0,3,0,"85,882","4,712"
한식,도도랑,(유)도도랑,9,0,0,0,0,"308,028","7,438"
한식,제주미향해장국,(주)미향에프엔비,13,0,0,0,1,"231,994","6,063"
한식,생돈우리,(주)생돈우리,0,0,0,0,0,0,0
한식,해장옥,해장옥(주),2,0,0,0,0,0,0
한식,한촌설렁탕,(주)이연에프엔씨,92,21,0,3,3,"542,583","11,334"
한식,백미옛날갈비,(주)백미에프에스티,6,3,0,1,0,"599,835","10,900"
한식,정성신더큰도시락,(주)더큰,34,14,0,14,2,0,0
한식,똥찌비,똥찌비,1,1,0,0,0,0,0
한식,더담 부대찌개,(주)더맛,5,4,0,0,0,"318,723","8,301"
한식,곱깨비,곱깨비원,32,13,0,13,1,"73,096","4,250"
한식,통큰손쭈꾸미마을,(주)하늘샘,4,0,1,1,0,"443,705","9,507"
한식,미사리밀빛초계국수,(주)밀빛,25,5,2,2,1,"523,696","10,703"
한식,교동면옥,(주)교동F&B,35,22,0,0,1,"820,597","9,845"
한식,명랑회관,(주)명랑식품,3,0,0,0,0,"641,586","18,331"
한식,맨도롱국수,(주)에이티컴퍼니,0,0,0,0,0,0,0
한식,곱분이 곱창,(주)웰푸드컴퍼니,43,43,0,6,1,"408,759","26,300"
한식,수육국밥.보쌈전문점 더참맛수육국밥앤보쌈,(주)더참맛푸드,17,0,0,1,2,"510,488","39,177"
한식,시루향기,(주)향기나는사람들,51,0,0,13,2,"393,211","10,485"
한식,혼밥대장,(주)원더파트너스,21,11,0,0,0,"227,857","15,039"
한식,유가네 한우곰탕,(주)유가네,72,34,0,19,0,"117,425","11,945"
한식,황금바가지,황금바가지,0,0,0,0,0,0,0
한식,오릿대,농업회사법인(주)주원산오리,0,0,0,0,0,0,0
한식,주원명가,농업회사법인(주)주원산오리,9,0,1,0,2,"166,260","3,472"
한식,김해시락국밥,(주)토장원,17,2,0,2,3,"114,989","4,622"
한식,전주옥,전주옥,5,0,0,0,0,"138,382","3,577"
한식,부대장,(주)훌랄라,9,9,0,0,0,"136,629","8,905"
한식,홍춘천,(주)훌랄라,145,44,32,0,13,"218,042","11,504"
한식,장도뚝배기,지강에프앤비(주),6,0,0,5,0,"209,606","38,787"
한식,천하제일족발,(주)훌랄라,15,5,12,0,1,"191,212","8,717"
한식,계경순대국,지강에프앤비(주),42,9,0,7,0,"302,623","47,750"
한식,무한장소,(주)제이씨엠에프씨,8,0,0,24,0,"100,179","1,715"
한식,하루방뒷고기,(주)첨성대,2,0,0,0,0,0,0
한식,호구의 족발보쌈,유니버셜에프엔씨(주),4,0,0,0,0,0,0
한식,한모둠,(주)미라지식품,44,0,0,9,0,"332,937","7,351"
한식,송담추어탕,(주)송담,92,17,0,11,5,"393,135","6,863"
한식,옛날농장,(주)첨성대,16,1,0,0,1,"1,081,265","20,000"
한식,아수라불닭발,아수라불닭발,0,0,0,0,0,0,0
한식,한뚝수육국밥,(주)에이치엘코포레이션,24,24,0,0,0,0,0
한식,나씨네 뒷고기,나건F&B,0,0,0,0,0,0,0
한식,신송자 신마산 식당,(주)신송자신마산,1,1,0,0,0,0,0
한식,경성뼈대,(주)훌랄라,0,0,0,0,0,0,0
한식,도천진짜순대,도천진짜순대,3,0,0,0,0,0,0
한식,이동근선산뒷고기,근푸드시스템,8,2,0,2,0,"281,250","6,250"
한식,쫄삼예찬,(주)엘에이치지,0,0,0,0,0,0,0
한식,쭈꾸미집,영푸드,2,0,1,0,0,0,0
한식,돈갈비,(주)현백,3,0,0,3,0,0,0
한식,논보달,(주)장충동왕족발,0,0,0,0,0,0,0
한식,조선비빔,(주)훌랄라,0,0,0,0,0,0,0
한식,조선푸줏간,(주)훌랄라,0,0,0,0,0,0,0
한식,돔베초밥,(유)지민,8,1,0,0,2,"1,217,009","11,869"
한식,해적면,(주)훌랄라,0,0,0,0,0,0,0
한식,홍할매,(주)엘에이치지,0,0,0,0,0,0,0
한식,황찜,(주)훌랄라,0,0,0,0,0,0,0
한식,홍대칼국수와족발,(주)다온에프엔비,30,8,0,5,4,"308,167","12,006"
한식,역전국밥,(주)역전푸드,10,10,0,0,0,"701,638","21,588"
한식,접시고기,(주)접시고기,9,9,0,0,0,"614,478","34,962"
한식,0919여수돌문어,여수돌문어,0,0,0,0,0,0,0
한식,곱창백화점,(주)디에스푸드시스템,4,4,0,0,0,0,0
한식,소래버섯나라,(주)소래버섯,6,0,0,1,0,"365,000","5,367"
한식,남노갈비,(주)조이에프앤비,15,1,0,4,3,"142,536","3,318"
한식,두반닭,(주)바인인터내셔날,0,0,0,0,0,0,0
한식,참이맛감자탕,(주)참이맛,63,5,12,2,10,"454,055","9,660"
한식,밥은화,양가에프앤비,15,15,0,0,0,0,0
한식,셰프의 국수앤육개장,(주)바인에프씨,10,2,0,3,0,"237,519","12,701"
한식,본래순대,(주)도드람에프씨,85,9,0,19,0,"170,719","1,647"
한식,한가네숯불닭갈비,(주)한경코퍼레이션,46,9,7,0,1,"461,700","5,487"
한식,항정사이,(주)제이에스와이푸드,0,0,0,0,0,0,0
한식,대부면가 우리밀칼국수,대부면가fc,0,0,0,0,0,0,0
한식,양대장,양대장,4,4,0,0,0,0,0
한식,배사장,나무F&B,6,6,0,0,0,"373,482","17,585"
한식,진지방,(주)리더스코리아코퍼레이션,0,0,0,0,0,0,0
한식,THE 팔당,(주)더광일푸드,2,0,0,0,0,0,0
한식,부산아지매국밥,(주)제이엘푸드,44,8,1,2,3,"439,685","17,591"
한식,대부대왕유부초밥,디앤비푸드,0,0,0,0,0,0,0
한식,육콩,(주)육콩푸드,4,0,0,0,0,"230,000","5,412"
한식,명태천국 명태조림감자탕,다렘식품,0,0,0,0,0,0,0
한식,이용민의 유성닭발,와이(Y)플래닛프로젝트,17,0,0,3,0,0,0
한식,군산오징어,(주)산무리,30,3,5,6,4,"263,125","8,959"
한식,만석장,(주)만석푸드패밀리,2,2,0,0,0,0,0
한식,오매족,(주)오매족서면본점,4,0,3,0,0,0,0
한식,신가네정읍국밥,농업회사법인유한회사신가네,9,3,0,0,0,"314,120","7,953"
한식,화요옥,(주)인화에프엔비,12,15,0,9,0,"102,927","2,623"
한식,가리본가,가리본가본점,2,2,0,0,0,0,0
한식,776(칠칠육),칠칠육패밀리(776Family),4,4,0,1,0,0,0
한식,아재불닭발,㈜에스코퍼레이션,13,8,0,0,2,"237,972","15,104"
한식,문래돼지불백,(주)문래돼지불백,9,1,0,0,0,"364,293","13,379"
한식,서초동찜갈비7059,서초동찜갈비교대점,0,0,0,0,0,0,0
한식,다찜,다찜민락점,8,8,0,0,0,0,0
한식,토골술막 항아리 숯불 닭구이,(주)지에프코리아,0,0,0,0,0,0,0
한식,토고리 옛날막창 소갈비살,(주)지에프코리아,36,21,5,4,1,"245,670","10,633"
한식,아빠곰탕,(주)프레솔,24,5,0,13,0,"230,511","9,152"
한식,찌개의 역사,㈜든든컴퍼니,5,4,0,0,0,"229,113","17,219"
한식,홈인샤브&월남쌈 마이홈잇,엠케이푸드시스템(먹킷리스트),0,0,0,0,0,0,0
한식,제주까망돼지,제이엠미트,10,5,0,1,0,0,0
한식,이서면장국수잘하는집,농업회사법인(주)장토,0,0,0,0,0,0,0
한식,이불덮밥,㈜마루바우,4,2,0,0,0,0,0
한식,씨앤오푸드,씨앤오F&B,0,0,0,0,0,0,0
한식,두부만드는사람들,(주)공존컴퍼니,0,0,0,0,0,0,0
한식,소중한한끼담은사골순대국,(주)더원에프엔비,0,0,0,0,0,0,0
한식,가마솥국밥.보쌈,(주)도시방앗간,12,9,0,2,0,0,0
한식,더짱터,에프에스알,1,0,0,0,0,0,0
한식,순흥골,(주)델리앤,7,0,1,0,0,"554,414","13,475"
한식,정직유부,(주)채정,13,13,0,0,0,0,0
한식,브라더직화배달삼겹,브라더푸드,0,0,0,0,0,0,0
한식,제주둘레국수,(주)둘레쿡스,9,9,0,1,0,"296,617","11,912"
한식,마왕족발,(주)콜라겐랩,105,22,0,11,7,0,0
한식,일등가,(주)더올바른,1,1,0,0,0,0,0
한식,송옥,(주)송옥엔,6,6,0,0,0,"805,081","21,413"
한식,육전국밥,(주)아라리,12,13,0,1,0,"250,034","8,432"
한식,춘향골남원추어탕,(주)춘향골,40,1,0,2,0,"421,453","10,020"
한식,혼밥의 정석,일인홈푸드,3,3,0,0,0,0,0
한식,마통삼(마스터통삼겹),지에이치컴퍼니,71,39,4,6,2,"168,369","7,633"
한식,고여금 감자탕,제이에스푸드스토리,3,3,0,1,0,0,0
한식,윤남이할머니 경산집,푸드플러스코리아(주),6,1,0,3,2,0,0
한식,본토배기,남궁가족발보쌈,0,0,0,0,0,0,0
한식,한고집 김치찌개,(주)한고집,0,0,0,0,0,0,0
한식,조선화로집,(주)이바돔,55,41,0,5,3,"1,421,451","11,226"
한식,조선갈비실록,(주)이바돔,0,0,0,0,0,0,0
한식,맨날국수,(주)연우디자인,0,0,0,0,0,0,0
한식,제주 흑다돈,영농조합법인돈마유통,18,0,1,2,0,"230,195","5,500"
한식,제주도야지판,(주)이바돔,5,0,0,3,0,"510,868","4,302"
한식,제주흑다돈 왕족발,영농조합법인돈마유통,0,0,0,0,0,0,0
한식,감동까스,푸드딜라이트,43,25,0,23,2,"199,696","11,339"
한식,이바돔감자탕,(주)이바돔,82,6,18,12,8,"717,336","6,630"
한식,이바돔 외식 Family,(주)이바돔,15,0,6,3,0,"772,238","6,049"
한식,바다사랑,바다사랑본점,1,1,0,1,0,0,0
한식,돼지나라,돼지꿈,0,0,0,0,0,0,0
한식,황금돈맛,(주)맛뜰,0,0,0,0,0,0,0
한식,김치찌개미화식당,(주)미화에프앤비,6,6,0,0,0,0,0
한식,월국시,(주)모컴테크,0,0,0,0,0,0,0
한식,네모오징어,(주)네모비앤에프,6,5,0,1,1,0,0
한식,미스터시래기,(주)푸드앤이노베이션,0,0,1,0,0,0,0
한식,이여곰탕,(주)이여,3,2,0,0,0,0,0
한식,해늘찹쌀순대,(주)해늘,6,2,0,2,1,0,0
한식,형제들 감자탕,(주)고을식품,10,10,0,0,0,"623,654","12,053"
한식,닭발먹은새우,(주)비에프푸드,4,2,0,11,0,0,0
한식,육회먹은연어,(주)비에프푸드,6,2,0,2,1,"409,310","14,082"
한식,조선팔도,(주)조선팔도,1,0,0,0,0,0,0
한식,진가네 간장게장&양념게장,우리동네쉐프,0,0,0,0,0,0,0
한식,일호감자탕,일호협동조합,9,9,0,0,0,"396,564","10,646"
한식,닭불92,(주)이바돔,0,0,0,0,0,0,0
한식,강촌식당,(주)이바돔,13,9,0,2,0,"456,167","12,752"
한식,돈통마늘보쌈,(주)코리아푸딩,77,6,9,0,6,"315,111","30,377"
한식,밥엔청국장,(주)맛있는상상,3,1,0,0,0,0,0
한식,찌개애감동,(주)맛있는상상,5,0,0,1,0,0,0
한식,좋구먼반상,(주)맛있는상상,3,1,0,0,0,0,0
한식,월선네,(주)맛있는상상,11,6,0,1,1,"325,292","10,663"
한식,흑백집,(주)에스엘에프앤비,2,2,0,0,0,0,0
한식,킹콩부대찌개,(주)에스엘에프앤비,133,23,0,14,8,"291,559","9,088"
한식,송화삼계탕&닭갈비,(주)송화컴퍼니,6,1,0,0,1,"291,236","5,408"
한식,맛차돌,(주)포피플,0,0,0,0,0,0,0
한식,청진동해장국,엘푸드,21,3,0,2,0,"168,435","6,273"
한식,육갈탕,(주)와이케이푸드,6,4,0,2,0,0,0
한식,팔색삼겹살,(주)8푸드,7,1,1,1,0,"847,357","17,003"
한식,김선영 대구왕뽈면옥,한일식품,7,7,0,0,0,0,0
한식,콩불,(주)8푸드,36,2,8,10,2,"306,590","11,945"
한식,갈비1번가,농업회사법인(주)태영에프앤씨,2,2,0,0,0,0,0
한식,기막힌뒷고기,농업회사법인(주)태영에프앤씨,5,0,0,0,0,"194,146","7,467"
한식,언덕집,(주)재복,0,0,0,0,0,0,0
한식,무한정차돌,㈜캔푸드,0,0,0,0,0,0,0
한식,류아저씨의화동생갈비,(주)가연푸드,6,0,0,0,0,0,0
한식,용두동갈비,(주)가연푸드,0,0,0,0,0,0,0
한식,타도삼겹,(주)고민하는사람들,4,4,0,0,0,0,0
한식,39℃락,도쿄키친39도시락,9,9,0,0,0,"104,162","5,571"
한식,춘천중앙로숯불닭갈비,중앙식품,3,3,0,0,0,"253,347","5,359"
한식,요달의 찜닭,(주)하랑푸드,19,19,0,0,0,"300,000","14,816"
한식,리라김밥,(주)펜톤,3,0,0,0,0,0,0
한식,3일국밥,(주)펜톤,8,3,0,6,2,"229,273","9,968"
한식,약선당,약선당(주),0,0,0,0,0,0,0
한식,첨단돌솥감자탕,(주)디케이푸드,24,4,0,2,3,"134,364","3,482"
한식,한옥집김치찜,(주)한옥집에이치큐,8,5,0,0,0,"587,370","30,144"
한식,첨단한우국밥5900원,(주)디케이푸드,2,2,0,0,0,0,0
한식,진고집동해동태탕&냉면,(주)진고집,8,2,0,0,0,"334,397","10,266"
한식,일오닭갈비,(주)일오,4,0,0,3,0,0,0
한식,9라파 부대찌개,(주)9라파컴퍼니,6,2,0,0,0,0,0
한식,백채,(주)심플맨,140,15,7,0,4,"253,638","18,248"
한식,153포인츠(POINTZ),(주)에스엔알푸드,9,0,0,0,0,"355,533","7,458"
한식,뚱뚱이할머니족발보쌈,(주)제이비에프씨,18,0,0,3,0,"238,381","10,997"
한식,진배기 원조할매국밥,진배기,65,0,5,0,0,"283,061","7,431"
한식,꿀백,(주)상상구르메,0,0,0,0,0,0,0
한식,바른사나이뚝배기,(주)사나이에프씨,4,3,0,0,0,0,0
한식,집밥e선생,집밥e선생,9,9,0,0,0,0,0
한식,쎌빠,(주)쎌빠,7,0,1,0,0,"291,098","4,916"
한식,맛찬들왕소금구이,(주)맛찬들,92,9,5,0,0,"1,171,640","15,606"
한식,왔쏘,(주)다드림에프앤비,10,1,0,2,0,"452,522","7,349"
한식,본도시락,본아이에프(주),348,30,0,11,38,"322,355","24,615"
한식,남자마늘보쌈,(주)미스터쿡,5,0,3,0,0,"589,627","7,567"
한식,맛깔참죽,(주)맛깔,131,19,20,0,3,"157,490","14,328"
한식,아지야가꿉으께,아지야가꿉으께,6,1,0,3,0,"248,596","16,838"
한식,최용석의 뼈큰청진동해장국,(주)뚝심푸드,5,0,0,1,0,"536,434","16,093"
한식,뼈큰감자탕,(주)뚝심푸드,16,1,0,0,0,"496,015","23,983"
한식,맛있는찜닭 맛찜,맛있는찜닭(맛찜),0,0,0,0,0,0,0
한식,우리동네 대패집,삼원푸드,5,1,0,0,0,"289,406","9,044"
한식,개미집,(주)낙지볶음개미집,44,6,12,0,0,0,0
한식,김사또산더미오리&탕,태일푸드,0,0,0,0,0,0,0
한식,1897삼학어묵,(주)제이푸드서비스,0,0,0,0,0,0,0
한식,러버덕,(주)제이푸드서비스,0,0,0,0,0,0,0
한식,해빔,(주)제이푸드서비스,4,2,0,0,0,0,0
한식,신라찜닭,신라F&B,0,0,0,0,0,0,0
한식,전주24시참편한39콩나물국밥,(주)참편한칭구,14,6,0,0,1,"543,426","14,203"
한식,닭발싸롱,맛있는이야기,13,7,0,4,0,"271,456","11,695"
한식,강가네해물섞어찜,강가네해물섞어찜대방점,0,0,0,0,0,0,0
한식,바우네 나주곰탕,(주)엠지에이치,53,18,17,0,9,"281,883","9,162"
한식,소공동뚝배기집,(주)오백미라클,15,1,0,7,2,"378,451","15,629"
한식,삼겹파티,(주)엠지에이치,50,1,0,9,6,"250,617","7,586"
한식,뚱삼이와대삼이,(주)엠지에이치,25,3,0,2,2,"331,503","8,637"
한식,개정,(주)동원기업,15,0,0,0,0,"836,139","9,946"
한식,계탄집,(주)구야가,4,0,0,3,0,0,0
한식,정성으로 빚은 만두고을,서효원,1,0,0,1,0,0,0
한식,신교령사골순대국,(주)신교령에프앤비,4,2,0,0,0,0,0
한식,고향옥얼큰순대국,(주)더맛있는생각,15,7,0,0,0,"743,713","21,067"
한식,한올면옥,한올식품(주),14,5,1,1,2,"376,898","5,349"
한식,반마리가격에한마리반한찜닭,더나은F&B,9,9,0,0,0,"126,044","12,056"
한식,택이네 조개전골,(주)택이네,15,10,0,0,0,"562,955","16,398"
한식,1005고릴라스테이크삼겹,스테이크삼겹,0,0,0,0,0,0,0
한식,해안식당,(주)다누,4,3,1,0,0,0,0
한식,모두의만족,㈜두빛,15,9,0,7,1,"299,573","17,617"
한식,서민족발,케이에스에이치(KSH)푸드,0,0,0,0,0,0,0
한식,국민부대찌개,국민부대찌개,0,0,0,0,0,0,0
한식,갈비에 빠지다,갈비에빠지다,6,5,0,0,0,"484,411","14,209"
한식,국민수육국밥&막국수,(주)썬푸드,10,0,2,2,0,"194,155","6,263"
한식,김태연 국민 동태탕∙찜,태연푸드(주),0,0,0,0,0,0,0
한식,빛뜰,(주)하나에프씨,0,0,0,0,0,0,0
한식,밤새먹소,(주)다자레코리아,10,5,0,0,1,"744,904","8,481"
한식,돼지청문회,돼지청문회본사돼지청문회축산,4,3,0,0,0,0,0
한식,두부품은육개장,두부품은육개장,1,1,0,0,0,0,0
한식,바우네나주곰탕,(주)지에프포유,174,80,0,32,12,"260,826","10,989"
한식,본죽&비빔밥cafe,본아이에프(주),397,107,0,6,22,"328,888","21,485"
한식,갈비냉면,(주)비앤비몬스터푸드,21,22,0,1,1,"84,263","5,235"
한식,The 진한 나주곰탕 1인용,(주)비앤비몬스터푸드,49,57,0,8,5,"67,307","4,092"
한식,본죽,본아이에프(주),"1,087",4,0,69,46,"198,712","17,281"
한식,온리김치찌개(Only김치찌개),(주)비앤비몬스터푸드,27,25,0,9,5,"82,582","5,466"
한식,흙에서,정인,0,0,0,0,0,0,0
한식,보노보노웍,보노보노웍(내덕율량점),0,0,0,0,0,0,0
한식,해밭 김치찌개,(주)해밭식품,0,0,0,0,0,0,0
한식,송미미네집,미미네집,4,0,0,1,0,0,0
한식,자박갈비,(주)자박에프엔비,6,3,0,0,1,"532,093","12,279"
한식,토향,(주)토향,1,0,0,0,0,0,0
한식,자갈치식당,(주)오리엔탈썬,10,13,0,6,0,0,0
한식,신사동고두목야식,(주)오리엔탈썬,9,9,0,0,0,0,0
한식,일품장수미역,(주)장수푸드,10,3,0,3,0,"231,646","4,927"
한식,소소한쌈,유한책임회사다짐에프엔비,4,4,0,0,0,0,0
한식,명사순대,(주)명사에프엠,5,1,0,1,0,"291,465","6,290"
한식,생생낙지,(주)조마루,6,1,0,0,0,"155,754","4,191"
한식,통뼈감자탕,(주)명가,95,18,0,21,4,"146,117","3,176"
한식,조마루감자탕,(주)조마루,190,6,12,0,11,"292,787","5,225"
한식,전주24시자연담은 노랑콩,케이알푸드,4,1,0,0,0,0,0
한식,만권화밥,(주)만권,16,10,0,0,0,"191,758","14,920"
한식,안녕숯불,(주)올리브푸드,4,3,0,2,0,0,0
한식,소고기아바이순대국,(주)빛솜푸드,0,0,0,0,0,0,0
한식,킹스덮밥(King's 덮밥),(주)현쿡,1,0,1,0,0,0,0
한식,와우곱창,(주)와우에프앤에스,26,40,0,15,0,0,0
한식,마린보이동태탕.찜.코다리1번가,마린보이유통,17,7,7,0,0,"182,844","16,791"
한식,육감족,육감족,1,0,0,0,0,0,0
한식,추담추어정,(주)리더스에프앤비,0,0,0,0,0,0,0
한식,강학구참국밥,강학구참국밥,3,3,0,0,0,0,0
한식,우박집,(주)계경원,10,1,0,2,0,"349,598","7,017"
한식,쭈꾸미본색,(주)단꿈,0,0,0,0,0,0,0
한식,계경목장,(주)계경원,2,1,0,1,0,0,0
한식,해물감자탕,해물감자탕,2,2,0,0,0,0,0
한식,꽃송이버섯샤브만두,아미코팜(주)농업회사법인,0,0,0,0,0,0,0
한식,시골애,(주)시골애,19,0,0,0,2,"485,817","11,581"
한식,우된장,(주)값진,7,7,0,0,0,"223,286","19,390"
한식,감성족발,키친씨,8,1,0,1,0,"206,593","7,416"
한식,밥통령,(주)미식주,60,30,0,8,2,"98,387","2,599"
한식,삼교리동치미막국수,(주)삼교리,12,5,0,1,0,"429,789","7,699"
한식,다담뜰 한식뷔페,(주)다담뜰,15,0,1,0,1,"1,362,000","7,738"
한식,봉할매김치찌개불백,(주)씨앤에이치코퍼레이션,10,4,0,3,5,"205,749","8,986"
한식,삼곱식당,삼곱푸드,20,8,0,6,3,"572,205","19,017"
한식,담미온,(주)담미온에프앤비,11,5,0,0,0,"860,099","27,201"
한식,한상바오와갈비,(주)한상바오,1,0,1,0,0,0,0
한식,Grocery101shabu,카페(cafe)마실,0,0,0,0,0,0,0
한식,이태리부대찌개,(주)지니어스,39,9,0,1,9,"452,189","12,420"
한식,돼지33,(주)위푸드마켓,7,6,0,0,0,"251,149","22,314"
한식,곱선,컴퍼니(S.Y.COMPANY),0,0,0,0,0,0,0
한식,팔팔닭국수,(주)마이다스손컴퍼니,5,5,0,0,0,0,0
한식,삼선미나주곰탕,(주)쌈촌패밀리,6,6,0,0,0,"576,705","16,245"
한식,쌈촌,(주)쌈촌패밀리,49,1,0,1,1,"286,798","4,735"
한식,정대박나주곰탕,(주)동의보감농수산,9,9,0,0,0,"197,705","6,968"
한식,곤지암할매소머리국밥,(주)동의보감농수산,106,33,12,2,2,"133,352","4,571"
한식,송기원진주냉면,송기원진주냉면,2,2,0,0,0,0,0
한식,경원해물찜0427,경원0427,0,0,0,0,0,0,0
한식,전진만구구찜닭,(주)그루나무,0,0,0,0,0,0,0
한식,박달재찜,태성수산,0,0,0,0,0,0,0
한식,김순덕원조부안집,(주)신근식푸드,9,9,0,0,0,0,0
한식,맷돌로만,농업회사법인(주)엠에스푸드,13,2,1,0,1,"442,500","8,033"
한식,열선수애호박돼지국밥,(주)열선수푸드,11,1,0,1,1,"129,066","5,459"
한식,오남매 감자탕,(주)오남매푸드,2,1,0,0,0,0,0
한식,연암곱창,(주)호닭에프엔비,4,4,0,0,0,0,0
한식,엉터리 해장국&감자탕&곱창전골,(주)엉터리,11,0,0,1,0,"562,781","13,054"
한식,엉터리생고기 두번째이야기 무한삼겹,(주)엉터리,106,3,0,38,5,"461,095","8,599"
한식,복사꽃피는집,(주)대륜에프앤에스,7,4,0,0,0,"872,828","11,192"
한식,데일리갈비,해송에프앤에스,6,3,0,4,0,"171,256","10,498"
한식,본초맘죽,(주)미래원에프앤씨,11,10,1,0,0,0,0
한식,방가네소고기국밥수육,(주)미래원에프앤씨,2,1,3,0,0,0,0
한식,안가,(주)안가,2,0,0,0,0,0,0
한식,광수네곱창&해장국,(주)장인푸드,14,13,0,0,0,0,0
한식,번지농장돌판아구찜,유한회사번지농장푸드,14,2,2,0,0,"406,796","5,391"
한식,가마고개,가마고개,0,0,0,0,0,0,0
한식,삼시세때,(주)국보푸드시스템,18,0,3,1,1,"359,869","9,440"
한식,국수평천하,국수평천하,4,0,0,0,0,0,0
한식,엉터리생고기,(주)엉터리,61,0,0,10,3,"613,348","11,759"
한식,오늘은 쭈꾸미,오늘은쭈꾸미,2,1,0,1,0,0,0
한식,한식양성소,한식양성소,0,0,0,0,0,0,0
한식,워너비박스,(주)피플앤푸드,2,1,0,5,0,0,0
한식,댓짱돈까스,(주)댓짱돈까스,13,0,0,0,0,"649,505","59,922"
한식,최프로배달삼겹,(주)오색만찬,0,0,0,0,0,0,0
한식,사계진미 숯불닭갈비,(주)준인터(JunInter),27,15,0,2,1,"424,289","8,554"
한식,신진성아구찜,(주)신진성에프앤비,11,0,0,1,0,0,0
한식,거북이동네,(주)거북이동네,0,0,0,0,0,0,0
한식,노마세야매운갈비찜,(주)노마세야컴퍼니,18,3,0,6,0,"245,374","8,934"
한식,옥이네김치찌개와직화삼겹,(주)엔티,49,49,0,0,0,"25,425","2,213"
한식,울엄마 양평해장국,(주)울엄마푸드,49,6,0,14,0,"333,739","7,707"
한식,고덕갈비,고덕갈비,1,0,0,0,0,0,0
한식,진국본가,농업회사법인㈜진국본가,10,5,0,0,2,"278,418","6,160"
한식,靑해품당 수산식당,(주)대신물산,0,0,0,0,0,0,0
한식,하회당,태평원(주),0,0,0,0,0,0,0
한식,조춘식동갑이네,(주)세계네트웍스,16,5,0,5,0,"264,673","8,234"
한식,노리울,(주)푸른푸드,3,0,0,0,0,0,0
한식,찜꽁찜닭,(주)엠브로컴퍼니,0,0,0,0,0,0,0
한식,목연식당,목연식당(주),5,0,0,0,0,0,0
한식,따띠삼겹,따띠(주),15,15,0,0,0,"211,190","63,185"
한식,경복궁삼계탕,(주)하림유통,14,14,0,0,0,"530,851","9,025"
한식,샤브마니아,(주)한양에이치앤피,17,12,0,0,2,"762,947","10,899"
