이디야커피,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100444
모구모구과자점,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100330
돈돈카츠,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100178
맛보까떡볶이,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100017
1인용인생김치찜,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91292
1인용미찌부찌,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91291
오늘은 불닭발,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91147
칼있으마,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91082
행복당(XING FU TANG),https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91028
삼삼구,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90851
미미찜닭,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90773
그래죽,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90654
쭈꾸미한판,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90645
킹스 두 킹(Kings du king),https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90476
그린스미스(Green Smis),https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90475
쭈사마,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90468
깐깐식당,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90467
원조강영숙봉평메밀촌,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=101346
홈쿡 24,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=101272
마라푸우,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=101198
천짬뽕87,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=101186
프라이빗(PRIVIT),https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=101152
슬기롭다 전골인생,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=101122
생존치킨,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=101120
꽃쟁반,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=101118
검정고무신,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=101114
깡돈,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=101110
육천돈까스,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=101100
룸606,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=101048
권실장 참마 찹쌀 꽈배기,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=101040
오수명 오가네 생선구이,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=101016
베르네 닭강정,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100946
아아수혈,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100894
혁계치킨,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100876
교촌치킨,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100814
육회에반한꼬막,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100774
명태인생,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100770
밥스킹(BAB'S KING),https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100592
빵스퀸(PPANG'S QUEEN),https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100590
CAFE빵선생,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100278
귀일,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100056
강스키친,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91300
THE착한 찹쌀치킨&수제버거,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91286
모리셔스브라운(Mauritius Brown),https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91277
요고닭,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91271
짜글이와 제육이,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91222
화성옥,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91208
갓또그,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91180
대한민국찌개,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91179
오진당떡볶이,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91176
닥싸닥,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91175
6볶이,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91173
오대김밥,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91172
우리집팔당닭발,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91153
카페이시스(CAFEISIS),https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91146
칸쿤,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91141
열선수애호박돼지국밥,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91088
맵도니매운갈비찜,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91079
내가육회다,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91073
피자인류,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91043
대손관,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91012
시루향기,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90991
좋은초밥,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90764
석바위토스트,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90713
채우다,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90670
우리분식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90613
청담동순도리,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90607
민철이네 만두전골,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90418
정성담은 찌개집,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=101138
제이룸은 버거입니다,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100856
국민푸드,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100246
비바리움 파크 카페,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91140
어천궁 돌솥매운탕,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90538
쑤뱅이토종백숙,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90537
토스토어,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=101824
크리스피크림,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=101736
엔제리너스,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=101734
롯데리아,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=101722
롱브레드,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=101468
국물의왕국,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100742
더크림(THE CREAM),https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100668
치킨마루,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100204
오구구이,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90668
국밥킹,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90665
장성원부대찌개&뼈해장국,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=101218
을용이곱창,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100816
안동한우곱창,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100806
보글지글,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100798
마라킹,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100794
마마찜닭,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100780
청년새우,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100778
서명성고깃집,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100602
게장이야기,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100378
조선다방,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100338
