상호,영업표지,대표자,업종,법인설립등기일,사업자등록일,대표번호,대표팩스 번호,등록번호,최초등록일,최종등록일,주소,사업자유형,법인등록번호,사업자등록번호,2020년 자산,2020년 부채,2020년 자본,2020년 매출액,2020년 영업이익,2020년 당기순이익,2019년 자산,2019년 부채,2019년 자본,2019년 매출액,2019년 영업이익,2019년 당기순이익,2018년 자산,2018년 부채,2018년 자본,2018년 매출액,2018년 영업이익,2018년 당기순이익,브랜드 수,가맹사업 계열사 수,가맹사업 개시일,2020년 신규개점,2020년 계약종료,2020년 계약해지,2020년 명의변경,2019년 신규개점,2019년 계약종료,2019년 계약해지,2019년 명의변경,2018년 신규개점,2018년 계약종료,2018년 계약해지,2018년 명의변경,"가맹지역본부(지사,지역총판)수",형태,예치 가맹금,공정거래위원회의 시정조치,민사소송 패소 및 민사상 화해,형의 선고,가입비(가맹비),교육비,보증금,기타비용,합계,단위면적(3.3㎡)당 인테리어 비용,기준점포면적(㎡),인테리어 비용,최초 계약기간,연장 계약기간
(주)비에스비푸드,청년피자,정관영,피자,2020.07.06,2020.08.07,  -  1588  -  9109,031  -  233  -  1236,20180249,..,2021.04.02,우 : 18385 경기도 화성시 동탄지성로 416-3 (반월동),법인,134811  -  0568545,518  -  88  -  01736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2018  -  03  -  29,0,0,0,0,119,3,9,17,50,0,0,0,0  개,보험,"8,800",0,0,0,"5,500","3,300",0,"34,276","43,076","1,320 ",33 ,"13,200 ",2,1
근푸드시스템,돈타작,이동근,한식,..,2011.01.15,053  -  1544  -  5759,053  -  643  -  7717,20210962,2021.04.02,2021.04.02,우 : 42801 대구광역시 달서구 진천로8길 13 3층,개인,  -  ,501  -  01  -  83253,0,0,0,"188,638",0,0,0,0,0,"405,201",0,0,0,0,0,"132,830",0,0,2,0,가맹계약 체결 사실 없음,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"14,000",0,0,0,"5,500","5,500","3,000","55,000","69,000","1,650 ",66 ,"33,000 ",2,2
버거맘영남대점,버거맘,한석준,패스트푸드,..,2019.03.03,0507  -  1371  -  3374,  -    -  ,20210957,2021.04.02,2021.04.02,우 : 38533 경상북도 경산시 청운로 18 1층(대동),개인,  -  ,350  -  68  -  00297,0,0,0,0,0,0,"149,503","9,421","140,082","315,105","30,015","33,082",0,0,0,0,0,0,1,0,가맹계약을 체결한 사실이 없습니다.,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"14,200",0,0,0,"11,000","2,200","1,000","55,550","69,750","1,650 ",50 ,"24,750 ",2,1
춤추는아양쭈꾸미,춤추는아양쭈꾸미,강신진,한식,..,2020.02.09,  -  1811  -  6021,053  -  256  -  5461,20210161,2021.01.20,2021.04.02,우 : 41179 대구광역시 동구 효동로2길 13-3 2층,개인,  -  ,482  -  14  -  01343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,예정,0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"27,000",0,0,0,"16,500","5,500","5,000","62,150","89,150","1,650 ",66 ,"33,000 ",3,2
유담식품,유담떡갈비,이옥주,한식,..,2020.07.01,18  -  77  -  1773,00  -  0000  -  0000,20201265,2020.09.28,2021.04.02,우 : 61221 광주광역시 북구 서암대로6번길 3 (운암동),개인,  -  ,102  -  38  -  94054,0,0,0,"123,996",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020  -  06  -  02,5,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"3,000",0,0,0,0,0,"3,000","22,484","25,484","1,320 ",33 ,"13,200 ",3,3
장모육계유통,장모님치킨,남지흔,치킨,..,2021.01.01,055  -  232  -  4199,055  -  232  -  1321,20080300005,2008.07.29,2021.04.02,우 : 51233 경상남도 창원시 마산회원구 내서읍 광려천남로 75 (중리),개인,  -  ,837  -  05  -  01920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1989  -  10  -  30,7,0,12,6,5,3,7,5,8,1,12,1,0  개,예치제,"7,600",0,0,0,"3,300","3,300","1,000","36,740","44,340","1,980 ",33 ,"19,800 ",3,3
오호리준,오호리준,김현준,주점,..,2016.04.25,18  -  11  -  0621,00  -  0000  -  0000,20180999,2018.10.01,2021.04.02,우 : 41935 대구광역시 중구 중앙대로81길 7 1층,개인,  -  ,488  -  06  -  00328,0,0,0,"360,360",0,0,0,0,0,"446,385",0,0,0,0,0,"523,333",0,0,1,0,2018  -  07  -  03,0,1,0,0,2,0,1,0,4,0,0,0,1  개,예치제,"18,500",0,0,0,"11,000","5,500","2,000","73,800","92,300","2,200 ",66 ,"44,000 ",2,1
마라루,마라루,권화숙,중식,..,2019.08.20,18  -  99  -  2101,00  -  0000  -  0000,20200225,2020.02.19,2021.04.02,우 : 42494 대구광역시 남구 대명남로 77 1층(대명동),개인,  -  ,385  -  10  -  01229,0,0,0,0,0,0,"72,343","64,962","7,381","168,115","10,077","6,410","87,456","71,403","16,053","259,544","13,765","11,009",1,0,2019  -  08  -  05,0,0,0,0,8,0,0,0,0,0,0,0,0  개,보험,"9,900",0,0,0,"6,600","3,300",0,"49,600","59,500","1,650 ",50 ,"24,750 ",2,1
델리원푸드,조스테이크,조경호,기타 외식,..,2020.09.16,042  -  1522  -  0631,  -    -  ,20201392,2020.10.20,2021.04.02,우 : 34378 대전광역시 대덕구 한밭대로989번길 32 A동 17호(오정동),개인,  -  ,784  -  56  -  00390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020  -  09  -  01,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"3,300",0,0,0,"2,200","1,100",0,"28,600","31,900","1,320 ",33 ,"13,200 ",2,1
(주)명인에프엔비,팔방면,성창호,기타 외식,2005.01.03,2005.01.03,  -  1899  -  4866,031  -  757  -  3982,20201083,2020.08.27,2021.04.02,우 : 12730 경기도 광주시 초월읍 무갑길 35 .,법인,131111  -  0130896,129  -  81  -  80041,0,0,0,0,0,0,"4,497,998","3,087,897","1,410,101","11,910,410","85,864","19,471","4,580,237","3,189,608","1,390,629","11,212,756","-14,702","-103,408",6,0,예정,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"5,500",0,0,0,"4,400","1,100",0,"47,300","52,800","1,650 ",50 ,"24,750 ",2,2
(주)명인에프엔비,면도칼,성창호,기타 외식,2005.01.03,2005.01.03,  -  1899  -  4866,031  -  757  -  3982,20201082,2020.08.27,2021.04.02,우 : 12730 경기도 광주시 초월읍 무갑길 35 .,법인,131111  -  0130896,129  -  81  -  80041,0,0,0,0,0,0,"4,497,998","3,087,897","1,410,101","11,910,410","85,864","19,471","4,580,237","3,189,608","1,390,629","11,212,756","-14,702","-103,408",6,0,예정,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"5,500",0,0,0,"4,400","1,100",0,"47,300","52,800","1,650 ",50 ,"24,750 ",2,2
(주)명인에프엔비,면당포,성창호,기타 외식,2005.01.03,2005.01.03,  -  1544  -  7731,031  -  757  -  3982,20181380,2018.12.28,2021.04.02,우 : 12730 경기도 광주시 초월읍 무갑길 35 (주)명인에프엔비,법인,131111  -  0130896,129  -  81  -  80041,0,0,0,0,0,0,"4,497,998","3,087,897","1,410,101","11,910,410","85,864","19,471","4,580,237","3,189,608","1,390,629","11,212,756","-14,702","-103,408",6,0,2019  -  01  -  22,0,0,0,0,13,0,1,0,0,0,0,0,0  개,예치제,"5,500",0,0,0,"4,400","1,100",0,"48,930","54,430","2,810 ",33 ,"28,100 ",2,2
(주)명인에프엔비,만두골,성창호,기타 외식,2005.01.03,2005.01.03,  -  1544  -  7731,031  -  757  -  3982,20170576,2017.05.10,2021.04.02,우 : 12730 경기도 광주시 초월읍 무갑길 35,법인,131111  -  0130896,129  -  81  -  80041,0,0,0,0,0,0,"4,497,998","3,087,897","1,410,101","11,910,410","85,864","19,471","4,580,237","3,189,608","1,390,629","11,212,756","-14,702","-103,408",6,0,2017  -  06  -  11,0,0,0,0,0,0,1,0,0,0,1,0,0  개,예치제,"11,000",0,0,0,"6,600","4,400",0,"115,500","126,500","1,500 ",132 ,"60,000 ",2,2
(주)명인에프엔비,명인만두,성창호,분식,2005.01.03,2005.01.03,031  -  757  -  0701,031  -  757  -  3982,20080200055,2008.07.29,2021.04.02,우 : 12730 경기도 광주시 초월읍 무갑길 35 .,법인,131111  -  0130896,129  -  81  -  80041,0,0,0,0,0,0,"4,497,998","3,087,897","1,410,101","11,910,410","85,864","19,471","4,580,237","3,189,608","1,390,629","11,212,756","-14,702","-103,408",6,0,2003  -  10  -  29,0,0,0,0,24,0,18,11,22,0,17,6,0  개,예치제,"11,000",0,0,0,"6,600","4,400",0,"116,450","127,450","1,980 ",66 ,"39,600 ",2,2
(주)디지컴퍼니,동근이숯불두마리치킨,이동근,치킨,2021.01.19,2021.02.01,  -  1544  -  2212,070  -  8677  -  6866,20161199,2016.12.08,2021.04.02,우 : 50657 경상남도 양산시 물금읍 버들길 33 1층,법인,234111  -  0119507,176  -  86  -  02124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017  -  01  -  01,49,0,5,0,17,2,7,0,29,0,0,1,0  개,예치제,"5,500",0,0,0,"3,300","2,200",0,"44,360","49,860","1,650 ",50 ,"24,750 ",2,2
(주)리치브라더스,돈쫄돈,김영호,기타 외식,2020.08.06,2020.08.06,  -  1833  -  6788,000  -  000  -  0000,20210023,2021.01.07,2021.04.02,우 : 61980 광주광역시 서구 상무대로 1088-1 6층(화정동),법인,200111  -  0607841,527  -  87  -  01752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2021  -  01  -  07,0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"6,500",0,0,0,"3,300","2,200","1,000","40,623","47,123","1,650 ",50 ,"24,750 ",2,2
(주)팝콘푸드,쇼킹 팔당 오징어,방준오,한식,2015.04.28,2015.05.01,041  -  622  -  9002,041  -  622  -  9004,20210960,2021.04.02,2021.04.02,우 : 31257 충청남도 천안시 동남구 병천면 송정리1길 84-14 .,법인,161511  -  0180920,299  -  86  -  00040,0,0,0,0,0,0,"1,444,132","1,032,824","411,308","2,521,269","78,713","43,982","1,732,402","1,365,076","367,326","2,490,123","76,932","45,517",1,0,2021  -  01  -  04,0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"1,100",0,0,0,0,"1,100",0,486,"1,586",0 ,0 ,0 ,2,2
(주아연푸드,청춘꼬마김밥앤떡볶이,장아연,분식,2019.11.07,2019.11.11,033  -  733  -  1366,033  -  734  -  1366,20210955,2021.04.02,2021.04.02,우 : 26370 강원도 원주시 문막읍 원문로 1848 101호,법인,135811  -  0378521,505  -  88  -  01477,"521,446","478,736","42,710","409,592","-42,325","-42,319","232,725","225,045","7,680",0,"-42,325","-42,319",0,0,0,0,0,0,1,0,2020  -  04  -  28,4,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"13,800",0,0,0,"5,500","3,300","5,000","58,082","71,882","1,980 ",50 ,"29,700 ",2,1
백돈,백돈,이한울,기타 외식,..,2020.06.16,042  -  825  -  8287,00  -  000  -  000,20210961,2021.04.02,2021.04.02,우 : 34177 대전광역시 유성구 계룡로46번길 71 1층,개인,  -  ,865  -  08  -  01417,0,0,0,"210,807",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,계약체결사실이 없습니다.,0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"10,800",0,0,0,"5,500","3,300","2,000","31,389","42,189","1,980 ",33 ,"19,800 ",2,2
(주)지앤씨신칼,현풍닭칼국수,손기찬,한식,2020.09.18,2021.02.04,  -  1566  -  5046,053  -  629  -  1221,20171304,2017.11.14,2021.04.01,우 : 46772 부산광역시 강서구 명지국제8로 286 4층(명지동),법인,170111  -  0788060,330  -  86  -  02164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014  -  10  -  21,0,0,0,0,15,0,2,2,6,4,0,1,0  개,예치제,"14,300",0,0,0,"11,000","3,300",0,"107,800","122,100","1,980 ",99 ,"59,400 ",2,1
(주)킹덤푸드,킹덤푸드,김선재,한식,2021.02.02,2021.02.17,070  -  4161  -  2900,0  -  0  -  0,20210952,2021.04.01,2021.04.01,"우 : 10874 경기도 파주시 책향기로 423 5층 501호(동패동, 두손비채빌딩)",법인,284911  -  0242378,389  -  81  -  02235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,계약체결 사실 없음,0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"5,300",0,0,0,"2,200","1,100","2,000","12,210","17,510",880 ,17 ,"4,400 ",2,1
더플러스에프앤씨,산골항아리바베큐,"김은경,윤순희,안은철",기타 외식,..,2020.11.26,02  -  6952  -  3067,02  -  6952  -  2900,20210954,2021.04.01,2021.04.01,우 : 16950 경기도 용인시 기흥구 흥덕중앙로 120 302호,개인,  -  ,491  -  32  -  00847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,가맹사업 개시 예정,0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"46,300",0,0,0,"33,000","3,300","10,000","190,600","236,900","2,750 ",165 ,"137,500 ",3,1
제이에스컴퍼니,우리할매 떡볶이,김성환,분식,..,2019.11.20,00  -  1670  -  4310,031  -  573  -  0920,20191342,2019.12.10,2021.04.01,"우 : 12097 경기도 남양주시 별내3로 402 1동 6층 606호 (별내동, 블루오션빌내주건축물)",개인,  -  ,530  -  03  -  01549,0,0,0,"176,289",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020  -  02  -  11,26,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"8,600",0,0,0,"3,300","3,300","2,000","16,500","25,100","1,100 ",50 ,"16,500 ",2,1
에스제이홀딩스,돈짝,이성길,한식,2021.01.11,2021.01.15,0  -  1522  -  1716,0  -  0  -  0,20200884,2020.07.17,2021.04.01,우 : 17908 경기도 평택시 통미로 11 1층,법인,131311  -  0248794,710  -  81  -  02410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020  -  06  -  10,0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"29,500",0,0,0,"22,000","5,500","2,000","98,322","127,822","1,650 ",122 ,"61,050 ",2,2
면덕후협동조합,면덕후,최시한,한식,2020.10.27,2020.11.02,031  -  756  -  7004,031  -  757  -  7005,20210953,2021.04.01,2021.04.01,"우 : 13506 경기도 성남시 분당구 성남대로926번길 10 5층 R595호(야탑동, 탑빌딩)",법인,135651  -  0037599,346  -  81  -  02219,258,0,258,0,"-2,241","-2,241",0,0,0,0,0,0,0,0,0,0,0,0,1,0,2021년 03월 공식 가맹사업 개시 예정으로 공식적인 가맹계약 체결 사실이 없습니다.,0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"7,400",0,0,0,"3,300","1,100","3,000","46,200","53,600","2,200 ",33 ,"22,000 ",2,1
(주)영웅컴퍼니,준식당,김준영,한식,2020.12.09,2020.12.18,031  -  385  -  3366,02  -  918  -  1833,20210950,2021.04.01,2021.04.01,우 : 14048 경기도 안양시 동안구 시민대로 167 805호,법인,134111  -  0568127,772  -  86  -  01791,"25,054","18,726","6,328",0,"-3,672,444","-3,672,444",0,0,0,0,0,0,0,0,0,0,0,0,1,0,예정,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"21,500",0,0,0,"11,000","5,500","5,000","115,300","136,800","1,980 ",132 ,"79,200 ",5,5
(주)다함컴퍼니,계연탄,정현진,한식,2017.07.28,2017.07.28,  -  1544  -  7161,032  -  556  -  8881,20191417,2019.12.19,2021.04.01,"우 : 21317 인천광역시 부평구 장제로 389 , 102동 101호, 104동 101호(삼산동, 힐스테이지)",법인,120111  -  0889115,303  -  87  -  00706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020  -  02  -  12,0,0,0,0,0,0,0,0,0,0,0,0,  개,보험,"21,500",0,0,0,"11,000","5,500","5,000","70,400","91,900",0,0 ,0,2,1
(주)다함컴퍼니,꼬치마요,정현진,한식,2017.07.28,2017.07.28,02  -  1544  -  7161,032  -  556  -  8881,20191416,2019.12.19,2021.04.01,"우 : 21317 인천광역시 부평구 장제로 389 , 102동 101호, 104동 101호(삼산동, 힐스테이지)",법인,120111  -  0889115,303  -  87  -  00706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2019  -  12  -  19,0,0,0,0,0,0,0,0,0,0,0,0,  개,보험,"21,500",0,0,0,"11,000","5,500","5,000","70,400","91,900",0,0 ,0,2,1
(주)다함컴퍼니,금화왕돈까스,정현진,기타 외식,2017.07.28,2017.07.28,02  -  1544  -  7161,032  -  556  -  8881,20190567,2019.06.18,2021.04.01,"우 : 21317 인천광역시 부평구 장제로 389 , 102동 101호, 104동 101호(삼산동, 힐스테이지)",법인,120111  -  0889115,303  -  87  -  00706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2019  -  03  -  18,0,0,0,0,0,0,0,0,0,0,0,0,  개,보험,"21,500",0,0,0,"11,000","5,500","5,000","84,275","105,775",0,0 ,0,2,1
(주)다함컴퍼니,백하돼지생갈비,정현진,기타 외식,2017.07.28,2017.07.28,  -  1544  -  7161,032  -  556  -  8881,20180029,2018.01.15,2021.04.01,"우 : 21317 인천광역시 부평구 장제로 389 , 102동 101호, 104동 101호(삼산동, 힐스테이지)",법인,120111  -  0889115,303  -  87  -  00706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2018  -  01  -  15,0,0,0,0,0,0,0,0,0,0,0,0,  개,보험,"16,000",0,0,0,"5,500","5,500","5,000","119,350","135,350",0,0 ,0,2,1
(주)다함컴퍼니,북경짜장,정현진,기타 외식,2017.07.28,2017.07.28,  -  1544  -  7161,032  -  556  -  8881,20170524,2017.04.19,2021.04.01,"우 : 21317 인천광역시 부평구 장제로 389 , 102동 101호, 104동 101호(삼산동, 힐스테이지)",법인,120111  -  0889115,303  -  87  -  00706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2017  -  04  -  19,0,0,0,0,0,0,0,0,0,0,0,0,  개,보험,"27,000",0,0,0,"11,000","11,000","11,000","124,850","157,850","1,540 ",132 ,"61,600 ",2,1
(주)씨에이치제이,45초 커피,김찬현,커피,2013.11.05,2013.11.12,070  -  4849  -  0891,031  -  425  -  9292,20201213,..,2021.03.31,"우 : 14072 경기도 안양시 동안구 평촌대로 217 101동 410호 (호계동, 한솔센트럴파크I)",법인,134111  -  0371611,138  -  81  -  88601,0,0,0,0,0,0,"148,318","144,118","4,200","64,330","-49,043","-48,971","176,681","123,510","53,171","101,267","74,140","73,800",2,0,가맹계약 체결사실 없음,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"11,800",0,0,0,"5,500","3,300","3,000","74,074","85,874","4,208 ",33 ,"42,075 ",2,1
(주)브라더스스토어,밀방떡,박지우,분식,2020.07.01,2020.07.01,02  -  2602  -  2020,02  -  2602  -  2021,20180168,2018.02.23,2021.03.31,우 : 16421 경기도 수원시 장안구 일월로66번길 15 2층 201호(천천동),법인,110111  -  7538056,144  -  87  -  01881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017  -  09  -  11,0,0,0,0,16,0,2,4,8,0,1,0,0  개,보험,"12,340",0,0,0,"8,140","2,200","2,000","44,000","56,340","1,870 ",33 ,"18,700 ",2,1
(주)에이치지푸드,홍게데이(HONGGEDAY),정재우,한식,2018.08.10,2018.08.20,051  -  746  -  9621,  -    -  ,20181143,2018.11.08,2021.03.31,"우 : 48110 부산광역시 해운대구 대천로 205 110동 501호(좌동, 벽산아파트)",법인,180111  -  1170438,294  -  88  -  01107,"10,679",0,"10,679","26,635",894,894,"9,844",60,"9,784","167,185","2,779","2,785","7,769",770,"6,999","59,905","-3,002","-3,000",1,0,2018  -  08  -  20,0,0,0,0,0,0,0,0,1,0,0,0,0  개,예치제,"40,300",0,0,0,"22,000","3,300","15,000","214,500","254,800","1,760 ",198 ,"105,600 ",2,2
(주)씨에이치제이,소메랑,김찬현,기타 외식,2013.11.05,2013.11.12,070  -  4849  -  0891,031  -  425  -  9292,20151125,..,2021.03.31,"우 : 14072 경기도 안양시 동안구 평촌대로 217 101동 410호 (호계동, 한솔센트럴파크I)",법인,134111  -  0371611,138  -  81  -  88601,0,0,0,0,0,0,"148,318","144,118","4,200","64,330","-49,043","-48,971","176,681","123,510","53,171","101,267","74,140","73,800",2,0,2015  -  05  -  10,0,0,0,0,0,0,4,0,2,0,1,0,0  개,보험,"13,450",0,0,0,"7,700","2,750","3,000","41,250","54,700","1,430 ",50 ,"21,450 ",2,1
(주)전성에프앤비,북경상회,전성기,중식,2021.01.13,2021.01.13,02  -  568  -  5289,  -    -  ,20210948,2021.03.31,2021.03.31,우 : 06168 서울특별시 강남구 테헤란로83길 11 11층 1102호,법인,110111  -  7748605,261  -  88  -  02106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,가맹사업 개시 예정,0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"18,800",0,0,0,"5,500","3,300","10,000","65,945","84,745","2,563 ",50 ,"38,445 ",1,1
뽕도리,뽕도리신,김무창,중식,..,2021.03.15,031  -  8067  -  8482,00  -  000  -  0000,20210949,2021.03.31,2021.03.31,우 : 16490 경기도 수원시 팔달구 효원로265번길 28 101호,개인,  -  ,525  -  25  -  01160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,가맹계약 체결사실 없음,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"11,000",0,0,0,"7,700","3,300",0,"113,300","124,300","1,980 ",99 ,"59,400 ",2,1
406고깃집(복을품은돼지),406고깃집,정재우,한식,..,2019.08.30,051  -  944  -  0406,000  -  000  -  0000,20210385,2021.02.15,2021.03.31,우 : 48215 부산광역시 수영구 좌수영로101번길 36 1층(망미동),개인,  -  ,731  -  35  -  00542,0,0,0,"236,253",0,0,0,0,0,"88,592",0,0,0,0,0,0,0,0,1,0,가맹계약 체결사실이 없음,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"21,000",0,0,0,"5,500","5,500","10,000","93,830","114,830","1,650 ",132 ,"66,000 ",2,1
(주)지제이케이홀딩스,베이리프커피(BAYLEEF COFFEE),정요섭,커피,2016.04.15,2016.04.15,070  -  8624  -  8304,0503  -  396  -  8304,20210941,2021.03.31,2021.03.31,우 : 12918 경기도 하남시 조정대로 35 3층 F301호,법인,110111  -  6033429,270  -  87  -  00444,0,0,0,0,0,0,"1,128,131","849,213","278,918","1,622,872","147,729","118,524","449,147","377,543","71,604","1,637,364","38,236","24,087",2,0,2020  -  01  -  18,4,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"21,500",0,0,0,"11,000","5,500","5,000","125,400","146,900","2,200 ",99 ,"66,000 ",2,1
(주)상진유통,쉐프의 생 안심탕수육,김다애,중식,2019.12.27,2020.07.01,0  -  1899  -  0560,070  -  7966  -  4778,20210951,2021.03.31,2021.03.31,우 : 12197 경기도 남양주시 화도읍 수레로1092번길 19-7 1층,법인,284111  -  0221542,592  -  88  -  01597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020  -  07  -  01,1,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"4,000",0,0,0,"2,000","2,000",0,"6,200","10,200",0 ,0 ,0 ,1,1
(주)요리비,수제돈까스 금파,이범형,일식,2014.04.16,2014.04.18,032  -  670  -  8207,032  -  670  -  8208,20170636,2017.05.26,2021.03.31,"우 : 14523 경기도 부천시 도약로 261 A동 지하층 08호 일부(도당동, 부천대우테크노파크)",법인,110111  -  5393791,109  -  86  -  47719,0,0,0,0,0,0,"1,704,708","1,329,031","375,677","2,355,868","89,152","49,969","1,880,906","1,555,198","325,708","2,508,905","35,191","76,349",3,0,2020  -  08  -  27,0,0,0,0,0,0,0,0,2,0,0,0,0  개,예치제,"14,300",0,0,0,"11,000","3,300",0,"118,800","133,100","2,200 ",99 ,"66,000 ",2,1
(주)요리비,아오키 카츠쿠라,이범형,일식,2014.04.16,2014.04.18,032  -  670  -  8207,032  -  670  -  8208,20140136,2014.02.07,2021.03.31,"우 : 14523 경기도 부천시 도약로 261 A동 지하층 08호 일부(도당동, 부천대우테크노파크)",법인,110111  -  5393791,109  -  86  -  47719,0,0,0,0,0,0,"1,704,708","1,329,031","375,677","2,355,868","89,152","49,969","1,880,906","1,555,198","325,708","2,508,905","35,191","76,349",3,0,2015  -  08  -  28,0,0,0,0,0,0,0,1,2,0,1,1,0  개,예치제,"22,300",0,0,0,"11,000","3,300","8,000","123,750","146,050","2,750 ",99 ,"82,500 ",2,1
(주)천년에프앤비,천년설렁탕,이승호,한식,2020.10.21,2020.10.26,  -  1644  -  0190,070  -  8650  -  0190,20201248,2020.09.22,2021.03.31,"우 : 10449 경기도 고양시 일산동구 호수로 358-25 321호(백석동, 동문타워Ⅱ)",법인,285011  -  0454607,889  -  86  -  01861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020  -  08  -  11,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"13,200",0,0,0,"7,700","5,500",0,"71,500","84,700","2,200 ",66 ,"44,000 ",2,1
인우코,고레가참치,"장종구, 서병호",일식,..,2019.04.22,02  -  1670  -  2537,032  -  324  -  3738,20190498,2019.06.03,2021.03.31,우 : 10863 경기도 파주시 재두루미길 312-17 1동 2층 (신촌동),개인,  -  ,707  -  37  -  00562,0,0,0,"3,590",0,0,0,0,0,553,0,0,0,0,0,0,0,0,1,0,2019  -  09  -  03,2,0,0,0,1,0,0,0,0,0,0,0,0  개,예치제,"21,000",0,0,0,"5,500","5,500","10,000","58,300","79,300","1,980 ",50 ,"29,700 ",3,1
네오에프엔비(NeoF&B),포케올데이,김영환,기타 외국식,..,2020.11.16,032  -  834  -  3008,000  -  0000  -  0000,20201343,2020.10.13,2021.03.31,"우 : 22001 인천광역시 연수구 신송로 170 202호(송도동, 에이스프라자3차)",개인,  -  ,240  -  62  -  00488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020  -  12  -  22,0,0,0,0,0,0,0,0,0,0,0,0,  개,보험,"21,500",0,0,0,"5,500","11,000","5,000","63,800","85,300",0,0 ,0,2,1
가유카페,와유,장혜영,기타 외식,..,2020.01.08,  -  0  -  0,0  -  0  -  0,20210946,2021.03.31,2021.03.31,"우 : 16476 경기도 수원시 팔달구 장다리로 195 1층 107호(인계동, 장문빌딩)",개인,  -  ,654  -  16  -  01210,0,0,0,"234,059",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,계약체결 사실 없음,0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"14,000",0,0,0,"5,500","5,500","3,000","69,300","83,300","2,200 ",50 ,"33,000 ",2,1
에스지푸드,청춘사업,이상규,주점,..,2019.04.03,02  -  0000  -  0000,0000  -  0000  -  0000,20201755,2020.12.14,2021.03.30,우 : 38450 경상북도 경산시 진량읍 봉황길 53 104동 803호,개인,  -  ,466  -  59  -  00440,0,0,0,"63,033",0,0,0,0,0,"76,816",0,0,0,0,0,0,0,0,1,0,2020  -  07  -  13,7,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"8,800",0,0,0,"5,500","3,300",0,"193,600","202,400","2,750 ",198 ,"165,000 ",2,2
