상호,영업표지,대표자,업종,법인설립등기일,사업자등록일,대표번호,대표팩스 번호,등록번호,최초등록일,최종등록일,주소,사업자유형,법인등록번호,사업자등록번호,2019년 자산,2019년 부채,2019년 자본,2019년 매출액,2019년 영업이익,2019년 당기순이익,2018년 자산,2018년 부채,2018년 자본,2018년 매출액,2018년 영업이익,2018년 당기순이익,2017년 자산,2017년 부채,2017년 자본,2017년 매출액,2017년 영업이익,2017년 당기순이익,브랜드 수,가맹사업 계열사 수,가맹사업 개시일,2019년 신규개점,2019년 계약종료,2019년 계약해지,2019년 명의변경,2018년 신규개점,2018년 계약종료,2018년 계약해지,2018년 명의변경,2017년 신규개점,2017년 계약종료,2017년 계약해지,2017년 명의변경,"가맹지역본부(지사,지역총판)수",형태,예치 가맹금,공정거래위원회의 시정조치,민사소송 패소 및 민사상 화해,형의 선고,가입비(가맹비),교육비,보증금,기타비용,합계,단위면적(3.3㎡)당 인테리어 비용,기준점포면적(㎡),인테리어 비용,최초 계약기간,연장 계약기간
모던잡방,모던잡방,최명인,주점,..,2019.06.05,02  -  6348  -  0071,  -    -  ,20200215,2020.02.18,2020.08.30,우 : 05041 서울특별시 광진구 아차산로57길 10 (구의동),개인,  -  ,752  -  35  -  00684,0,0,0,"97,234",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,개시예정,0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"6,600",0,0,0,"3,300","3,300",0,"42,020","48,620","1,650 ",43 ,"21,450 ",2,1
(주)오리지날스푼,사랑탕,송준호,한식,2013.11.20,2013.11.20,02  -  547  -  3203,02  -  0000  -  0000,20100100205,2010.04.28,2020.08.30,"우 : 05548 서울특별시 송파구 오금로 99 5층(방이동, 진넥스레이크뷰)",법인,110111  -  5272268,230  -  81  -  03193,"1,994,200","2,168,707","-174,507","2,735,486","-377,595","-453,548","2,303,920","2,024,879","279,041","4,567,736","27,258","-19,895","2,957,133","2,708,196","248,937","6,695,642","-96,290","-103,565",5,0,2009  -  10  -  27,0,0,3,0,0,0,1,0,2,0,0,0,0  개,예치제,"10,800",0,0,0,"5,500","3,300","2,000","63,690","74,490","1,980 ",66 ,"39,600 ",2,1
(주)오리지날스푼,오스푼,송준호,기타 외식,2013.11.20,2013.11.20,02  -  1644  -  1038,02  -  516  -  3203,20180465,2018.05.15,2020.08.30,"우 : 05548 서울특별시 송파구 오금로 99 5층(방이동, 진넥스레이크뷰)",법인,110111  -  5272268,230  -  81  -  03193,"1,994,200","2,168,707","-174,507","2,735,486","-377,595","-453,548","2,303,920","2,024,879","279,041","4,567,736","27,258","-19,895","2,957,133","2,708,196","248,937","6,695,642","-96,290","-103,565",5,0,2018  -  01  -  15,0,0,0,0,1,0,0,0,0,0,0,0,0  개,예치제,"18,500",0,0,0,"11,000","5,500","2,000","277,970","296,470","1,931 ",264 ,"154,440 ",2,1
(주)오리지날스푼,릴렉스라운지,송준호,커피,2013.11.20,2013.11.20,02  -  1644  -  1038,02  -  516  -  3203,20180464,2018.05.15,2020.08.30,"우 : 05548 서울특별시 송파구 오금로 99 5층(방이동, 진넥스레이크뷰)",법인,110111  -  5272268,230  -  81  -  03193,"1,994,200","2,168,707","-174,507","2,735,486","-377,595","-453,548","2,303,920","2,024,879","279,041","4,567,736","27,258","-19,895","2,957,133","2,708,196","248,937","6,695,642","-96,290","-103,565",5,0,2015  -  07  -  23,0,0,0,0,0,0,0,0,0,0,1,0,0  개,예치제,"16,300",0,0,0,"11,000","3,300","2,000","227,700","244,000","2,200 ",198 ,"132,000 ",2,1
(주)오리지날스푼,스푼더스트릿,송준호,기타 외식,2013.11.20,2013.11.20,02  -  1644  -  1038,02  -  516  -  3203,20180974,2018.09.20,2020.08.30,"우 : 05548 서울특별시 송파구 오금로 99 5층(방이동, 진넥스레이크뷰)",법인,110111  -  5272268,230  -  81  -  03193,"1,994,200","2,168,707","-174,507","2,735,486","-377,595","-453,548","2,303,920","2,024,879","279,041","4,567,736","27,258","-19,895","2,957,133","2,708,196","248,937","6,695,642","-96,290","-103,565",5,0,2018  -  10  -  27,0,0,0,0,1,0,0,0,0,0,0,0,0  개,예치제,"18,500",0,0,0,"11,000","5,500","2,000","344,600","363,100","2,280 ",330 ,"228,000 ",2,1
(주)오리지날스푼,스푼더마켓,송준호,기타 외식,2013.11.20,2013.11.20,02  -  1644  -  1038,02  -  516  -  3203,20130175,2013.08.30,2020.08.30,"우 : 05548 서울특별시 송파구 오금로 99 5층(방이동, 진넥스레이크뷰)",법인,110111  -  5272268,230  -  81  -  03193,"1,994,200","2,168,707","-174,507","2,735,486","-377,595","-453,548","2,303,920","2,024,879","279,041","4,567,736","27,258","-19,895","2,957,133","2,708,196","248,937","6,695,642","-96,290","-103,565",5,0,2013  -  02  -  21,0,0,8,0,4,0,3,0,4,0,6,0,0  개,예치제,"24,000",0,0,0,"16,500","5,500","2,000","303,600","327,600","1,980 ",330 ,"198,000 ",2,1
(주)카페데베르,카페데베르,김소연,커피,2011.01.10,2011.01.01,02  -  6250  -  1526,02  -  6250  -  1539,20090100193,2009.04.21,2020.08.30,우 : 06224 서울특별시 강남구 역삼로 225 (역삼동),법인,110111  -  4510841,220  -  88  -  10997,"358,223","64,174","294,049","191,027","-5,167","3,713","360,220","69,884","290,336","164,233","4,751","9,694","358,034","77,393","280,641","200,319","-14,675","-13,927",1,0,2006  -  09  -  20,0,1,0,0,0,0,0,0,1,0,0,0,0  개,예치제,"21,000",0,0,0,"11,000",0,"10,000","187,000","208,000","2,860 ",132 ,"114,400 ",5,5
도너츠윤가맹사업본부,도너츠윤,윤광복,제과제빵,..,2020.07.10,00  -  00  -  00,  -    -  ,20201088,2020.08.28,2020.08.28,우 : 11340 경기도 동두천시 벌마들로 26-38 1동1층1호,개인,  -  ,878  -  21  -  01144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,가맹사업 개시전입니다.,0,0,0,0,0,0,0,0,0,0,0,0,1  개,예치제,"16,300",0,0,0,"11,000","3,300","2,000","40,900","57,200","1,650 ",33 ,"16,500 ",2,2
(주)놀부,만면희색,안세진,한식,1990.01.03,1990.01.03,0  -  1577  -  6877,031  -  720  -  9791,20171057,2017.09.06,2020.08.28,우 : 13426 경기도 성남시 중원구 도촌로8번길 30 놀부빌딩,법인,110111  -  0667167,112  -  81  -  22058,"66,280,730","39,807,368","26,473,362","71,633,984","116,397","-7,573,829","77,913,777","43,912,794","34,000,983","86,712,453","-1,411,283","-22,031,115","106,411,649","50,087,308","56,324,341","101,544,103","-3,230,590","-6,873,779",24,0,가맹계약 체결 사실이 없습니다.,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"10,800",0,0,0,"6,600","2,200","2,000","63,310","74,110","1,760 ",50 ,"26,400 ",3,3
(주)놀부,놀부보쌈족발,안세진,한식,1990.01.03,1990.01.03,0  -  1577  -  6877,031  -  720  -  9791,20080100047,2008.07.26,2020.08.28,우 : 13426 경기도 성남시 중원구 도촌로8번길 30 놀부빌딩,법인,110111  -  0667167,112  -  81  -  22058,"66,280,730","39,807,368","26,473,362","71,633,984","116,397","-7,573,829","77,913,777","43,912,794","34,000,983","86,712,453","-1,411,283","-22,031,115","106,411,649","50,087,308","56,324,341","101,544,103","-3,230,590","-6,873,779",24,0,1989  -  04  -  11,18,35,0,14,10,60,0,13,18,56,0,6,0  개,보험,"19,300",0,0,0,"8,800","5,500","5,000","96,992","116,292","1,650 ",99 ,"49,500 ",3,3
(주)리더스코리아코퍼레이션,태성춘골뱅이신사,목성원,한식,2008.09.08,2008.09.16,031  -  932  -  3881,031  -  932  -  3831,20201087,2020.08.28,2020.08.28,우 : 10381 경기도 고양시 일산서구 중앙로 1568 402호,법인,285011  -  0149258,128  -  86  -  33822,"631,010","396,885","234,125","2,270,317","38,261","38,934","689,306","494,116","195,190","2,039,777","26,777","32,187","616,188","453,185","163,003","2,466,279","54,234","53,407",3,0,가맹사업 시작 예정,0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"7,700",1,0,0,"5,500","2,200",0,"54,850","62,550","1,600 ",50 ,"24,000 ",3,3
(주)제스코푸드,청키면가,김재형,기타 외식,1998.05.15,1998.05.15,02  -  783  -  2960,02  -  782  -  7149,20150203,2015.03.02,2020.08.28,"우 : 04365 서울특별시 용산구 원효로 68 1층(원효로4가, 영천빌딩)",법인,110111  -  1546576,116  -  81  -  68376,"1,610,383","1,672,244","-61,861","3,406,445","-299,396","-360,880","1,825,420","1,526,401","299,019","4,329,521","21,337","-32,681","1,834,523","1,502,822","331,701","4,496,402","12,052","-36,598",1,0,2016  -  09  -  05,0,0,0,0,0,0,0,0,2,0,0,0,0  개,예치제,"85,500",0,0,0,"77,000","5,500","3,000","67,650","153,150","2,200 ",50 ,"33,000 ",1,1
(주)메이젠,메이젠,조광구,패스트푸드,2018.08.23,2018.08.08,032  -  837  -  4177,  -    -  ,20180997,2018.10.01,2020.08.28,"우 : 21990 인천광역시 연수구 송도미래로 30 비동 906호(송도동, 스마트밸리)",법인,120111  -  0954067,712  -  86  -  01329,"1,251,658","818,965","432,693","3,415,479","174,066","175,004","451,576","193,888","257,688","581,907","297,130","247,688",0,0,0,0,0,0,1,0,2018  -  08  -  08,29,3,7,0,22,0,0,0,0,0,0,0,0  개,예치제,"24,300",0,0,0,"11,000","3,300","10,000","47,300","71,600","2,750 ",33 ,"27,500 ",2,1
무한버섯나라,무한샤브샤브버섯나라,정창규,한식,..,2008.03.26,032  -  428  -  9666,032  -  427  -  0038,20110100201,2011.06.14,2020.08.28,"우 : 22227 인천광역시 남구 인주대로434번길 6 (주안동,2층)",개인,  -  ,122  -  05  -  43702,"389,564","299,357","90,207","1,614,932","303,319","291,485","238,627","222,069","16,558","1,531,987","238,900","230,291","283,145","241,652","41,493","1,198,471","144,973","136,289",1,0,2011  -  07  -  07,1,0,0,0,1,0,0,0,0,0,2,0,0  개,예치제,"2,200",0,0,0,0,"2,200",0,"102,300","104,500","1,760 ",165 ,"88,000 ",1,1
(주)카페원플러스원,1LiTER COFFEE,고광택,커피,2012.06.04,2012.06.04,051  -  1899  -  1246,051  -  554  -  6130,20200207,2020.02.17,2020.08.28,우 : 47888 부산광역시 동래구 수안로 13 (수안동),법인,180111  -  0811025,607  -  86  -  03608,"1,335,360","829,966","505,394","1,056,939","18,380","12,876","1,314,005","821,488","492,517","1,218,644","33,058","15,338","1,367,038","889,859","477,179","1,469,709","107,514","32,215",2,0,2015  -  08  -  28,1,0,0,1,0,0,1,0,0,0,4,0,0  개,예치제,"7,950",1,0,0,"3,300","1,650","3,000","54,560","62,510","1,870 ",33 ,"18,700 ",2,1
(주)바로온,바로온쉐프,김경구,기타 외식,2019.09.24,2019.10.01,02  -  1811  -  0565,050  -  4048  -  0982,20191227,2019.11.25,2020.08.28,우 : 48445 부산광역시 남구 수영로 233 민석빌딩602호,법인,180111  -  1241362,202  -  81  -  66378,"55,709","2,060","53,649","20,630","3,867","3,649",0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019  -  11  -  22,1,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"13,000",0,0,0,"5,500","5,500","2,000","57,200","70,200","1,650 ",50 ,"24,750 ",2,1
"CECEntertainmentConcepts,L.P.",Chuck E. Cheese's,David Deck,서양식,2002.11.21,..,972  -  258  -  8507,214  -  496  -  9635,20201089,2020.08.28,2020.08.28,"우 : 1707 Market Place Blvd., Suite 200, Irving, TX 75063",법인,080014  -  4995,  -    -  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2002  -  11  -  21,0,0,0,0,0,0,0,0,0,0,0,0,0  개,해당없음,0,0,0,0,"75,000","70,000",0,"4,550,000","4,695,000",0 ,0 ,0 ,15,10
지배온에프앤씨,지배온삼겹,이일성,한식,..,2017.08.15,031  -  1644  -  9241,0  -  0  -  0,20180182,2018.02.23,2020.08.28,우 : 18513 경기도 화성시 정남면 가장로 366 나동,개인,  -  ,259  -  14  -  00540,"21,885","19,221","2,664","318,576","25,644","28,090","53,422","19,570","33,852","323,962","20,484","20,484",0,0,0,"84,531",0,0,1,0,2018  -  02  -  23,0,0,0,0,6,0,0,0,0,0,0,0,0  개,예치제,"9,700",0,0,0,"5,500","2,200","2,000","28,600","38,300",770 ,33 ,"7,700 ",2,1
화를품은닭본점,화를품은닭,윤재오,한식,..,2016.10.25,031  -  391  -  9254,  -    -  ,20180087,2018.01.26,2020.08.28,우 : 15811 경기도 군포시 군포로745번길 67 1층,개인,  -  ,793  -  16  -  00480,"50,544","1,677","48,867","286,097","15,548","24,503","51,071","10,708","40,363","324,660","21,548","25,377","76,299","6,314","69,985","303,601","23,693","25,599",1,0,2018  -  02  -  01,0,0,2,0,4,0,0,0,0,0,0,0,0  개,예치제,"7,500",0,0,0,"3,300","2,200","2,000","60,750","68,250","1,960 ",50 ,"29,400 ",2,1
(주)이루에프씨,통파이브,이문기,주점,2009.07.24,2009.07.24,02  -  486  -  3395,02  -  486  -  3394,20120100422,2012.08.22,2020.08.28,우 : 05405 서울특별시 강동구 양재대로89가길 34 5층,법인,110111  -  4145284,212  -  81  -  87249,"7,575,060","5,813,572","1,761,488","20,623,068","109,910","211,992","8,525,378","6,943,740","1,581,638","20,693,780","745,301","442,629","8,084,128","6,568,120","1,516,008","17,420,092","527,011","416,721",3,0,2012  -  07  -  17,2,0,9,4,4,6,0,3,3,1,0,5,0  개,보험,"10,800",0,0,0,"5,500","3,300","2,000","78,510","89,310","1,884 ",99 ,"56,510 ",2,2
(주)이루에프씨,땡큐맘치킨,이문기,치킨,2009.07.24,2015.09.23,02  -  486  -  3395,02  -  486  -  3394,20190774,2019.07.31,2020.08.28,우 : 05405 서울특별시 강동구 양재대로89가길 34 5층,법인,110111  -  4145284,212  -  81  -  87249,"7,575,060","5,813,572","1,761,488","20,623,068","109,910","211,992","8,526,378","6,943,740","1,582,638","20,693,780","745,301","442,629","8,084,128","6,568,120","1,516,008","17,420,092","527,011","416,721",3,0,2009  -  11  -  16,0,0,6,0,0,31,0,0,4,10,0,3,0  개,보험,"9,800",0,0,0,"5,500","3,300","1,000","39,600","49,400","1,430 ",50 ,"21,450 ",2,2
(주)이루에프씨,바른치킨,이문기,치킨,2009.07.24,2015.09.23,02  -  408  -  5599,02  -  404  -  3395,20150930,2015.09.25,2020.08.28,"우 : 05405 서울특별시 강동구 양재대로89가길 34 5층, 성내동, 천지빌딩",법인,110111  -  4145284,212  -  81  -  87249,"7,575,060","5,813,572","1,761,488","20,623,068","109,910","211,992","8,526,378","6,943,740","1,582,638","20,693,780","745,301","442,629","8,084,128","6,568,120","1,516,008","17,420,092","527,011","416,721",3,0,2015  -  06  -  25,32,3,17,10,50,0,6,12,29,0,4,10,0  개,보험,"9,800",0,0,0,"5,500","3,300","1,000","39,600","49,400","1,430 ",50 ,"21,450 ",2,2
킹스빈코리아,킹스빈,문미현,커피,..,2015.11.20,00  -  1833  -  7736,000  -  0000  -  0000,20180295,2018.03.23,2020.08.28,우 : 10449 경기도 고양시 일산동구 호수로 358-39 519호 동문타워 1,개인,  -  ,636  -  48  -  00062,0,0,0,"562,564",0,0,0,0,0,"343,084",0,0,0,0,0,"281,149",0,0,1,0,2018  -  02  -  15,4,0,2,0,11,0,0,0,0,0,0,0,0  개,예치제,"11,800",0,0,0,"5,500","3,300","3,000","48,000","59,800","2,200 ",33 ,"22,000 ",2,2
(주)제이오코리아월드,해까득,박종훈,한식,2019.04.10,2019.04.03,00  -  1588  -  5923,  -    -  ,20180408,2018.04.27,2020.08.28,"우 : 10909 경기도 파주시 송학1길 62-20 105동 402호 일부(야당동, 벨라타운)",법인,284911  -  0200334,432  -  81  -  01393,"106,719","47,190","59,529","479,635","21,942","19,529",0,0,0,0,0,0,0,0,0,0,0,0,1,0,2011  -  07  -  24,2,3,0,4,4,0,1,2,2,0,0,0,0  개,보험,"19,500",0,0,0,"11,000","5,500","3,000","44,110","63,610","1,595 ",33 ,"15,950 ",1,1
커피스미스에프씨(주),커피스미스,손태영,기타 외식,2010.12.23,2011.01.03,02  -  3446  -  9383,02  -  3446  -  9384,20110100125,2011.05.04,2020.08.28,우 : 06239 서울특별시 강남구 테헤란로8길 25 4층(역삼동),법인,110111  -  4497867,211  -  88  -  53973,"13,238,671","10,452,288","2,786,383","10,660,234","252,467","15,149","12,549,342","9,778,109","2,771,233","12,961,144","773,700","440,994","12,001,893","9,671,654","2,330,239","12,580,675","604,439","392,839",2,0,2011  -  06  -  10,7,1,6,3,7,0,10,0,0,0,0,0,0  개,예치제,"21,000",0,0,0,"11,000",0,"10,000","231,215","252,215","3,025 ",132 ,"121,000 ",3,2
커피스미스에프씨(주),커피스미스드래프트,손태영,기타 외식,2010.12.23,2011.01.03,02  -  3446  -  9383,02  -  3446  -  9384,20161206,2016.12.08,2020.08.28,우 : 06239 서울특별시 강남구 테헤란로8길 25 4층,법인,110111  -  4497867,211  -  88  -  53973,"13,238,671","10,452,288","2,786,383","10,660,234","252,467","15,149","12,549,342","9,778,109","2,771,233","12,961,144","773,700","440,994","12,001,893","9,671,654","2,330,239","12,580,675","604,439","392,839",2,0,2017  -  11  -  17,1,0,0,0,2,0,0,0,0,0,0,0,0  개,예치제,"14,000",0,0,0,"11,000",0,"3,000","148,500","162,500","2,530 ",99 ,"75,900 ",3,2
(주)행복한구이세상,연타발,이명호,기타 외식,2009.01.02,2009.01.02,02  -  512  -  2041,02  -  562  -  1458,20140746,2014.08.14,2020.08.28,우 : 06026 서울특별시 강남구 도산대로 233 명화빌딩 6층 (신사동),법인,110111  -  4022151,211  -  88  -  22086,"8,013,251","2,645,814","5,367,437","10,063,581","1,105,823","939,789","5,808,215","1,380,568","4,427,647","8,832,898","357,295","263,404","5,225,579","1,061,336","4,164,243","7,778,991","247,689","106,340",1,0,2011  -  04  -  05,0,0,0,0,2,0,0,1,0,0,0,0,0  개,예치제,"74,000",0,0,0,"33,000","11,000","30,000","180,125","254,125","3,025 ",825 ,"756,250 ",3,1
(주)유니온푸드,쌈빠찹쌀강정,임승천,기타 외식,2020.08.24,2020.08.24,032  -  812  -  5054,032  -  812  -  5058,20200249,2020.02.24,2020.08.27,우 : 21588 인천광역시 남동구 인주대로 768 (구월동),법인,120111  -  0856750,459  -  87  -  00795,"607,541","403,564","203,977","1,269,173","95,424","78,347","421,311","290,682","130,629","1,494,627","65,348","55,510","263,842","188,723","75,119","1,522,140","64,423","55,118",1,0,가맹사업 준비중,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"3,200",0,0,0,"1,100","1,100","1,000","24,200","27,400","1,100 ",33 ,"11,000 ",2,1
모란푸드,짬뽕빡쓰,박종민,중식,..,2004.04.05,042  -  1670  -  3989,00  -  0000  -  0000,20201079,2020.08.27,2020.08.27,"우 : 35084 대전광역시 중구 안영로6번길 15 201호(안영동, 행복주택)",개인,  -  ,305  -  21  -  62997,0,0,0,"70,042",0,0,0,0,0,352,0,0,0,0,0,183,0,0,1,0,가맹계약 체결 사실 없음,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"15,100",0,0,0,"8,800","3,300","3,000","38,500","53,600","1,870 ",33 ,"18,700 ",2,2
(주)노걸대,노걸대,이제환,한식,2011.06.27,2011.06.27,00  -  1577  -  8388,041  -  587  -  7786,20080500053,2008.10.29,2020.08.27,우 : 31042 충청남도 천안시 서북구 성거읍 모전3길 8 (모전리 226-1),법인,164811  -  0060420,312  -  86  -  28716,"7,741,313","4,967,292","2,774,021","6,495,553","388,152","155,014","6,796,575","4,177,569","2,619,006","6,278,528","628,620","251,149","5,928,977","3,934,720","1,994,257","6,146,534","499,574","321,360",1,0,2007  -  05  -  01,7,0,17,5,12,0,15,10,13,0,10,5,0  개,보험,"24,300",0,0,0,"11,000","3,300","10,000","57,750","82,050","1,100 ",99 ,"33,000 ",2,2
혜정,피자1번가,윤명희,피자,..,2015.04.17,02  -  070  -  5900,051  -  203  -  9133,20130407,2013.11.20,2020.08.27,우 : 49331 부산광역시 사하구 마하로25번길 6 (당리동),개인,  -  ,865  -  64  -  00020,0,0,0,"316,448",0,0,0,0,0,"222,853",0,0,0,0,0,"325,187",0,0,1,0,2013  -  06  -  07,0,0,5,1,0,0,1,1,0,1,3,0,0  개,보험,"3,300",0,0,0,"2,200","1,100",0,"46,750","50,050","1,540 ",33 ,"15,400 ",2,1
(주)문패밀리,문토스트,"배선옥,임종철",기타 외식,2017.10.23,2017.11.16,02  -  1899  -  3668,051  -  817  -  5588,20180630,2018.07.05,2020.08.27,우 : 47287 부산광역시 부산진구 부전로 58-1 3층 (부전동),법인,180111  -  1120631,564  -  86  -  00978,"245,938","263,350","-17,412","1,600,234","-36,427","-37,504","309,896","289,802","20,094","1,096,195","17,996","17,753","12,936","10,596","2,340","1,864","1,340","1,340",1,0,2018  -  04  -  09,8,0,1,0,5,0,0,0,1,0,0,0,0  개,예치제,"12,900",0,0,0,"9,900",0,"3,000","52,800","65,700","2,200 ",33 ,"22,000 ",2,1
KFCAsiaHoldingsLLC,KFC,Jeffrey Stearman,패스트푸드,2019.12.31,2019.12.31,972  -  338  -  7700,972  -  338  -  7726,20141219,2014.12.17,2020.08.27,"우 : 7100 Corporate Drive, Plano, Texas, 75024, USA",법인,  -  ,000  -  00  -  00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1984  -  01  -  01,17,17,0,0,13,30,0,0,5,14,0,0,0  개,해당없음,0,0,0,0,"53,400",0,0,"360,000","413,400","2,632 ",188 ,"150,000 ",10,10
"TacoBellAsiaFranchising,LLC",Taco Bell,Jeff Stearman,기타 외국식,2019.12.31,2019.12.31,949  -  863  -  4500,949  -  863  -  2252,20100100300,2010.06.24,2020.08.27,"우 : 1 Glen Bell Way, Irvine, CA 92618, USA",법인,  -  ,000  -  00  -  00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2010  -  07  -  07,1,1,0,0,1,0,4,0,5,0,3,0,0  개,해당없음,0,0,0,0,"53,400",0,0,"1,250,000","1,303,400","2,564 ",257 ,"200,000 ",10,10
(주)어나더해피,어나더키친,김유번,서양식,2016.08.16,2016.08.16,00  -  1600  -  1447,062  -  226  -  1447,20171331,2017.11.20,2020.08.27,우 : 62225 광주광역시 광산구 풍영로200번길 45 5층(장덕동),법인,200111  -  0470016,566  -  88  -  00435,"243,162","101,680","141,482","31,863","-31,420","-31,420","275,550","102,648","172,902","159,428","-13,634","-10,904","293,984","110,178","183,806","916,109","93,611","83,806",1,0,2017  -  11  -  01,0,0,0,0,0,0,0,0,4,0,0,0,0  개,예치제,"26,500",0,0,0,"11,000","5,500","10,000","363,000","389,500","2,750 ",198 ,"165,000 ",2,1
(주)떼루와,떼루와,마영재,기타 외식,2015.04.29,2015.05.18,033  -  1577  -  5721,033  -  745  -  3505,20151089,2015.11.09,2020.08.27,"우 : 26310 강원도 원주시 소초면 송황유사길 100 ,",법인,110111  -  5710218,331  -  86  -  00043,"521,800","140,179","381,621","430,106","-25,388",-577,"610,401","228,223","382,178","657,796","-197,768","-136,777","849,311","330,355","518,956","2,029,743","-167,908","-138,084",2,0,2014  -  03  -  02,3,0,24,7,2,0,17,5,16,0,33,8,0  개,보험,"10,800",0,0,0,"5,500","3,300","2,000","48,300","59,100","2,200 ",33 ,"22,000 ",3,1
박태규의철통닭갈비본점,조림철통닭갈비,박태규,한식,..,2020.02.10,043  -  271  -  1663,00  -  0000  -  0000,20191042,2019.10.15,2020.08.27,우 : 28658 충청북도 청주시 서원구 호국로3번길 6 1층 B동,개인,  -  ,506  -  57  -  00346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,가맹계약 체결 사실 없음,0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"5,500",0,0,0,0,"5,500",0,"25,700","31,200",750 ,66 ,"15,000 ",2,1
(주)플레어비,플레어비,서정현,커피,2019.03.29,2019.04.02,02  -  578  -  3113,02  -  578  -  3663,20191384,2019.12.20,2020.08.26,우 : 06300 서울특별시 강남구 논현로26길 33 2층,법인,110111  -  7060512,770  -  86  -  01209,"466,872","363,986","102,886","369,254","-2,279","2,915",0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019  -  05  -  01,2,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"17,300",0,0,0,"11,000","3,300","3,000","174,900","192,200","2,420 ",99 ,"72,600 ",3,2
피자뿌,피자뿌,강철,피자,..,2014.11.05,051  -  518  -  5910,000  -  000  -  0000,20180269,2018.03.20,2020.08.26,우 : 46281 부산광역시 금정구 수림로71번길 42 (장전동),개인,  -  ,621  -  22  -  85943,0,0,0,"108,523",0,0,0,0,0,"124,782",0,0,0,0,0,"108,523",0,0,1,0,가맹계약 체결사실이 없음,0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"5,500",0,0,0,"3,300","2,200",0,"40,260","45,760","1,595 ",26 ,"12,760 ",2,2
(주)이도상점,이도춘양,강재구,한식,2020.05.12,2020.06.03,051  -  917  -  5122,  -    -  ,20201077,2020.08.26,2020.08.26,우 : 47288 부산광역시 부산진구 서면로 21-1 1층,법인,180111  -  1288794,179  -  88  -  01870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,가맹계약체결사실 없음,0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"21,500",0,0,0,"5,500","11,000","5,000","133,100","154,600","2,200 ",132 ,"88,000 ",2,1
치킨19,치킨19(chicken19),김윤미,치킨,..,2017.09.03,0  -  1522  -  1958,  -    -  ,20160991,2016.09.30,2020.08.26,우 : 21364 인천광역시 부평구 원적로 431 _,개인,  -  ,203  -  44  -  11212,"71,845","48,791","23,054","864,002","52,818","72,842","46,656","29,446","17,210","732,692","53,576","64,892","45,415","3,164","42,251","366,170","2,270","31,997",1,0,2016  -  07  -  13,1,0,1,0,1,0,1,0,1,0,0,0,0  개,해당없음,0,0,0,0,"3,300","2,200","1,000","25,850","32,350","1,430 ",33 ,"14,300 ",2,1
티티씨에프,육시리,김원빈,한식,..,2014.03.03,02  -  561  -  6693,02  -  568  -  0767,20170216,2017.02.09,2020.08.26,우 : 06247 서울특별시 강남구 논현로77길 9 301호(역삼동),개인,  -  ,162  -  08  -  00226,"63,669","17,037","46,632","346,596","-2,377","-4,710","119,336","1,994","117,342","205,741","6,277","6,218",0,0,0,"226,391",0,0,1,0,2016  -  11  -  01,5,0,2,0,5,0,0,0,7,0,0,1,0  개,예치제,"19,500",0,0,0,"11,000","5,500","3,000","117,500","137,000","1,375 ",132 ,"55,000 ",2,1
(주)삼봉,마리짱,배규남,분식,2014.08.04,2014.09.08,02  -  463  -  3640,02  -  463  -  3641,20141068,2014.11.03,2020.08.26,우 : 06900 서울특별시 동작구 노들로2길 44 5층 (노량진동),법인,110111  -  5482180,206  -  86  -  94871,"1,041,365","816,425","224,940","2,562,813","54,857","51,156","706,307","532,524","173,783","2,880,621","42,324","47,044","1,115,247","988,507","126,740","1,640,559","14,456","11,409",1,0,2014  -  10  -  01,7,0,9,0,9,0,3,1,13,0,11,0,0  개,예치제,"10,800",0,0,0,"5,500","3,300","2,000","58,050","68,850","3,300 ",116 ,"11,550 ",1,1
