업종,브랜드,가맹사업 년수,가맹점수,"가맹점
평균매출액","합계
(창업비용
지수)",개점률,폐점률
한식,삼겹본능,2년 5개월,183,"48,509","33,557
(.00)",91.8,2400.0
한식,놀부반상,3년 3개월,0,0,"67,974
(.00)",0,0
한식,놀부숯불애장닭,9년 1개월,1,0,"87,216
(.00)",0.0,0.0
한식,놀부유황오리진흙구이,21년 3개월,1,"623,671","240,780
(1.00)",0.0,0.0
한식,놀부항아리갈비,16년 3개월,7,"203,115","156,719
(.00)",0.0,300.0
한식,놀부화덕족발,7년 3개월,6,"130,794","93,962
(.00)",0.0,300.0
한식,만면희색,0년 0개월,0,0,"74,110
(.00)",0,0
한식,놀부김치찜,1년 4개월,3,0,"33,557
(.00)",100.0,0.0
한식,놀부보쌈족발,31년 11개월,162,"197,575","116,292
(.00)",11.11,3500.0
한식,놀부부대찌개,28년 10개월,323,"217,226","103,343
(.00)",7.12,5700.0
한식,놀부오불장군,0년 0개월,0,0,"33,557
(.00)",0,0
한식,남도애꽃,0년 0개월,0,0,"148,050
(.00)",0,0
한식,교동전선생,10년 10개월,37,"359,159","91,500
(.00)",0.0,13.51
한식,현풍닭칼국수,6년 5개월,38,"387,449","122,100
(.00)",39.47,5.26
한식,갈비애드림,4년 9개월,12,"300,667","89,920
(.00)",133.33,75.0
한식,짚신매운갈비찜,11년 7개월,0,0,"88,680
(.00)",0,0
한식,30년 할매 닭발,1년 11개월,4,0,"83,180
(.00)",100.0,0.0
한식,안동국밥곰탕,7년 9개월,31,"274,169","147,000
(.00)",6.45,1500.0
한식,순수한돼지,0년 0개월,0,0,"26,200
(.00)",0,0
한식,믹스쭈,2년 6개월,2,0,"51,500
(.00)",0.0,0.0
한식,아구좋은날,0년 8개월,0,0,"196,100
(1.00)",0,0
한식,임성근 국가공인진갈비,2년 0개월,6,0,"316,900
(1.00)",100.0,0.0
한식,목구멍,4년 0개월,12,"501,414","107,250
(.00)",33.33,0.0
한식,신정골,18년 5개월,10,"112,895","103,700
(.00)",10.0,20.0
한식,홍(紅)석정원,1년 4개월,3,0,"90,590
(.00)",100.0,0.0
한식,착한막창,4년 10개월,16,"274,634","57,750
(.00)",25.0,6.25
한식,맛있는탕탕탕,0년 0개월,0,0,"20,900
(.00)",0,0
한식,하수련주왕산삼계탕,14년 6개월,16,"240,411","116,000
(.00)",6.25,0.0
한식,그믐족발,0년 8개월,0,0,"61,050
(.00)",0,0
한식,현대옥,11년 11개월,141,"444,768","117,005
(.00)",3.55,7.09
한식,고기대통령,3년 9개월,1,0,"128,050
(.00)",0.0,0.0
한식,소담설렁탕,1년 4개월,2,0,"131,970
(.00)",100.0,0.0
한식,조방낙지,11년 4개월,19,0,"96,000
(.00)",0.0,500.0
한식,류가본가,5년 3개월,0,0,"106,500
(.00)",0,0
한식,이서하 서하불고기,0년 8개월,0,0,"156,800
(.00)",0,0
한식,불고기 가다다 불고기,0년 8개월,0,0,"51,400
(.00)",0,0
한식,빚은,14년 8개월,55,"173,369","177,250
(1.00)",9.09,27.27
한식,태성춘골뱅이신사,0년 0개월,0,0,"62,550
(.00)",0,0
한식,미러유 조개칼국수,0년 10개월,0,0,"65,200
(.00)",0,0
한식,동양백반,2년 1개월,1,0,"102,350
(.00)",100.0,0.0
한식,어사또,0년 0개월,0,0,"20,350
(.00)",0,0
한식,한와담,5년 4개월,6,"1,039,928","200,100
(1.00)",33.33,0.0
한식,넙딱집,3년 4개월,5,"404,116","55,350
(.00)",60.0,0.0
한식,정코다리,1년 5개월,18,0,"119,600
(.00)",100.0,0.0
한식,국제갈비,2년 8개월,2,0,"129,900
(.00)",50.0,0.0
한식,유케야,3년 0개월,22,"398,695","104,500
(.00)",68.18,4.55
한식,골목고기,0년 0개월,0,0,"109,550
(.00)",0,0
한식,안동본가국밥,6년 8개월,29,"394,621","91,850
(.00)",10.34,27.59
한식,차돌박사,2년 3개월,4,0,"125,500
(.00)",75.0,0.0
한식,반할맛으로 값어치하는 소고깃집,6년 0개월,22,"881,119","176,000
(1.00)",27.27,4.55
한식,이도춘양,0년 0개월,0,0,"154,600
(.00)",0,0
한식,38선 넘은 짱닭,0년 0개월,0,0,"95,400
(.00)",0,0
한식,육회SEA,0년 0개월,0,0,"49,200
(.00)",0,0
한식,수뿌레닭갈비,0년 0개월,0,0,"76,800
(.00)",0,0
한식,바른생갈비,3년 6개월,10,0,"46,350
(.00)",0.0,130.0
한식,몬스터곱창,2년 5개월,0,0,"57,850
(.00)",0,0
한식,바푸리죽앤즙,5년 6개월,5,"118,142","86,900
(.00)",20.0,200.0
한식,오투닭갈비,6년 3개월,19,0,"80,850
(.00)",36.84,0.0
한식,비스트로 분당김치찜,0년 0개월,0,0,"156,720
(.00)",0,0
한식,압구정 부대찌개&닭갈비,5년 5개월,0,0,"90,280
(.00)",0,0
한식,유림상회,1년 1개월,0,0,"127,600
(.00)",0,0
한식,김본냉면&만두,0년 0개월,0,0,"47,300
(.00)",0,0
한식,집으로낙곱새,1년 1개월,0,0,"55,283
(.00)",0,0
한식,콩두,1년 11개월,21,"302,714","51,200
(.00)",100.0,0.0
한식,종가삼대화로집,0년 0개월,0,0,"130,450
(.00)",0,0
한식,육수당,5년 8개월,47,"257,509","100,850
(.00)",61.7,14.89
한식,편장군족발,1년 3개월,1,0,"125,300
(.00)",100.0,0.0
한식,푸드모바일,0년 0개월,0,0,"39,600
(.00)",0,0
한식,자연정가 양평해장국,14년 9개월,57,"423,790","124,900
(.00)",10.53,10.53
한식,북창동순두부,19년 4개월,62,"449,761","117,200
(.00)",4.84,201.61
한식,한판곱창,0년 0개월,0,0,"4,190
(.00)",0,0
한식,남다른감자탕(男다른감子탕),11년 1개월,70,"631,245","192,168
(1.00)",5.71,14.29
한식,월홍갈비,9년 0개월,5,"264,298","118,350
(.00)",20.0,0.0
한식,족장,9년 0개월,26,"247,005","101,300
(.00)",19.23,42.31
한식,강너머남촌숯불닭갈비,0년 0개월,0,0,"77,890
(.00)",0,0
한식,남강메기,0년 0개월,0,0,"158,200
(1.00)",0,0
한식,메르밀 진미집,2년 10개월,5,0,"123,000
(.00)",80.0,0.0
한식,신사부대찌개&품격삼겹살,5년 4개월,20,"246,199","126,800
(.00)",45.0,320.0
한식,효자막창,3년 8개월,13,"348,061","76,150
(.00)",53.85,7.69
한식,집으로돼지,6년 1개월,32,"104,143","34,350
(.00)",34.38,25.0
한식,축제갈비,3년 2개월,14,"368,570","173,100
(1.00)",35.71,0.0
한식,돈골순대국,0년 0개월,0,0,"68,230
(.00)",0,0
한식,1967정남순서울곱창,1년 3개월,1,0,"86,250
(.00)",100.0,0.0
한식,사랑담은묵은지찜찌개,6년 9개월,18,"139,992","37,400
(.00)",11.11,27.78
한식,리가든다옴,0년 0개월,0,0,"117,200
(.00)",0,0
한식,경성일번가,0년 0개월,0,0,"117,200
(.00)",0,0
한식,승도리네,0년 0개월,0,0,"72,200
(.00)",0,0
한식,노걸대 WITH YOU 홈외식,2년 0개월,6,0,"51,980
(.00)",166.67,66.67
한식,노걸대,13년 10개월,45,"282,297","82,050
(.00)",15.56,37.78
한식,한쌈대패,0년 10개월,0,0,"160,190
(1.00)",0,0
한식,원조전통명가 통큰할매순대국,7년 2개월,33,"146,300","109,500
(.00)",3.03,1315.15
한식,효모로 만든 찬,0년 0개월,0,0,"60,850
(.00)",0,0
한식,을용이곱창,2년 7개월,6,"174,775","60,400
(.00)",66.67,16.67
한식,다솥맛집,2년 9개월,6,"791,587","225,090
(1.00)",33.33,0.0
한식,제주안방갈비,0년 11개월,35,"129,776","35,860
(.00)",102.86,2.86
한식,용범양대창,0년 0개월,0,0,"66,623
(.00)",0,0
한식,한끼명가,0년 0개월,0,0,"22,450
(.00)",0,0
한식,명랑부대찌개,0년 0개월,0,0,"20,900
(.00)",0,0
한식,열정닭발,1년 5개월,4,0,"68,340
(.00)",100.0,0.0
한식,신(辛)난쭈꾸미,0년 0개월,0,0,"74,250
(.00)",0,0
한식,치킨을사랑한떡볶이,0년 0개월,0,0,"21,800
(.00)",0,0
한식,전골마켓,0년 0개월,0,0,"27,200
(.00)",0,0
한식,맛나감자탕,17년 2개월,76,"516,581","159,900
(1.00)",3.95,2.63
한식,김충기꽃삼겹,3년 3개월,72,"157,994","16,740
(.00)",63.89,15.28
한식,배씨상회,4년 7개월,7,"136,333","57,100
(.00)",42.86,0.0
한식,털보고된이,1년 4개월,0,0,"23,000
(.00)",0,0
한식,MNFK 양정 명동찌개마을,0년 8개월,0,0,"90,000
(.00)",0,0
한식,곱테랑,2년 4개월,4,0,"96,564
(.00)",75.0,0.0
한식,김윤미전복삼계탕,12년 1개월,4,0,"108,800
(.00)",0.0,0.0
한식,효자동 순대,1년 11개월,4,0,"86,490
(.00)",100.0,0.0
한식,이동규인 왔따쪽갈비,2년 8개월,36,"208,333","59,100
(.00)",72.22,600.0
한식,돈까스잔치,3년 9개월,3,0,"273,400
(1.00)",33.33,0.0
한식,미소그릴,0년 7개월,0,0,"22,000
(.00)",0,0
한식,가마깨비,4년 1개월,2,0,"107,300
(.00)",50.0,0.0
한식,본세이로무시,1년 5개월,9,0,"105,760
(.00)",100.0,0.0
한식,구어찌,0년 0개월,0,0,"166,700
(1.00)",0,0
한식,순리한식당,0년 0개월,0,0,"19,910
(.00)",0,0
한식,어머나생고기,5년 2개월,15,"331,018","130,600
(.00)",0.0,126.67
한식,메밀골동해막국수,17년 0개월,9,"147,439","132,800
(.00)",0.0,0.0
한식,미친돼지,3년 2개월,14,0,"45,350
(.00)",42.86,7.14
한식,구찌부찌,0년 11개월,0,0,"42,050
(.00)",0,0
한식,문삼이,11년 3개월,3,0,"109,010
(.00)",33.33,0.0
한식,신의한순대국밥,0년 0개월,0,0,"113,000
(.00)",0,0
한식,형제닭발&오돌뼈,1년 9개월,11,"474,058","50,670
(.00)",100.0,0.0
한식,베스트 생갈비찜&찜닭,0년 0개월,0,0,"80,000
(.00)",0,0
한식,이정혁 계양 동태탕 동태찜,1년 5개월,0,0,"142,491
(.00)",0,0
한식,혼찜 혼을 담은 갈비찜,0년 8개월,0,0,"46,300
(.00)",0,0
한식,혼삼,1년 4개월,1,0,"48,500
(.00)",100.0,0.0
한식,정아니의 여우밥상,1년 2개월,0,0,"51,400
(.00)",0,0
한식,여시야 찜닭,0년 0개월,0,0,"51,400
(.00)",0,0
한식,여시야 불타는닭발,0년 0개월,0,0,"51,400
(.00)",0,0
한식,안성깍뚜기,3년 2개월,16,0,"81,600
(.00)",50.0,0.0
한식,JBD 종로빈대떡,27년 5개월,30,"43,613","46,100
(.00)",23.33,103.33
한식,대운정,0년 0개월,0,0,"216,940
(1.00)",0,0
한식,조순금닭도리탕,2년 2개월,1,0,"124,900
(.00)",100.0,0.0
한식,나무꾼이야기,0년 0개월,0,0,"111,800
(.00)",0,0
한식,이춘식 명가돌곱창,1년 8개월,5,0,"67,500
(.00)",100.0,0.0
한식,구이구이쪽갈비,8년 3개월,33,"249,926","50,500
(.00)",9.09,12.12
한식,황금알을품은벼슬찜닭,0년 0개월,0,0,"57,980
(.00)",0,0
한식,우리동네 대통령,0년 0개월,0,0,"65,500
(.00)",0,0
한식,주왕산삼계탕,10년 11개월,15,"243,997","110,640
(.00)",6.67,0.0
한식,대가야삼계탕,10년 11개월,5,"266,819","110,640
(.00)",0.0,0.0
한식,본건강한상,4년 2개월,9,"290,905","98,847
(.00)",11.11,0.0
한식,본우리반상,5년 1개월,3,0,"135,147
(.00)",33.33,33.33
한식,혁지원인 싱싱물회,2년 6개월,2,0,"80,300
(.00)",50.0,0.0
한식,청춘껍데기,1년 4개월,2,0,"59,100
(.00)",100.0,0.0
한식,오수명 오가네 생선구이,0년 0개월,0,0,"67,350
(.00)",0,0
한식,한티재,3년 11개월,6,"428,754","151,600
(.00)",33.33,0.0
한식,오태호 팔공산돌곱창,2년 0개월,9,"175,950","13,750
(.00)",100.0,0.0
한식,원청담면옥,2년 2개월,8,"594,989","167,200
(1.00)",100.0,0.0
한식,제주울어멍해장국,3년 7개월,11,"303,836","98,700
(.00)",9.09,0.0
한식,육회에빠지다,0년 0개월,0,0,"34,450
(.00)",0,0
한식,오덕후,2년 7개월,8,"193,723","30,480
(.00)",37.5,0.0
한식,오늘도찜닭&삼겹&파스타,1년 10개월,1,0,"35,750
(.00)",100.0,0.0
한식,세겹뚱이,0년 11개월,5,0,"14,850
(.00)",100.0,0.0
한식,삼초전 삼겹살 초벌전문점,2년 8개월,11,0,"31,350
(.00)",63.64,0.0
한식,뼈대있는 고수 돼지집,2년 2개월,2,0,"139,640
(.00)",100.0,0.0
한식,뜨끈이 감자탕,5년 9개월,7,"767,384","93,300
(.00)",28.57,0.0
한식,황진이순대국,0년 11개월,9,0,"63,600
(.00)",100.0,0.0
한식,스타곱스,0년 11개월,32,"1,450","63,600
(.00)",103.12,3.12
한식,해밍턴 부대찌개,1년 0개월,0,0,"63,600
(.00)",0,0
한식,오돌불고,1년 0개월,0,0,"63,600
(.00)",0,0
한식,우 샤랄라 돌곱창,1년 0개월,0,0,"63,600
(.00)",0,0
한식,집밥연구소,0년 0개월,0,0,"73,500
(.00)",0,0
한식,백촌진짜대구막창,4년 0개월,9,"157,566","68,340
(.00)",44.44,100.0
한식,세영이네 보리굴비,0년 0개월,0,0,"143,570
(.00)",0,0
한식,그놈포차,2년 0개월,0,0,"75,480
(.00)",0,0
한식,강화통통 생고기,4년 3개월,4,0,"86,450
(.00)",50.0,0.0
한식,마꼬창,0년 8개월,0,0,"72,300
(.00)",0,0
한식,금뿔이구집,0년 10개월,0,0,"68,800
(.00)",0,0
한식,족발이 땡기는 날,0년 8개월,0,0,"51,200
(.00)",0,0
한식,최정옥 미성복어불고기,0년 0개월,0,0,"137,000
(.00)",0,0
한식,문숙이미나리식당,2년 1개월,1,0,"91,100
(.00)",100.0,0.0
한식,김미자당진아구동태찜탕,3년 6개월,0,0,"133,900
(.00)",0,0
한식,삼시세끼,0년 0개월,0,0,"65,690
(.00)",0,0
한식,논골집,22년 4개월,16,"466,160","133,420
(.00)",6.25,18.75
한식,새벽네시반,3년 2개월,4,0,"85,800
(.00)",0.0,0.0
한식,다샤브,0년 0개월,0,0,"42,400
(.00)",0,0
한식,뜸들이다,0년 0개월,0,0,"51,300
(.00)",0,0
한식,곱창광,0년 0개월,0,0,"49,500
(.00)",0,0
한식,한통(한마리 통큰)정육식당,6년 3개월,17,"480,596","125,830
(.00)",17.65,11.76
한식,밥도둑 한끼뚝딱,0년 0개월,0,0,"30,050
(.00)",0,0
한식,쭈블링,0년 0개월,0,0,"30,050
(.00)",0,0
한식,누들보쌈배달만족,0년 0개월,0,0,"45,680
(.00)",0,0
한식,김치찌개밥한그릇뚝딱,3년 5개월,0,0,"61,500
(.00)",0,0
한식,무한생쪽갈비찜,3년 0개월,8,0,"48,400
(.00)",12.5,125.0
한식,인생대박집쪽갈비,2년 7개월,22,0,"48,400
(.00)",77.27,45.45
한식,갈비오브미,1년 10개월,1,0,"96,740
(.00)",100.0,0.0
한식,서남왕족발,8년 9개월,2,0,"58,000
(.00)",0.0,100.0
한식,미스터쭝,6년 9개월,4,0,"178,910
(1.00)",25.0,0.0
한식,아!이맛이야 철판산성,0년 0개월,0,0,"141,400
(.00)",0,0
한식,무한리필통큰소,0년 0개월,0,0,"162,300
(1.00)",0,0
한식,JD인동주마을,9년 2개월,0,0,"128,600
(.00)",0,0
한식,한채쭈꾸미,0년 0개월,0,0,"219,052
(1.00)",0,0
한식,대장부,7년 10개월,9,"281,962","111,700
(.00)",11.11,300.0
한식,참한맛족발,0년 0개월,0,0,"67,900
(.00)",0,0
한식,조선에서왔소,1년 10개월,8,"472,000","79,280
(.00)",100.0,0.0
한식,청정돼지,2년 2개월,3,0,"76,060
(.00)",100.0,0.0
한식,오븐에 빠진 막창,4년 3개월,35,"114,545","18,720
(.00)",42.86,0.0
한식,블랭,4년 10개월,3,0,"70,780
(.00)",0.0,1400.0
한식,불끈낙지,6년 5개월,10,"626,400","445,000
(1.00)",30.0,0.0
한식,신의주부대찌개,8년 3개월,15,"260,137","95,170
(.00)",0.0,6.67
한식,만복한쭈꾸미낙지볶음,6년 9개월,15,"915,090","160,100
(1.00)",13.33,0.0
한식,행복굽는돼지집딸,0년 0개월,0,0,"204,320
(1.00)",0,0
한식,개인화로 한우전문 미소,4년 0개월,1,0,"197,800
(1.00)",0.0,0.0
한식,한동길전통감자탕,14년 9개월,5,"339,428","106,150
(.00)",20.0,20.0
한식,해운대조개찜다퍼주는집,8년 7개월,1,0,"82,000
(.00)",0.0,0.0
한식,무한샤브샤브버섯나라,9년 8개월,8,0,"104,500
(.00)",12.5,0.0
한식,바비든든,0년 9개월,0,0,"0
(.00)",0,0
한식,명태정가,2년 5개월,1,0,"137,200
(.00)",0.0,0.0
한식,덤덤덤쪽갈비,3년 9개월,27,"208,508","71,500
(.00)",14.81,122.22
한식,명계찜닭,19년 4개월,2,0,"76,900
(.00)",0.0,50.0
한식,조선육개장38,5년 5개월,2,0,"103,750
(.00)",0.0,0.0
한식,1일족발,1년 4개월,1,0,"82,800
(.00)",100.0,0.0
한식,오과장대패&샐러드바,2년 1개월,11,"271,943","66,000
(.00)",100.0,0.0
한식,콩밭뜰,2년 11개월,3,0,"110,600
(.00)",0.0,0.0
한식,이성원 쉐프의 청년감자탕 순대국,3년 1개월,1,0,"101,767
(.00)",0.0,0.0
한식,떡공방다락,3년 0개월,3,0,"168,900
(1.00)",33.33,0.0
한식,명장복집&24시명장복국,5년 9개월,5,"391,497","203,500
(1.00)",20.0,100.0
한식,사랑채애,4년 2개월,1,0,"115,700
(.00)",0.0,0.0
한식,남다른대구막창,3년 8개월,31,"195,417","72,520
(.00)",19.35,9.68
한식,백번가코다리,1년 7개월,1,0,"87,100
(.00)",100.0,0.0
한식,천상대게,6년 5개월,15,0,"82,150
(.00)",6.67,6.67
한식,열정담은 국물집,3년 4개월,13,"155,694","82,300
(.00)",69.23,0.0
한식,수향그릴면가여름도겨울,11년 11개월,3,0,"115,220
(.00)",0.0,33.33
한식,수니열닭발,2년 10개월,4,0,"50,120
(.00)",50.0,0.0
한식,고미꽃시래,2년 7개월,0,0,"125,120
(.00)",0,0
한식,광장갈비,4년 11개월,3,0,"237,300
(1.00)",33.33,0.0
한식,땡기요,5년 8개월,14,"134,066","82,200
(.00)",21.43,7.14
한식,청기와뼈다귀해장국,13년 1개월,17,"640,798","130,490
(.00)",11.76,0.0
한식,로꼬로꼬,8년 7개월,5,"484,735","92,760
(.00)",20.0,60.0
한식,달인박경규항아리보쌈,7년 5개월,29,0,"187,994
(1.00)",13.79,3.45
한식,고봉김밥人,0년 0개월,0,0,"63,600
(.00)",0,0
한식,북촌삼대갈비,3년 1개월,21,"876,830","76,560
(.00)",71.43,42.86
한식,대건명가,1년 3개월,1,0,"113,300
(.00)",100.0,0.0
한식,무봉리토종순대국,21년 11개월,148,"252,477","88,800
(.00)",4.73,800.0
한식,라라감자탕,19년 7개월,3,0,"156,200
(.00)",0.0,33.33
한식,방가삼대 얼큰한뼈해장국,2년 10개월,5,"607,363","82,000
(.00)",0.0,0.0
한식,고봉민김밥人,9년 3개월,623,"182,019","59,345
(.00)",2.57,6.42
한식,박수근네온천골,15년 8개월,11,"270,519","32,000
(.00)",9.09,100.0
한식,뼈대있는국밥,2년 1개월,29,"7,255","64,950
(.00)",100.0,0.0
한식,조리고,4년 1개월,10,"668,143","136,400
(.00)",40.0,20.0
한식,용추골미궁순대,15년 11개월,43,"60,665","85,200
(.00)",9.3,2.33
한식,원플러스원 찌개&볶음,2년 1개월,67,"11,368","60,450
(.00)",117.91,17.91
한식,냉면덕후,0년 9개월,34,"4,359","58,250
(.00)",120.59,20.59
한식,나주할매 곰탕&뼈해장국,2년 1개월,38,"4,616","60,450
(.00)",126.32,26.32
한식,1인 한식당,2년 1개월,39,"12,345","60,450
(.00)",123.08,23.08
한식,강릉엄지네꼬막집,0년 0개월,0,0,"97,950
(.00)",0,0
한식,도리명가,8년 8개월,5,"152,099","122,150
(.00)",20.0,20.0
한식,설담재,0년 9개월,5,"695,810","107,900
(.00)",60.0,40.0
한식,본가어탕,4년 4개월,9,"403,004","99,600
(.00)",0.0,100.0
한식,갈비씨,0년 0개월,0,0,"84,600
(.00)",0,0
한식,엄마가떴다,0년 9개월,0,0,"89,900
(.00)",0,0
한식,해논미역,0년 9개월,0,0,"145,000
(.00)",0,0
한식,한량천하,5년 3개월,0,0,"71,970
(.00)",0,0
한식,크라운 닭발,3년 3개월,2,0,"95,400
(.00)",0.0,0.0
한식,족발쌀롱,6년 4개월,14,"225,614","117,500
(.00)",21.43,200.0
한식,조바우가마솥추어탕,10년 2개월,0,0,"74,500
(.00)",0,0
한식,젠틀포크,1년 6개월,1,0,"39,400
(.00)",0.0,0.0
한식,울타리없는만두집,5년 11개월,16,"103,449","73,500
(.00)",0.0,100.0
한식,소바愛애,8년 11개월,2,0,"145,800
(.00)",0.0,0.0
한식,때깔,1년 6개월,1,0,"99,600
(.00)",100.0,0.0
한식,제주와홍돼지,2년 11개월,4,0,"99,600
(.00)",25.0,0.0
한식,단물곤물,7년 11개월,14,"193,448","140,720
(.00)",7.14,800.0
한식,진원 소우,2년 2개월,5,"1,279,205","169,500
(1.00)",100.0,0.0
한식,삼계탕갈비탕고려홍삼삼계탕,0년 0개월,0,0,"134,800
(.00)",0,0
한식,서민식당 서서갈비,2년 8개월,1,0,"120,700
(.00)",0.0,0.0
한식,물고기,0년 0개월,0,0,"172,400
(1.00)",0,0
한식,김선하의 닭갈비 궁중누룽지탕,2년 11개월,3,0,"110,900
(.00)",0.0,0.0
한식,월수금,10년 6개월,24,"292,912","79,000
(.00)",12.5,33.33
한식,골라먹는덮밥,1년 5개월,8,0,"71,830
(.00)",100.0,0.0
한식,화성옥,4년 0개월,9,"281,297","107,250
(.00)",0.0,11.11
한식,오지게먹게,1년 0개월,0,0,"6,930
(.00)",0,0
한식,가얏골감자탕,16년 5개월,30,"188,436","116,600
(.00)",0.0,400.0
한식,지환이네왕족발,6년 6개월,2,0,"88,800
(.00)",0.0,0.0
한식,택이네,0년 0개월,0,0,"98,850
(.00)",0,0
한식,불타는 형제들,3년 2개월,17,"204,611","7,300
(.00)",70.59,0.0
한식,불맞고쭈꾸미&삼겹살,1년 3개월,1,0,"82,200
(.00)",100.0,0.0
한식,만나고쪽갈비가,6년 7개월,28,"191,141","63,050
(.00)",17.86,10.71
한식,나루국밥,0년 0개월,0,0,"104,350
(.00)",0,0
한식,신미경정통춘천닭갈비,0년 0개월,0,0,"149,300
(.00)",0,0
한식,홍초불닭발&막창,1년 5개월,4,0,"40,290
(.00)",100.0,0.0
한식,믿고(meatgo),0년 0개월,0,0,"53,900
(.00)",0,0
한식,두거리우신탕,6년 8개월,21,"369,458","40,645
(.00)",9.52,9.52
한식,탕쓱잘튀기는집,1년 11개월,38,"21,152","48,100
(.00)",100.0,0.0
한식,미스터낙지,8년 7개월,0,0,"175,500
(1.00)",0,0
한식,"챙길,밥",0년 0개월,0,0,"35,633
(.00)",0,0
한식,봉자막창,4년 2개월,3,0,"70,800
(.00)",33.33,0.0
한식,마시기통차,11년 9개월,1,0,"57,200
(.00)",0.0,0.0
한식,찜닭에 꽂힌 닭집애,1년 4개월,4,0,"49,300
(.00)",100.0,0.0
한식,닥치고곱창,3년 10개월,17,"39,965","66,050
(.00)",47.06,29.41
한식,꽃차돌,2년 8개월,7,"372,051","112,550
(.00)",42.86,14.29
한식,쏘주에 삼겹살 208全,2년 5개월,4,0,"108,150
(.00)",75.0,0.0
한식,반칙왕식탁,2년 7개월,4,0,"56,500
(.00)",75.0,0.0
한식,약초마을,14년 7개월,7,"315,143","13,000
(.00)",0.0,28.57
한식,돼지영농후계자,5년 10개월,30,0,"65,050
(.00)",13.33,500.0
한식,양마니순대곱창,4년 0개월,8,"112,194","84,600
(.00)",25.0,500.0
한식,방구족발,0년 0개월,0,0,"70,200
(.00)",0,0
한식,해남김치식당,4년 8개월,3,0,"174,700
(1.00)",33.33,0.0
한식,서희생선구이밥상,0년 0개월,0,0,"67,600
(.00)",0,0
한식,조이박꽃도새기,4년 8개월,6,"294,078","94,100
(.00)",50.0,33.33
한식,김영화부대찌개,2년 2개월,5,"294,015","104,200
(.00)",100.0,0.0
한식,거부기식당,2년 5개월,0,0,"88,570
(.00)",0,0
한식,남도연,3년 0개월,4,0,"114,860
(.00)",50.0,0.0
한식,고기와국수이야기,6년 9개월,1,0,"209,900
(1.00)",0.0,0.0
한식,묵소,3년 4개월,4,0,"186,900
(1.00)",0.0,100.0
한식,마루앤국시,9년 7개월,1,0,"308,100
(1.00)",0.0,0.0
한식,국가대패,0년 11개월,4,0,"92,100
(.00)",100.0,0.0
